wavenumber_cm-1,intensity
97492.630459,1.683633
97492.706041,0.996488
97492.781622,0.401249
97492.857203,0.092432
97492.932785,0.061679
97493.008366,0.042911
97493.083947,0.000000
97493.159529,0.000000
97493.235110,0.000000
97493.310691,0.000000
97493.386273,0.001929
97493.461854,0.028406
97493.537435,0.000000
97493.613017,0.000000
97493.688598,0.037099
97493.764179,0.000000
97493.839761,0.000000
97493.915342,0.000000
97493.990923,0.000000
97494.066505,0.085408
97494.142086,0.181649
97494.217667,0.472722
97494.293249,0.922917
97494.368830,1.357257
97494.444411,1.400684
97494.519993,1.093561
97494.595574,0.584758
97494.671155,0.241133
97494.746737,0.092098
97494.822318,0.018854
97494.897899,0.041532
97494.973481,0.000000
97495.049062,0.015024
97495.124643,0.000000
97495.200225,0.002825
97495.275806,0.022210
97495.351387,0.000000
97495.426969,0.016534
97495.502550,0.000000
97495.578131,0.000000
97495.653713,0.016711
97495.729294,0.052320
97495.804875,0.000000
97495.880457,0.036666
97495.956038,0.001303
97496.031619,0.000000
97496.107201,0.000000
97496.182782,0.000474
97496.258363,0.000000
97496.333945,0.000000
97496.409526,0.000000
97496.485107,0.000000
97496.560689,0.005814
97496.636270,0.000000
97496.711851,0.000000
97496.787433,0.006057
97496.863014,0.031201
97496.938595,0.011824
97497.014177,0.000000
97497.089758,0.027842
97497.165339,0.000000
97497.240921,0.000000
97497.316502,0.000000
97497.392083,0.000000
97497.467665,0.000000
97497.543246,0.000000
97497.618827,0.057365
97497.694409,0.000000
97497.769990,0.047583
97497.845571,0.001143
97497.921153,0.016946
97497.996734,0.000000
97498.072315,0.006238
97498.147897,0.019515
97498.223478,0.019937
97498.223478,0.023243
97778.237077,0.000000
98058.250676,0.000000
98338.264274,0.000000
98618.277873,0.015697
98898.291472,0.032471
99178.305071,0.048479
99458.318669,0.009155
99738.332268,0.000000
100018.345867,0.000000
100298.359466,0.031250
100578.373065,0.000000
100858.386663,0.000000
101138.400262,0.000000
101418.413861,0.000000
101698.427460,0.001074
101978.441059,0.004144
102258.454657,0.000000
102538.468256,0.000440
102818.481855,0.000000
102818.481855,0.021967
102818.557436,0.000000
102818.633018,0.000000
102818.708599,0.000000
102818.784180,0.000000
102818.859762,0.035721
102818.935343,0.005899
102819.010924,0.010333
102819.086506,0.035437
102819.162087,0.000000
102819.237668,0.022626
102819.313250,0.020516
102819.388831,0.000000
102819.464412,0.044190
102819.539994,0.000000
102819.615575,0.027521
102819.691156,0.000000
102819.766738,0.018037
102819.842319,0.055857
102819.917900,0.000000
102819.993482,0.000000
102820.069063,0.018313
102820.144644,0.000000
102820.220226,0.054548
102820.295807,0.005766
102820.371388,0.000000
102820.446970,0.000000
102820.522551,0.000000
102820.598132,0.000000
102820.673714,0.000000
102820.749295,0.000000
102820.824876,0.000000
102820.900458,0.062965
102820.976039,0.000000
102821.051620,0.004399
102821.127202,0.017776
102821.202783,0.018903
102821.278364,0.000000
102821.353946,0.000000
102821.429527,0.013546
102821.505108,0.007996
102821.580690,0.000000
102821.656271,0.000000
102821.731852,0.000000
102821.807434,0.000000
102821.883015,0.000000
102821.958596,0.061901
102822.034178,0.237886
102822.109759,0.651944
102822.185340,1.098613
102822.260922,1.490673
102822.336503,1.374593
102822.412084,0.936896
102822.487666,0.434725
102822.563247,0.106878
102822.638828,0.000000
102822.714410,0.014558
102822.789991,0.000000
102822.865572,0.000000
102822.941154,0.000000
102823.016735,0.004829
102823.092316,0.045231
102823.167898,0.000000
102823.243479,0.017708
102823.319060,0.000000
102823.394642,0.000000
102823.470223,0.022046
102823.545804,0.000000
102823.621386,0.001009
102823.696967,0.000000
102823.772548,0.051357
102823.848130,0.087977
102823.923711,0.422093
102823.999292,0.964077
102824.074874,1.661930
102824.150455,1.890944
102824.226036,1.740027
102824.301618,1.005788
102824.377199,0.387346
102824.452780,0.085982
102824.528362,0.009695
102824.603943,0.025051
102824.679524,0.000000
102824.755106,0.000000
102824.830687,0.053121
102824.906268,0.000000
102824.981850,0.002412
102825.057431,0.066099
102825.133012,0.018965
102825.208594,0.003778
102825.284175,0.015199
102825.359756,0.000000
102825.435338,0.039038
102825.510919,0.000000
102825.586500,0.000000
102825.662082,0.020093
102825.737663,0.108131
102825.813244,0.409002
102825.888826,0.890244
102825.964407,1.401337
102826.039988,1.488293
102826.115570,1.122633
102826.191151,0.598442
102826.266732,0.195359
102826.342314,0.000000
102826.417895,0.014934
102826.493476,0.025383
102826.569058,0.000000
102826.644639,0.000000
102826.720220,0.013936
102826.795802,0.000000
102826.871383,0.050572
102826.946964,0.036982
102827.022546,0.028785
102827.098127,0.022732
102827.173708,0.000000
102827.249290,0.019890
102827.324871,0.011290
102827.400452,0.018193
102827.476034,0.014778
102827.551615,0.013583
102827.627196,0.081026
102827.702778,0.000000
102827.778359,0.028090
102827.853940,0.000000
102827.929522,0.023719
102828.005103,0.028180
102828.080684,0.010933
102828.156266,0.050077
102828.231847,0.000000
102828.307428,0.000000
102828.383010,0.006371
102828.458591,0.026424
102828.534172,0.005383
102828.609754,0.038573
102828.685335,0.000000
102828.760916,0.000000
102828.836498,0.009244
102828.912079,0.000000
102828.987660,0.016286
102829.063242,0.000000
102829.138823,0.000000
102829.214404,0.000000
102829.289986,0.000865
102829.365567,0.000000
102829.441148,0.000000
102829.516730,0.000000
102829.592311,0.025700
102829.667892,0.005821
102829.743474,0.067703
102829.819055,0.004821
102829.819055,0.000000
102959.104739,0.080120
103088.390424,0.012409
103217.676108,0.029704
103346.961793,0.017763
103476.247477,0.018690
103605.533162,0.016070
103734.818846,0.000000
103864.104530,0.011026
103993.390215,0.000000
104122.675899,0.000000
104251.961584,0.000000
104381.247268,0.010724
104510.532953,0.010024
104639.818637,0.014434
104769.104322,0.008619
104898.390006,0.000000
105027.675690,0.000000
105156.961375,0.027612
105286.247059,0.032036
105286.247059,0.000000
105286.322641,0.000000
105286.398222,0.000000
105286.473803,0.031356
105286.549385,0.036447
105286.624966,0.000000
105286.700547,0.009219
105286.776129,0.055033
105286.851710,0.012459
105286.927291,0.042645
105287.002873,0.029962
105287.078454,0.000000
105287.154035,0.000000
105287.229617,0.001043
105287.305198,0.003124
105287.380779,0.027490
105287.456361,0.012261
105287.531942,0.000000
105287.607523,0.000000
105287.683105,0.000000
105287.758686,0.005261
105287.834267,0.007215
105287.909849,0.008497
105287.985430,0.000000
105288.061011,0.020224
105288.136593,0.021488
105288.212174,0.000000
105288.287755,0.000000
105288.363337,0.000000
105288.438918,0.053753
105288.514499,0.050992
105288.590081,0.016902
105288.665662,0.000000
105288.741243,0.026605
105288.816825,0.000000
105288.892406,0.000000
105288.967987,0.000000
105289.043569,0.003071
105289.119150,0.000000
105289.194731,0.002893
105289.270313,0.000000
105289.345894,0.005095
105289.421475,0.000000
105289.497057,0.032772
105289.572638,0.017104
105289.648219,0.002670
105289.723801,0.076093
105289.799382,0.194495
105289.874963,0.598066
105289.950545,1.141003
105290.026126,1.382109
105290.101707,1.357925
105290.177289,0.897227
105290.252870,0.408137
105290.328451,0.178154
105290.404033,0.000000
105290.479614,0.000000
105290.555195,0.000000
105290.630777,0.045353
105290.706358,0.000000
105290.781939,0.000000
105290.857521,0.000000
105290.933102,0.019087
105291.008683,0.010421
105291.084265,0.079437
105291.159846,0.013618
105291.235427,0.000000
105291.311009,0.000000
105291.386590,0.000000
105291.462171,0.000000
105291.537753,0.025761
105291.613334,0.143225
105291.688915,0.391966
105291.764497,0.965050
105291.840078,1.722742
105291.915659,1.957206
105291.991241,1.615229
105292.066822,0.954684
105292.142403,0.364154
105292.217985,0.131308
105292.293566,0.013744
105292.369147,0.000000
105292.444729,0.034948
105292.520310,0.000000
105292.595891,0.023254
105292.671473,0.045340
105292.747054,0.000000
105292.822635,0.022111
105292.898217,0.000000
105292.973798,0.027723
105293.049379,0.000000
105293.124961,0.000000
105293.200542,0.000000
105293.276123,0.000000
105293.351705,0.000000
105293.427286,0.024157
105293.502867,0.156042
105293.578449,0.401796
105293.654030,0.873190
105293.729611,1.360796
105293.805193,1.451864
105293.880774,1.089140
105293.956355,0.547504
105294.031937,0.225922
105294.107518,0.042150
105294.183099,0.040018
105294.258681,0.000000
105294.334262,0.000000
105294.409843,0.054396
105294.485425,0.000000
105294.561006,0.000000
105294.636587,0.000000
105294.712169,0.000000
105294.787750,0.046419
105294.863331,0.005131
105294.938913,0.004010
105295.014494,0.000000
105295.090075,0.010762
105295.165657,0.034723
105295.241238,0.034484
105295.316819,0.020050
105295.392401,0.000000
105295.467982,0.009394
105295.543563,0.020028
105295.619145,0.000000
105295.694726,0.000000
105295.770307,0.026645
105295.845889,0.026281
105295.921470,0.000000
105295.997051,0.023851
105296.072633,0.002859
105296.148214,0.023430
105296.223795,0.000000
105296.299377,0.019356
105296.374958,0.025315
105296.450539,0.000000
105296.526121,0.000533
105296.601702,0.000000
105296.677283,0.049549
105296.752865,0.000000
105296.828446,0.000000
105296.904027,0.000000
105296.979609,0.003803
105297.055190,0.022600
105297.130771,0.000000
105297.206353,0.055430
105297.281934,0.009260
105297.357515,0.013994
105297.433097,0.000000
105297.508678,0.000578
105297.584259,0.000000
105297.584259,0.030534
105367.540895,0.000000
105437.497532,0.023012
105507.454168,0.000000
105577.410804,0.005869
105647.367440,0.000000
105717.324076,0.036496
105787.280712,0.000000
105857.237348,0.000000
105927.193985,0.000000
105997.150621,0.000000
106067.107257,0.021675
106137.063893,0.000000
106207.020529,0.041818
106276.977165,0.000000
106346.933801,0.005081
106416.890437,0.000000
106486.847074,0.012629
106556.803710,0.000000
106626.760346,0.000000
106626.760346,0.035654
106626.835927,0.000000
106626.911509,0.017595
106626.987090,0.000000
106627.062671,0.003381
106627.138253,0.000000
106627.213834,0.000000
106627.289415,0.000000
106627.364997,0.054439
106627.440578,0.003024
106627.516159,0.049640
106627.591741,0.006610
106627.667322,0.000000
106627.742903,0.046181
106627.818485,0.013111
106627.894066,0.000000
106627.969647,0.014117
106628.045229,0.000000
106628.120810,0.000000
106628.196391,0.028079
106628.271973,0.032848
106628.347554,0.055138
106628.423135,0.012664
106628.498717,0.000000
106628.574298,0.025050
106628.649879,0.025495
106628.725461,0.049148
106628.801042,0.000000
106628.876623,0.000000
106628.952205,0.000000
106629.027786,0.016124
106629.103367,0.000000
106629.178949,0.023283
106629.254530,0.017635
106629.330111,0.017552
106629.405693,0.004147
106629.481274,0.045989
106629.556855,0.026160
106629.632437,0.000000
106629.708018,0.000000
106629.783599,0.000000
106629.859181,0.016539
106629.934762,0.000000
106630.010343,0.032633
106630.085925,0.041113
106630.161506,0.000000
106630.237087,0.053245
106630.312669,0.223558
106630.388250,0.621787
106630.463831,1.166013
106630.539413,1.426152
106630.614994,1.363201
106630.690575,0.889897
106630.766157,0.371197
106630.841738,0.119251
106630.917319,0.043319
106630.992901,0.000000
106631.068482,0.000000
106631.144063,0.086266
106631.219645,0.007988
106631.295226,0.003351
106631.370807,0.000000
106631.446389,0.007821
106631.521970,0.000000
106631.597551,0.000000
106631.673133,0.000000
106631.748714,0.023849
106631.824295,0.058346
106631.899877,0.011375
106631.975458,0.036637
106632.051039,0.019892
106632.126621,0.117125
106632.202202,0.443096
106632.277783,1.039154
106632.353365,1.716296
106632.428946,1.968009
106632.504527,1.675255
106632.580109,0.997597
106632.655690,0.402576
106632.731271,0.131357
106632.806853,0.049182
106632.882434,0.033629
106632.958015,0.050936
106633.033597,0.000000
106633.109178,0.000000
106633.184759,0.010747
106633.260341,0.056514
106633.335922,0.000000
106633.411503,0.020605
106633.487085,0.020872
106633.562666,0.005743
106633.638247,0.000210
106633.713829,0.000000
106633.789410,0.000000
106633.864991,0.000000
106633.940573,0.018777
106634.016154,0.166727
106634.091735,0.410123
106634.167317,0.882307
106634.242898,1.346017
106634.318479,1.496421
106634.394061,1.158483
106634.469642,0.627171
106634.545223,0.241244
106634.620805,0.014543
106634.696386,0.000360
106634.771967,0.059843
106634.847549,0.033789
106634.923130,0.000000
106634.998711,0.000000
106635.074293,0.010893
106635.149874,0.000000
106635.225455,0.000000
106635.301037,0.002965
106635.376618,0.000000
106635.452199,0.000000
106635.527781,0.000000
106635.603362,0.000000
106635.678943,0.000000
106635.754525,0.000000
106635.830106,0.000000
106635.905687,0.000000
106635.981269,0.009331
106636.056850,0.000000
106636.132431,0.000000
106636.208013,0.027576
106636.283594,0.000000
106636.359175,0.021493
106636.434757,0.034672
106636.510338,0.000000
106636.585919,0.000000
106636.661501,0.000000
106636.737082,0.000000
106636.812663,0.000000
106636.888245,0.000000
106636.963826,0.057745
106637.039407,0.008580
106637.114989,0.000000
106637.190570,0.043961
106637.266151,0.000000
106637.341733,0.000000
106637.417314,0.000000
106637.492895,0.054031
106637.568477,0.009970
106637.644058,0.019782
106637.719639,0.009030
106637.795221,0.017213
106637.870802,0.002342
106637.946383,0.008128
106638.021965,0.003228
106638.097546,0.000000
106638.097546,0.000000
106664.413335,0.008208
106690.729125,0.003316
106717.044914,0.000000
106743.360704,0.000000
106769.676493,0.032485
106795.992283,0.000000
106822.308072,0.017542
106848.623862,0.000000
106874.939651,0.000000
106901.255441,0.000000
106927.571230,0.000000
106953.887020,0.000000
106980.202809,0.038818
107006.518599,0.005386
107032.834388,0.055468
107059.150177,0.012132
107085.465967,0.000000
107111.781756,0.031681
107138.097546,0.000000
