wavenumber_cm-1,intensity
82257.677087,0.004638
82257.679589,0.000000
82257.682091,0.031823
82257.684592,0.000000
82257.687094,0.000000
82257.689595,0.117650
82257.692097,0.082015
82257.694598,0.000000
82257.697100,0.043949
82257.699602,0.047448
82257.702103,0.056708
82257.704605,0.000000
82257.707106,0.088873
82257.709608,0.000000
82257.712109,0.000000
82257.714611,0.232897
82257.717112,0.026652
82257.719614,0.000000
82257.722116,0.000000
82257.724617,0.122702
82257.727119,0.000000
82257.729620,0.000000
82257.732122,0.000000
82257.734623,0.125054
82257.737125,0.068269
82257.739627,0.000000
82257.742128,0.027219
82257.744630,0.000000
82257.747131,0.012330
82257.749633,0.006475
82257.752134,0.085532
82257.754636,0.085392
82257.757137,0.043613
82257.759639,0.000000
82257.762141,0.065495
82257.764642,0.000000
82257.767144,0.000000
82257.769645,0.000000
82257.772147,0.007463
82257.774648,0.080362
82257.777150,0.000000
82257.779652,0.000000
82257.782153,0.005010
82257.784655,0.010017
82257.787156,0.016408
82257.789658,0.081215
82257.792159,0.089960
82257.794661,0.000000
82257.797162,0.000000
82257.799664,0.000000
82257.802166,0.061698
82257.804667,0.127916
82257.807169,0.000000
82257.809670,0.000000
82257.812172,0.129501
82257.814673,0.044635
82257.817175,0.038515
82257.819677,0.000000
82257.822178,0.059925
82257.824680,0.000000
82257.827181,0.000000
82257.829683,0.000000
82257.832184,0.000000
82257.834686,0.000000
82257.837188,0.000000
82257.839689,0.084653
82257.842191,0.099563
82257.844692,0.000000
82257.847194,0.086388
82257.849695,0.000000
82257.852197,0.075662
82257.854698,0.000000
82257.857200,0.002541
82257.859702,0.000000
82257.862203,0.107018
82257.864705,0.000000
82257.867206,0.053666
82257.869708,0.097236
82257.872209,0.063245
82257.874711,0.205246
82257.877213,0.000000
82257.879714,0.084520
82257.882216,0.000000
82257.884717,0.108897
82257.887219,0.000000
82257.889720,0.000000
82257.892222,0.115312
82257.894723,0.000000
82257.897225,0.000000
82257.899727,0.000000
82257.902228,0.054654
82257.904730,0.122902
82257.907231,0.009812
82257.909733,0.116383
82257.912234,0.000000
82257.914736,0.000000
82257.917238,0.000000
82257.919739,0.000000
82257.922241,0.007425
82257.924742,0.061000
82257.927244,0.000000
82257.929745,0.012275
82257.932247,0.000000
82257.934748,0.000000
82257.937250,0.000000
82257.939752,0.000000
82257.942253,0.000000
82257.944755,0.002804
82257.947256,0.006681
82257.949758,0.000000
82257.952259,0.112367
82257.954761,0.000000
82257.957263,0.000000
82257.959764,0.245442
82257.962266,0.000000
82257.964767,0.000000
82257.967269,0.064847
82257.969770,0.000000
82257.972272,0.000000
82257.974773,0.189454
82257.977275,0.000000
82257.979777,0.000000
82257.982278,0.000000
82257.984780,0.079316
82257.987281,0.099306
82257.989783,0.000000
82257.992284,0.060320
82257.994786,0.122745
82257.997288,0.157804
82257.999789,0.000000
82258.002291,0.000000
82258.004792,0.000000
82258.007294,0.000000
82258.009795,0.000000
82258.012297,0.000000
82258.014799,0.098787
82258.017300,0.112519
82258.019802,0.000000
82258.022303,0.096985
82258.024805,0.031578
82258.027306,0.005695
82258.029808,0.080038
82258.032309,0.006379
82258.034811,0.181683
82258.037313,0.000000
82258.039814,0.000000
82258.042316,0.000000
82258.044817,0.038799
82258.047319,0.111948
82258.049820,0.000000
82258.052322,0.000000
82258.054824,0.074385
82258.057325,0.066655
82258.059827,0.000000
82258.062328,0.000000
82258.064830,0.000000
82258.067331,0.000000
82258.069833,0.000000
82258.072334,0.071450
82258.074836,0.010315
82258.077338,0.000000
82258.079839,0.077701
82258.082341,0.000000
82258.084842,0.029146
82258.087344,0.000000
82258.089845,0.000000
82258.092347,0.044522
82258.094849,0.046039
82258.097350,0.118040
82258.099852,0.000000
82258.102353,0.027056
82258.104855,0.000000
82258.107356,0.016068
82258.109858,0.038802
82258.112359,0.000000
82258.114861,0.000000
82258.117363,0.029265
82258.119864,0.032187
82258.122366,0.000000
82258.124867,0.000000
82258.127369,0.130305
82258.129870,0.043389
82258.132372,0.000000
82258.134874,0.000000
82258.137375,0.000000
82258.139877,0.115005
82258.142378,0.012154
82258.144880,0.000000
82258.147381,0.045000
82258.149883,0.000000
82258.152385,0.132509
82258.154886,0.119438
82258.157388,0.000000
82258.159889,0.000000
82258.162391,0.000000
82258.164892,0.000000
82258.167394,0.000000
82258.169895,0.011936
82258.172397,0.000000
82258.174899,0.000000
82258.177400,0.000000
82258.179902,0.044616
82258.182403,0.046603
82258.184905,0.000000
82258.187406,0.000000
82258.189908,0.000000
82258.192410,0.079613
82258.194911,0.069232
82258.197413,0.000000
82258.199914,0.000000
82258.202416,0.000000
82258.204917,0.000000
82258.207419,0.029662
82258.209920,0.000000
82258.212422,0.085656
82258.214924,0.000000
82258.217425,0.000000
82258.219927,0.000000
82258.222428,0.000000
82258.224930,0.000000
82258.227431,0.087934
82258.229933,0.000000
82258.232435,0.010963
82258.234936,0.000000
82258.237438,0.000000
82258.239939,0.000000
82258.242441,0.052895
82258.244942,0.000000
82258.247444,0.071436
82258.249945,0.000000
82258.252447,0.000000
82258.254949,0.046854
82258.257450,0.000000
82258.259952,0.003317
82258.262453,0.000000
82258.264955,0.011422
82258.267456,0.000000
82258.269958,0.000000
82258.272460,0.054383
82258.274961,0.091572
82258.277463,0.000000
82258.279964,0.000000
82258.282466,0.026021
82258.284967,0.061204
82258.287469,0.000000
82258.289970,0.000000
82258.292472,0.000000
82258.294974,0.062080
82258.297475,0.220585
82258.299977,0.000000
82258.302478,0.000000
82258.304980,0.035516
82258.307481,0.116630
82258.309983,0.009537
82258.312485,0.000000
82258.314986,0.084581
82258.317488,0.058584
82258.319989,0.000000
82258.322491,0.033676
82258.324992,0.088048
82258.327494,0.104348
82258.329996,0.000000
82258.332497,0.000000
82258.334999,0.108355
82258.337500,0.000000
82258.340002,0.038722
82258.342503,0.000000
82258.345005,0.094062
82258.347506,0.000000
82258.350008,0.112003
82258.352510,0.043387
82258.355011,0.000000
82258.357513,0.125780
82258.360014,0.136959
82258.362516,0.077897
82258.365017,0.000000
82258.367519,0.000000
82258.370021,0.012840
82258.372522,0.000000
82258.375024,0.149416
82258.377525,0.012743
82258.380027,0.000000
82258.382528,0.029962
82258.385030,0.000000
82258.387531,0.000000
82258.390033,0.000000
82258.392535,0.071254
82258.395036,0.098857
82258.397538,0.024991
82258.400039,0.000000
82258.402541,0.000000
82258.405042,0.001730
82258.407544,0.000000
82258.410046,0.051113
82258.412547,0.040617
82258.415049,0.136005
82258.417550,0.110834
82258.420052,0.000000
82258.422553,0.072424
82258.425055,0.000000
82258.427556,0.061443
82258.430058,0.000000
82258.432560,0.000000
82258.435061,0.024725
82258.437563,0.000000
82258.440064,0.000000
82258.442566,0.000000
82258.445067,0.007279
82258.447569,0.000000
82258.450071,0.000000
82258.452572,0.000000
82258.455074,0.034540
82258.457575,0.051365
82258.460077,0.000000
82258.462578,0.102136
82258.465080,0.035086
82258.467582,0.000000
82258.470083,0.000000
82258.472585,0.000000
82258.475086,0.000000
82258.477588,0.098187
82258.480089,0.060504
82258.482591,0.123783
82258.485092,0.000000
82258.487594,0.118846
82258.490096,0.000000
82258.492597,0.129925
82258.495099,0.000000
82258.497600,0.062441
82258.500102,0.130237
82258.502603,0.000000
82258.505105,0.019281
82258.507607,0.113793
82258.510108,0.000000
82258.512610,0.000000
82258.515111,0.189205
82258.517613,0.000000
82258.520114,0.014016
82258.522616,0.102063
82258.525117,0.000000
82258.527619,0.000000
82258.530121,0.022402
82258.532622,0.000000
82258.535124,0.000000
82258.537625,0.021634
82258.540127,0.000000
82258.542628,0.000000
82258.545130,0.140749
82258.547632,0.009141
82258.550133,0.126356
82258.552635,0.000000
82258.555136,0.000000
82258.557638,0.023766
82258.560139,0.000000
82258.562641,0.000000
82258.565142,0.129767
82258.567644,0.000000
82258.570146,0.000000
82258.572647,0.117263
82258.575149,0.000000
82258.577650,0.000000
82258.580152,0.000000
82258.582653,0.153707
82258.585155,0.000000
82258.587657,0.005160
82258.590158,0.080575
82258.592660,0.037233
82258.595161,0.000000
82258.597663,0.000000
82258.600164,0.000000
82258.602666,0.016581
82258.605167,0.000000
82258.607669,0.017955
82258.610171,0.060191
82258.612672,0.084979
82258.615174,0.000000
82258.617675,0.193941
82258.620177,0.067760
82258.622678,0.000000
82258.625180,0.096195
82258.627682,0.208841
82258.630183,0.000000
82258.632685,0.000000
82258.635186,0.000000
82258.637688,0.017009
82258.640189,0.032260
82258.642691,0.000000
82258.645193,0.000000
82258.647694,0.000000
82258.650196,0.032979
82258.652697,0.128500
82258.655199,0.000000
82258.657700,0.038853
82258.660202,0.000000
82258.662703,0.040367
82258.665205,0.000000
82258.667707,0.000000
82258.670208,0.000000
82258.672710,0.000000
82258.675211,0.033765
82258.677713,0.000000
82258.680214,0.000000
82258.682716,0.000000
82258.685218,0.000000
82258.687719,0.158627
82258.690221,0.000000
82258.692722,0.000000
82258.695224,0.000000
82258.697725,0.158787
82258.700227,0.048816
82258.702728,0.000000
82258.705230,0.097669
82258.707732,0.017720
82258.710233,0.022713
82258.712735,0.000000
82258.715236,0.000000
82258.717738,0.029821
82258.720239,0.000000
82258.722741,0.160400
82258.725243,0.000000
82258.727744,0.135626
82258.730246,0.000000
82258.732747,0.026406
82258.735249,0.073559
82258.737750,0.000000
82258.740252,0.076304
82258.742753,0.000000
82258.745255,0.000000
82258.747757,0.000000
82258.750258,0.000000
82258.752760,0.000000
82258.755261,0.034058
82258.757763,0.062037
82258.760264,0.021267
82258.762766,0.000000
82258.765268,0.032580
82258.767769,0.010973
82258.770271,0.082644
82258.772772,0.068595
82258.775274,0.002691
82258.777775,0.000000
82258.780277,0.000000
82258.782778,0.000000
82258.785280,0.000000
82258.787782,0.023666
82258.790283,0.063142
82258.792785,0.000000
82258.795286,0.001424
82258.797788,0.012652
82258.800289,0.000000
82258.802791,0.000000
82258.805293,0.000000
82258.807794,0.000000
82258.810296,0.041774
82258.812797,0.000000
82258.815299,0.000000
82258.817800,0.041181
82258.820302,0.045971
82258.822804,0.000000
82258.825305,0.088030
82258.827807,0.099533
82258.830308,0.000000
82258.832810,0.000000
82258.835311,0.105161
82258.837813,0.000000
82258.840314,0.000000
82258.842816,0.000000
82258.845318,0.000000
82258.847819,0.000000
82258.850321,0.000000
82258.852822,0.002860
82258.855324,0.129102
82258.857825,0.000000
82258.860327,0.094694
82258.862829,0.126145
82258.865330,0.126634
82258.867832,0.025141
82258.870333,0.000000
82258.872835,0.040686
82258.875336,0.092563
82258.877838,0.000000
82258.880339,0.154028
82258.882841,0.075914
82258.885343,0.050173
82258.887844,0.095916
82258.890346,0.029433
82258.892847,0.000000
82258.895349,0.000000
82258.897850,0.105697
82258.900352,0.000000
82258.902854,0.000000
82258.905355,0.000000
82258.907857,0.157502
82258.910358,0.148458
82258.912860,0.000000
82258.915361,0.013005
82258.917863,0.000000
82258.920364,0.054293
82258.922866,0.045000
82258.925368,0.071665
82258.927869,0.029305
82258.930371,0.259166
82258.932872,0.000000
82258.935374,0.000000
82258.937875,0.000000
82258.940377,0.000000
82258.942879,0.000000
82258.945380,0.000000
82258.947882,0.000000
82258.950383,0.000000
82258.952885,0.045753
82258.955386,0.000000
82258.957888,0.000000
82258.960390,0.078951
82258.962891,0.000000
82258.965393,0.000000
82258.967894,0.032293
82258.970396,0.000000
82258.972897,0.000000
82258.975399,0.030559
82258.977900,0.043440
82258.980402,0.182249
82258.982904,0.013964
82258.985405,0.072471
82258.987907,0.000000
82258.990408,0.035456
82258.992910,0.200693
82258.995411,0.031975
82258.997913,0.673143
82259.000415,1.493603
82259.002916,1.915802
82259.005418,2.082178
82259.007919,1.346100
82259.010421,0.714256
82259.012922,0.262258
82259.015424,0.000000
82259.017925,0.000000
82259.020427,0.000000
82259.022929,0.072718
82259.025430,0.077011
82259.027932,0.028609
82259.030433,0.072760
82259.032935,0.000000
82259.035436,0.106118
82259.037938,0.000776
82259.040440,0.005109
82259.042941,0.000000
82259.045443,0.060430
82259.047944,0.000000
82259.050446,0.086209
82259.052947,0.000000
82259.055449,0.000000
82259.057950,0.060693
82259.060452,0.000000
82259.062954,0.000000
82259.065455,0.078583
82259.067957,0.000000
82259.070458,0.000000
82259.072960,0.123537
82259.075461,0.135892
82259.077963,0.138867
82259.080465,0.000000
82259.082966,0.113481
82259.085468,0.000000
82259.087969,0.063951
82259.090471,0.260128
82259.092972,1.220972
82259.095474,1.664722
82259.097975,1.984937
82259.100477,1.537208
82259.102979,0.987873
82259.105480,0.341911
82259.107982,0.000000
82259.110483,0.060699
82259.112985,0.000000
82259.115486,0.000000
82259.117988,0.000000
82259.120490,0.000000
82259.122991,0.015762
82259.125493,0.000000
82259.127994,0.000000
82259.130496,0.000000
82259.132997,0.000000
82259.135499,0.175876
82259.138001,0.161914
82259.140502,0.000000
82259.143004,0.049189
82259.145505,0.066154
82259.148007,0.000000
82259.150508,0.000000
82259.153010,0.000000
82259.155511,0.000000
82259.158013,0.000000
82259.160515,0.039052
82259.163016,0.000000
82259.165518,0.000000
82259.168019,0.009631
82259.170521,0.034077
82259.173022,0.000000
82259.175524,0.081941
82259.178026,0.000000
82259.180527,0.000000
82259.183029,0.000000
82259.185530,0.000000
82259.188032,0.000000
82259.190533,0.165196
82259.193035,0.000000
82259.195536,0.215534
82259.198038,0.038594
82259.200540,0.008128
82259.203041,0.042047
82259.205543,0.223366
82259.208044,0.000000
82259.210546,0.000000
82259.213047,0.000000
82259.215549,0.002838
82259.218051,0.000000
82259.220552,0.001972
82259.223054,0.149522
82259.225555,0.013368
82259.228057,0.000000
82259.230558,0.000000
82259.233060,0.079329
82259.235561,0.000000
82259.238063,0.163017
82259.240565,0.170695
82259.243066,0.022668
82259.245568,0.000000
82259.248069,0.090996
82259.250571,0.096659
82259.253072,0.000000
82259.255574,0.000000
82259.258076,0.000000
82259.260577,0.036116
82259.263079,0.058863
82259.265580,0.000000
82259.268082,0.000000
82259.270583,0.000000
82259.273085,0.000000
82259.275587,0.274646
82259.278088,0.585354
82259.280590,1.295258
82259.283091,1.755879
82259.285593,1.945935
82259.288094,1.381255
82259.290596,0.638504
82259.293097,0.235392
82259.295599,0.079818
82259.298101,0.000000
82259.300602,0.000000
82259.303104,0.159640
82259.305605,0.000000
82259.308107,0.002522
82259.310608,0.159499
82259.313110,0.626857
82259.315612,0.890180
82259.318113,2.281793
82259.320615,3.490359
82259.323116,3.931618
82259.325618,3.086418
82259.328119,1.663099
82259.330621,0.693358
82259.333122,0.064641
82259.335624,0.122083
82259.338126,0.010231
82259.340627,0.037827
82259.343129,0.000000
82259.345630,0.000000
82259.348132,0.025389
82259.350633,0.000000
82259.353135,0.000000
82259.355637,0.000000
82259.358138,0.000000
82259.360640,0.000000
82259.363141,0.123310
82259.365643,0.000000
82259.368144,0.251393
82259.370646,0.573195
82259.373147,0.976427
82259.375649,1.657547
82259.378151,2.220248
82259.380652,1.757411
82259.383154,0.907765
82259.385655,0.388332
82259.388157,0.048062
82259.390658,0.058985
82259.393160,0.000000
82259.395662,0.000000
82259.398163,0.000000
82259.400665,0.007489
82259.403166,0.000000
82259.405668,0.194982
82259.408169,0.618637
82259.410671,1.721858
82259.413172,3.252566
82259.415674,4.005835
82259.418176,3.530019
82259.420677,2.289389
82259.423179,1.021699
82259.425680,0.434163
82259.428182,0.027180
82259.430683,0.000000
82259.433185,0.000000
82259.435687,0.000000
82259.438188,0.085184
82259.440690,0.114775
82259.443191,0.084785
82259.445693,0.000000
82259.448194,0.095630
82259.450696,0.000000
82259.453198,0.079294
82259.455699,0.000000
82259.458201,0.062026
82259.460702,0.000000
82259.463204,0.103402
82259.465705,0.000000
82259.468207,0.000000
82259.470708,0.000000
82259.473210,0.000000
82259.475712,0.008346
82259.478213,0.159459
82259.480715,0.235460
82259.483216,0.008578
82259.485718,0.098592
82259.488219,0.020507
82259.490721,0.044291
82259.493223,0.000000
82259.495724,0.039165
82259.498226,0.170877
82259.500727,0.439636
82259.503229,1.372096
82259.505730,2.733658
82259.508232,3.917801
82259.510733,3.720839
82259.513235,2.670908
82259.515737,1.494993
82259.518238,0.567402
82259.520740,0.234173
82259.523241,0.022294
82259.525743,0.030832
82259.528244,0.088705
82259.530746,0.137768
82259.533248,0.000000
82259.535749,0.000000
82259.538251,0.115610
82259.540752,0.000000
82259.543254,0.000000
82259.545755,0.000000
82259.548257,0.000000
82259.550758,0.000000
82259.553260,0.184622
82259.555762,0.000000
82259.558263,0.000000
82259.560765,0.051921
82259.563266,0.084965
82259.565768,0.083512
82259.568269,0.094790
82259.570771,0.000000
82259.573273,0.000000
82259.575774,0.067897
82259.578276,0.000000
82259.580777,0.000000
82259.583279,0.035310
82259.585780,0.070626
82259.588282,0.000000
82259.590784,0.136186
82259.593285,0.304660
82259.595787,1.085866
82259.598288,2.344285
82259.600790,3.718606
82259.603291,4.092645
82259.605793,3.238430
82259.608294,1.858645
82259.610796,0.704761
82259.613298,0.191093
82259.615799,0.113948
82259.618301,0.069744
82259.620802,0.000000
82259.623304,0.035776
82259.625805,0.000000
82259.628307,0.000000
82259.630809,0.113934
82259.633310,0.004874
82259.635812,0.180879
82259.638313,0.000000
82259.640815,0.000000
82259.643316,0.002882
82259.645818,0.100419
82259.648319,0.035269
82259.650821,0.027411
82259.653323,0.000000
82259.655824,0.000000
82259.658326,0.028474
82259.660827,0.000000
82259.663329,0.000000
82259.665830,0.044226
82259.668332,0.000000
82259.670834,0.141736
82259.673335,0.108063
82259.675837,0.000000
82259.678338,0.000000
82259.680840,0.000000
82259.683341,0.000000
82259.685843,0.275524
82259.688344,0.695586
82259.690846,1.863322
82259.693348,3.072679
82259.695849,4.059022
82259.698351,3.457059
82259.700852,2.179388
82259.703354,0.948371
82259.705855,0.184636
82259.708357,0.000000
82259.710859,0.095545
82259.713360,0.036334
82259.715862,0.092794
82259.718363,0.028669
82259.720865,0.012625
82259.723366,0.000000
82259.725868,0.000000
82259.728369,0.000000
82259.730871,0.172439
82259.733373,0.060651
82259.735874,0.135618
82259.738376,0.052756
82259.740877,0.000000
82259.743379,0.010341
82259.745880,0.020856
82259.748382,0.000000
82259.750884,0.000000
82259.753385,0.000000
82259.755887,0.141759
82259.758388,0.000000
82259.760890,0.106461
82259.763391,0.000000
82259.765893,0.000000
82259.768395,0.104193
82259.770896,0.064879
82259.773398,0.113668
82259.775899,0.093641
82259.778401,0.309889
82259.780902,0.554182
82259.783404,1.393285
82259.785905,2.802207
82259.788407,3.969333
82259.790909,3.729472
82259.793410,2.584457
82259.795912,1.271632
82259.798413,0.265544
82259.800915,0.123046
82259.803416,0.000000
82259.805918,0.007046
82259.808420,0.076601
82259.810921,0.000000
82259.813423,0.148072
82259.815924,0.000000
82259.818426,0.105176
82259.820927,0.059608
82259.823429,0.000000
82259.825930,0.239335
82259.828432,0.000000
82259.830934,0.000000
82259.833435,0.000000
82259.835937,0.000000
82259.838438,0.000000
82259.840940,0.009063
82259.843441,0.000000
82259.845943,0.055907
82259.848445,0.000000
82259.850946,0.000000
82259.853448,0.000000
82259.855949,0.000000
82259.858451,0.031234
82259.860952,0.000000
82259.863454,0.014423
82259.865955,0.116019
82259.868457,0.000000
82259.870959,0.093698
82259.873460,0.000000
82259.875962,0.154789
82259.878463,0.000000
82259.880965,0.000000
82259.883466,0.060676
82259.885968,0.000000
82259.888470,0.000000
82259.890971,0.000000
82259.893473,0.000000
82259.895974,0.118500
82259.898476,0.000000
82259.900977,0.002038
82259.903479,0.055172
82259.905981,0.017079
82259.908482,0.115647
82259.910984,0.000000
82259.913485,0.000000
82259.915987,0.052296
82259.918488,0.008768
82259.920990,0.000000
82259.923491,0.045570
82259.925993,0.000000
82259.928495,0.000000
82259.930996,0.000000
82259.933498,0.119462
82259.935999,0.000000
82259.938501,0.034927
82259.941002,0.003026
82259.943504,0.000000
82259.946006,0.027346
82259.948507,0.042004
82259.951009,0.052059
82259.953510,0.000000
82259.956012,0.120638
82259.958513,0.000000
82259.961015,0.060617
82259.963516,0.065429
82259.966018,0.000000
82259.968520,0.058312
82259.971021,0.000000
82259.973523,0.000000
82259.976024,0.103099
82259.978526,0.000000
82259.981027,0.000000
82259.983529,0.000000
82259.986031,0.024036
82259.988532,0.000000
82259.991034,0.048389
82259.993535,0.000000
82259.996037,0.000000
82259.998538,0.000000
82260.001040,0.167564
82260.003541,0.000000
82260.006043,0.095814
82260.008545,0.003404
82260.011046,0.000000
82260.013548,0.000000
82260.016049,0.000000
82260.018551,0.053296
82260.021052,0.121364
82260.023554,0.031756
82260.026056,0.104806
82260.028557,0.000000
82260.031059,0.000000
82260.033560,0.000000
82260.036062,0.027762
82260.038563,0.000000
82260.041065,0.064431
82260.043566,0.000000
82260.046068,0.003799
82260.048570,0.060642
82260.051071,0.000000
82260.053573,0.187318
82260.056074,0.000000
82260.058576,0.000000
82260.061077,0.013958
82260.063579,0.002953
82260.066081,0.000000
82260.068582,0.087512
82260.071084,0.065992
82260.073585,0.026299
82260.076087,0.039744
82260.078588,0.000000
82260.081090,0.156757
82260.083592,0.000000
82260.086093,0.012330
82260.088595,0.005741
82260.091096,0.071804
82260.093598,0.000000
82260.096099,0.000000
82260.098601,0.013846
82260.101102,0.024830
82260.103604,0.131516
82260.106106,0.000000
82260.108607,0.101947
82260.111109,0.209018
82260.113610,0.000000
82260.116112,0.000000
82260.118613,0.000000
82260.121115,0.001236
82260.123617,0.049777
82260.126118,0.000000
82260.128620,0.137308
82260.131121,0.000000
82260.133623,0.000000
82260.136124,0.097711
82260.138626,0.000000
82260.141127,0.000000
82260.143629,0.275258
82260.146131,0.000000
82260.148632,0.000000
82260.151134,0.000000
82260.153635,0.000000
82260.156137,0.014184
82260.158638,0.058471
82260.161140,0.000000
82260.163642,0.148993
82260.166143,0.021641
82260.168645,0.064168
82260.171146,0.000000
82260.173648,0.113574
82260.176149,0.000000
82260.178651,0.024505
82260.181152,0.000000
82260.183654,0.000000
82260.186156,0.060761
82260.188657,0.000000
82260.191159,0.000000
82260.193660,0.000000
82260.196162,0.061710
82260.198663,0.000000
82260.201165,0.000000
82260.203667,0.001327
82260.206168,0.000000
82260.208670,0.000000
82260.211171,0.029690
82260.213673,0.000000
82260.216174,0.093298
82260.218676,0.085359
82260.221177,0.063495
82260.223679,0.160667
82260.226181,0.000000
82260.228682,0.057289
82260.231184,0.000000
82260.233685,0.216518
82260.236187,0.175134
82260.238688,0.001049
82260.241190,0.034132
82260.243692,0.120012
82260.246193,0.000000
82260.248695,0.000000
82260.251196,0.077164
82260.253698,0.006925
82260.256199,0.016156
82260.258701,0.000000
82260.261203,0.000000
82260.263704,0.020849
82260.266206,0.079899
82260.268707,0.000000
82260.271209,0.126822
82260.273710,0.000000
82260.276212,0.000000
82260.278713,0.000000
82260.281215,0.000000
82260.283717,0.067980
82260.286218,0.000000
82260.288720,0.120788
82260.291221,0.173658
82260.293723,0.000000
82260.296224,0.110336
82260.298726,0.000000
82260.301228,0.094931
82260.303729,0.092464
82260.306231,0.076232
82260.308732,0.000000
82260.311234,0.000000
82260.313735,0.000000
82260.316237,0.000000
82260.318738,0.000000
82260.321240,0.010793
82260.323742,0.000000
82260.326243,0.000000
82260.328745,0.000000
82260.331246,0.000000
82260.333748,0.099017
82260.336249,0.000000
82260.338751,0.000000
82260.341253,0.000000
82260.343754,0.029930
82260.346256,0.040282
82260.348757,0.000000
82260.351259,0.090200
82260.353760,0.126816
82260.356262,0.000000
82260.358763,0.000000
82260.361265,0.000000
82260.363767,0.000000
82260.366268,0.019770
82260.368770,0.000000
82260.371271,0.000000
82260.373773,0.135895
82260.376274,0.000000
82260.378776,0.109782
82260.381278,0.031373
82260.383779,0.000000
82260.386281,0.056093
82260.388782,0.000000
82260.391284,0.000000
82260.393785,0.021627
82260.396287,0.041905
82260.398789,0.062473
82260.401290,0.104027
82260.403792,0.036034
82260.406293,0.000000
82260.408795,0.000000
82260.411296,0.259840
82260.413798,0.063965
82260.416299,0.209183
82260.418801,0.123202
82260.421303,0.021349
82260.423804,0.026611
82260.426306,0.000000
82260.428807,0.000000
82260.431309,0.001593
82260.433810,0.106890
82260.436312,0.000000
82260.438814,0.036371
82260.441315,0.075187
82260.443817,0.000000
82260.446318,0.000000
82260.448820,0.000000
82260.451321,0.000000
82260.453823,0.000000
82260.456324,0.000000
82260.458826,0.125323
82260.461328,0.000000
82260.463829,0.011165
82260.466331,0.000000
82260.468832,0.104081
82260.471334,0.115762
82260.473835,0.076288
82260.476337,0.027028
82260.478839,0.000000
82260.481340,0.000000
82260.483842,0.171593
82260.486343,0.000000
82260.488845,0.058593
82260.491346,0.093549
82260.493848,0.000000
82260.496349,0.091646
82260.498851,0.067472
82260.501353,0.152561
82260.503854,0.000000
82260.506356,0.000000
82260.508857,0.000000
82260.511359,0.018440
82260.513860,0.005140
82260.516362,0.000000
82260.518864,0.000000
82260.521365,0.041539
82260.523867,0.174137
82260.526368,0.040989
82260.528870,0.053780
82260.531371,0.050541
82260.533873,0.035055
82260.536374,0.082256
82260.538876,0.034907
82260.541378,0.000000
82260.543879,0.000000
82260.546381,0.000000
82260.548882,0.027734
82260.551384,0.000000
82260.553885,0.027753
82260.556387,0.038772
82260.558889,0.073561
