wavenumber_cm-1,intensity
82258.129598,0.001838
82258.132101,0.000000
82258.134603,0.000000
82258.137105,0.000000
82258.139607,0.000000
82258.142109,0.000000
82258.144611,0.000000
82258.147113,0.145249
82258.149615,0.678050
82258.152117,0.062758
82258.154619,0.092585
82258.157121,0.000000
82258.159623,0.000000
82258.162126,0.000000
82258.164628,0.021652
82258.167130,0.885491
82258.169632,0.000000
82258.172134,0.108401
82258.174636,0.000000
82258.177138,0.000000
82258.179640,0.410824
82258.182142,0.270306
82258.184644,0.284362
82258.187146,0.000000
82258.189648,0.504279
82258.192151,0.000000
82258.194653,0.210965
82258.197155,0.787429
82258.199657,0.000000
82258.202159,0.000000
82258.204661,0.035823
82258.207163,0.000000
82258.209665,0.000000
82258.212167,0.024647
82258.214669,0.000000
82258.217171,0.170248
82258.219673,0.000000
82258.222176,0.557174
82258.224678,0.000000
82258.227180,0.000000
82258.229682,0.292445
82258.232184,0.000000
82258.234686,0.081768
82258.237188,0.469894
82258.239690,0.000000
82258.242192,0.066373
82258.244694,0.093423
82258.247196,0.281051
82258.249699,0.000000
82258.252201,0.000000
82258.254703,0.187629
82258.257205,0.106761
82258.259707,0.090048
82258.262209,0.124542
82258.264711,0.000000
82258.267213,0.083491
82258.269715,0.105354
82258.272217,0.000000
82258.274719,0.670712
82258.277221,0.170334
82258.279724,0.000000
82258.282226,0.236019
82258.284728,0.000000
82258.287230,0.282943
82258.289732,0.416494
82258.292234,0.000000
82258.294736,0.346316
82258.297238,0.148387
82258.299740,0.295516
82258.302242,0.681863
82258.304744,0.000000
82258.307246,0.000000
82258.309749,0.000000
82258.312251,0.000000
82258.314753,0.000000
82258.317255,0.122638
82258.319757,0.099465
82258.322259,0.297357
82258.324761,0.004674
82258.327263,0.522519
82258.329765,0.000000
82258.332267,0.977852
82258.334769,0.224916
82258.337271,0.000000
82258.339774,0.000000
82258.342276,0.173440
82258.344778,0.000000
82258.347280,0.256670
82258.349782,0.170120
82258.352284,0.000000
82258.354786,0.000000
82258.357288,0.000000
82258.359790,0.000000
82258.362292,0.307860
82258.364794,0.076963
82258.367297,0.000000
82258.369799,0.062255
82258.372301,0.138515
82258.374803,0.000000
82258.377305,0.055261
82258.379807,0.020925
82258.382309,0.000000
82258.384811,0.128618
82258.387313,0.201592
82258.389815,0.389337
82258.392317,0.378823
82258.394819,0.000000
82258.397322,0.000000
82258.399824,0.185146
82258.402326,0.184697
82258.404828,0.185150
82258.407330,1.384988
82258.409832,0.205225
82258.412334,0.408215
82258.414836,0.342946
82258.417338,0.234163
82258.419840,0.000000
82258.422342,0.272836
82258.424844,0.000000
82258.427347,0.000000
82258.429849,0.000000
82258.432351,0.029432
82258.434853,0.832078
82258.437355,0.000000
82258.439857,0.246698
82258.442359,0.000000
82258.444861,0.000000
82258.447363,0.391458
82258.449865,0.023108
82258.452367,0.000000
82258.454869,0.000000
82258.457372,0.244303
82258.459874,0.000000
82258.462376,0.077813
82258.464878,0.016382
82258.467380,0.000000
82258.469882,0.770709
82258.472384,0.227882
82258.474886,0.000000
82258.477388,0.067027
82258.479890,0.000000
82258.482392,0.306434
82258.484895,0.000000
82258.487397,0.000000
82258.489899,0.181534
82258.492401,0.311223
82258.494903,0.000000
82258.497405,0.000000
82258.499907,0.000000
82258.502409,0.000000
82258.504911,0.634649
82258.507413,0.145584
82258.509915,0.000000
82258.512417,0.329955
82258.514920,0.762877
82258.517422,0.371153
82258.519924,0.000000
82258.522426,0.000000
82258.524928,0.455432
82258.527430,0.000000
82258.529932,0.159545
82258.532434,0.278467
82258.534936,0.000000
82258.537438,0.000000
82258.539940,0.000000
82258.542442,0.000000
82258.544945,0.000000
82258.547447,0.000000
82258.549949,0.586822
82258.552451,0.000000
82258.554953,0.000000
82258.557455,0.046999
82258.559957,0.518112
82258.562459,0.000000
82258.564961,0.418136
82258.567463,0.003679
82258.569965,0.000000
82258.572467,0.166118
82258.574970,0.071558
82258.577472,0.000000
82258.579974,0.025093
82258.582476,0.000000
82258.584978,0.040807
82258.587480,0.238024
82258.589982,0.570145
82258.592484,0.000000
82258.594986,0.766787
82258.597488,0.000000
82258.599990,0.000000
82258.602492,0.211489
82258.604995,0.101012
82258.607497,0.000000
82258.609999,0.000000
82258.612501,0.000000
82258.615003,0.000000
82258.617505,0.305417
82258.620007,0.128341
82258.622509,0.000000
82258.625011,0.323390
82258.627513,0.110469
82258.630015,0.292209
82258.632518,0.226340
82258.635020,0.000000
82258.637522,0.000000
82258.640024,0.268639
82258.642526,0.219417
82258.645028,0.000000
82258.647530,0.042177
82258.650032,0.459298
82258.652534,0.000000
82258.655036,0.196672
82258.657538,0.000000
82258.660040,0.000000
82258.662543,0.394991
82258.665045,0.296722
82258.667547,0.292442
82258.670049,0.469296
82258.672551,0.007551
82258.675053,0.245150
82258.677555,0.000000
82258.680057,0.116532
82258.682559,0.000000
82258.685061,0.034868
82258.687563,0.213948
82258.690065,0.000000
82258.692568,0.752176
82258.695070,0.000000
82258.697572,0.000000
82258.700074,0.416320
82258.702576,0.284588
82258.705078,0.224360
82258.707580,0.225879
82258.710082,0.000000
82258.712584,0.000000
82258.715086,0.027250
82258.717588,0.000000
82258.720090,0.350538
82258.722593,0.000000
82258.725095,0.000000
82258.727597,0.000000
82258.730099,0.148441
82258.732601,0.000000
82258.735103,0.000000
82258.737605,0.087601
82258.740107,0.088061
82258.742609,0.000000
82258.745111,0.000000
82258.747613,0.083418
82258.750116,0.000000
82258.752618,0.000000
82258.755120,0.000000
82258.757622,0.000000
82258.760124,0.111766
82258.762626,0.530364
82258.765128,0.308313
82258.767630,0.000000
82258.770132,0.000000
82258.772634,0.000000
82258.775136,0.000000
82258.777638,0.000000
82258.780141,0.116012
82258.782643,0.000000
82258.785145,0.186696
82258.787647,0.550992
82258.790149,0.000000
82258.792651,0.144408
82258.795153,0.248094
82258.797655,0.000000
82258.800157,0.080557
82258.802659,0.004527
82258.805161,0.035113
82258.807663,0.000000
82258.810166,0.008811
82258.812668,0.179021
82258.815170,0.521660
82258.817672,0.344841
82258.820174,0.774030
82258.822676,0.000000
82258.825178,0.313584
82258.827680,0.065908
82258.830182,0.787195
82258.832684,0.000000
82258.835186,0.000000
82258.837688,0.000000
82258.840191,0.000000
82258.842693,0.000000
82258.845195,0.000000
82258.847697,0.054064
82258.850199,0.122855
82258.852701,0.674450
82258.855203,0.341660
82258.857705,0.000000
82258.860207,0.000000
82258.862709,0.176836
82258.865211,0.000000
82258.867714,0.658376
82258.870216,0.423988
82258.872718,0.000000
82258.875220,0.000000
82258.877722,0.486693
82258.880224,0.000000
82258.882726,0.444973
82258.885228,0.000000
82258.887730,0.000000
82258.890232,0.001885
82258.892734,0.016889
82258.895236,0.000000
82258.897739,0.223903
82258.900241,0.000000
82258.902743,0.000000
82258.905245,0.043244
82258.907747,0.184932
82258.910249,0.255813
82258.912751,0.000000
82258.915253,0.000000
82258.917755,0.459302
82258.920257,0.119461
82258.922759,0.000000
82258.925261,0.557611
82258.927764,0.041583
82258.930266,0.423936
82258.932768,0.024272
82258.935270,0.740802
82258.937772,0.631013
82258.940274,0.000000
82258.942776,0.349262
82258.945278,0.232001
82258.947780,0.491998
82258.950282,0.000000
82258.952784,0.246623
82258.955286,0.380485
82258.957789,0.000000
82258.960291,0.000000
82258.962793,0.000000
82258.965295,0.000000
82258.967797,0.257944
82258.970299,0.540070
82258.972801,0.026636
82258.975303,0.585458
82258.977805,0.000000
82258.980307,0.000000
82258.982809,0.000000
82258.985312,0.138065
82258.987814,0.000000
82258.990316,0.000000
82258.992818,0.000000
82258.995320,0.000000
82258.997822,0.240735
82259.000324,0.131785
82259.002826,0.000000
82259.005328,0.000000
82259.007830,0.000000
82259.010332,0.000000
82259.012834,0.343356
82259.015337,0.000000
82259.017839,0.181196
82259.020341,0.000000
82259.022843,0.000000
82259.025345,0.000000
82259.027847,0.000000
82259.030349,0.000000
82259.032851,0.000000
82259.035353,0.706283
82259.037855,0.012677
82259.040357,0.000000
82259.042859,0.076922
82259.045362,0.000000
82259.047864,0.000000
82259.050366,0.220782
82259.052868,0.272310
82259.055370,0.000000
82259.057872,0.000000
82259.060374,0.000000
82259.062876,0.000000
82259.065378,0.000000
82259.067880,0.491367
82259.070382,0.591336
82259.072884,0.000000
82259.075387,0.207262
82259.077889,0.111889
82259.080391,1.106802
82259.082893,0.402467
82259.085395,0.000000
82259.087897,0.000000
82259.090399,0.000000
82259.092901,0.073142
82259.095403,0.000000
82259.097905,0.000000
82259.100407,0.000000
82259.102910,0.000000
82259.105412,0.606497
82259.107914,0.316934
82259.110416,0.000000
82259.112918,0.532013
82259.115420,0.027813
82259.117922,0.000000
82259.120424,0.547536
82259.122926,0.193728
82259.125428,0.000000
82259.127930,0.000000
82259.130432,0.000000
82259.132935,0.000000
82259.135437,0.332944
82259.137939,0.686401
82259.140441,0.000000
82259.142943,0.202377
82259.145445,0.000000
82259.147947,0.000000
82259.150449,0.000000
82259.152951,0.000000
82259.155453,0.017443
82259.157955,0.000000
82259.160457,0.097224
82259.162960,0.000000
82259.165462,0.000000
82259.167964,0.000000
82259.170466,0.000000
82259.172968,0.272445
82259.175470,0.189362
82259.177972,0.000000
82259.180474,0.388906
82259.182976,1.563865
82259.185478,2.748911
82259.187980,6.321943
82259.190482,7.682353
82259.192985,7.441551
82259.195487,4.397883
82259.197989,1.483062
82259.200491,0.102366
82259.202993,0.173938
82259.205495,0.118593
82259.207997,0.000000
82259.210499,0.229793
82259.213001,0.000000
82259.215503,0.000000
82259.218005,0.000000
82259.220508,0.000000
82259.223010,0.017039
82259.225512,0.000000
82259.228014,0.000000
82259.230516,0.361744
82259.233018,0.000000
82259.235520,0.300416
82259.238022,0.000000
82259.240524,0.190455
82259.243026,0.518218
82259.245528,0.000000
82259.248030,0.000000
82259.250533,0.207447
82259.253035,0.000000
82259.255537,0.133420
82259.258039,0.000000
82259.260541,0.031127
82259.263043,0.000000
82259.265545,0.419797
82259.268047,0.091460
82259.270549,0.121362
82259.273051,0.000000
82259.275553,0.000000
82259.278055,0.000000
82259.280558,0.141798
82259.283060,0.000000
82259.285562,0.104169
82259.288064,0.746069
82259.290566,0.313154
82259.293068,0.000000
82259.295570,0.431815
82259.298072,0.000000
82259.300574,0.000000
82259.303076,0.000000
82259.305578,0.000000
82259.308080,0.000000
82259.310583,0.006621
82259.313085,0.602649
82259.315587,0.117525
82259.318089,0.000000
82259.320591,0.298156
82259.323093,0.000000
82259.325595,0.084699
82259.328097,0.277112
82259.330599,0.000000
82259.333101,0.411159
82259.335603,0.121683
82259.338106,0.000000
82259.340608,0.227474
82259.343110,0.816273
82259.345612,0.065378
82259.348114,0.089231
82259.350616,0.000000
82259.353118,0.000000
82259.355620,0.298491
82259.358122,0.000000
82259.360624,0.025727
82259.363126,0.000000
82259.365628,0.172185
82259.368131,0.119946
82259.370633,0.372977
82259.373135,0.000000
82259.375637,0.000000
82259.378139,0.000000
82259.380641,0.000000
82259.383143,0.135633
82259.385645,0.272124
82259.388147,0.000000
82259.390649,0.312608
82259.393151,0.487327
82259.395653,0.148622
82259.398156,0.674674
82259.400658,0.000000
82259.403160,0.000000
82259.405662,0.000000
82259.408164,0.537801
82259.410666,0.235233
82259.413168,0.000000
82259.415670,0.100644
82259.418172,0.000000
82259.420674,0.879204
82259.423176,0.046453
82259.425678,0.039325
82259.428181,0.260900
82259.430683,0.172914
82259.433185,0.080482
82259.435687,0.000000
82259.438189,0.169484
82259.440691,0.676554
82259.443193,0.483654
82259.445695,0.572722
82259.448197,0.000000
82259.450699,0.000000
82259.453201,0.000000
82259.455704,0.020032
82259.458206,0.393342
82259.460708,0.000000
82259.463210,0.549846
82259.465712,0.000000
82259.468214,0.000000
82259.470716,0.000000
82259.473218,0.000000
82259.475720,0.295915
82259.478222,0.026356
82259.480724,0.000000
82259.483226,0.000000
82259.485729,0.000000
82259.488231,0.599983
82259.490733,0.000000
82259.493235,0.000000
82259.495737,0.000000
82259.498239,0.000000
82259.500741,0.000000
82259.503243,0.000000
82259.505745,0.000000
82259.508247,0.250274
82259.510749,0.664666
82259.513251,0.404980
82259.515754,0.000000
82259.518256,0.000000
82259.520758,0.925077
82259.523260,0.021288
82259.525762,0.005007
82259.528264,0.000000
82259.530766,0.071208
82259.533268,0.000000
82259.535770,0.000000
82259.538272,0.000000
82259.540774,0.023499
82259.543276,0.053695
82259.545779,0.986380
82259.548281,4.419940
82259.550783,10.827060
82259.553285,19.768766
82259.555787,22.976610
82259.558289,21.438286
82259.560791,13.528736
82259.563293,5.000237
82259.565795,1.660289
82259.568297,0.257707
82259.570799,0.000000
82259.573302,0.000000
82259.575804,0.000000
82259.578306,0.629938
82259.580808,0.336361
82259.583310,0.457101
82259.585812,0.259428
82259.588314,0.000000
82259.590816,0.000000
82259.593318,0.175921
82259.595820,0.000000
82259.598322,0.256310
82259.600824,0.000000
82259.603327,0.000000
82259.605829,0.255577
82259.608331,0.159705
82259.610833,0.000000
82259.613335,0.416758
82259.615837,0.000000
82259.618339,0.221418
82259.620841,0.213209
82259.623343,0.000000
82259.625845,0.117239
82259.628347,0.000000
82259.630849,0.332171
82259.633352,0.000000
82259.635854,0.000000
82259.638356,0.377100
82259.640858,0.000000
82259.643360,0.000000
82259.645862,0.000000
82259.648364,0.217850
82259.650866,0.000000
82259.653368,0.630817
82259.655870,0.000000
82259.658372,0.609846
82259.660874,0.075857
82259.663377,0.000000
82259.665879,0.000000
82259.668381,0.143482
82259.670883,0.000000
82259.673385,0.396617
82259.675887,0.041063
82259.678389,0.054031
82259.680891,0.000000
82259.683393,0.000000
82259.685895,0.110649
82259.688397,0.000000
82259.690900,0.000000
82259.693402,0.267190
82259.695904,0.061423
82259.698406,0.000000
82259.700908,0.006627
82259.703410,0.124949
82259.705912,0.000000
82259.708414,0.000000
82259.710916,0.070403
82259.713418,0.000000
82259.715920,0.146760
82259.718422,0.000000
82259.720925,0.369963
82259.723427,0.169890
82259.725929,0.092038
82259.728431,0.353260
82259.730933,0.598708
82259.733435,0.364648
82259.735937,0.000000
82259.738439,0.000000
82259.740941,0.000000
82259.743443,0.009379
82259.745945,0.186089
82259.748447,0.000000
82259.750950,0.067139
82259.753452,0.000000
82259.755954,0.000000
82259.758456,0.000000
82259.760958,0.000000
82259.763460,0.000000
82259.765962,0.000000
82259.768464,0.378765
82259.770966,0.000000
82259.773468,0.946294
82259.775970,0.177339
82259.778472,0.066445
82259.780975,0.000000
82259.783477,0.251749
82259.785979,0.000000
82259.788481,0.043860
82259.790983,0.920304
82259.793485,0.000000
82259.795987,0.413143
82259.798489,0.000000
82259.800991,0.000000
82259.803493,0.636571
82259.805995,0.000000
82259.808498,0.651543
82259.811000,0.254424
82259.813502,0.000000
82259.816004,0.227339
82259.818506,0.349616
82259.821008,0.223529
82259.823510,0.000000
82259.826012,0.000000
82259.828514,0.000000
82259.831016,0.000000
82259.833518,0.223120
82259.836020,0.063880
82259.838523,0.000000
82259.841025,0.136674
82259.843527,0.219495
82259.846029,0.201235
82259.848531,0.388521
82259.851033,0.299780
82259.853535,0.165067
82259.856037,0.000000
82259.858539,0.000000
82259.861041,0.154440
82259.863543,0.074660
82259.866045,0.097628
82259.868548,0.000000
82259.871050,0.000000
82259.873552,0.378590
82259.876054,0.000000
82259.878556,0.244987
82259.881058,0.010180
82259.883560,0.010697
82259.886062,0.337296
82259.888564,0.000000
82259.891066,0.034554
82259.893568,0.000000
82259.896070,0.000000
82259.898573,0.000000
82259.901075,0.079853
82259.903577,0.000000
82259.906079,0.451422
82259.908581,0.000000
82259.911083,0.000000
82259.913585,0.000000
82259.916087,0.520163
82259.918589,0.070658
82259.921091,0.370930
82259.923593,0.000000
82259.926096,0.096000
82259.928598,0.319806
82259.931100,0.029580
82259.933602,0.383021
82259.936104,0.000000
82259.938606,0.506635
82259.941108,0.826413
82259.943610,0.000000
82259.946112,0.000000
82259.948614,0.522466
82259.951116,0.567828
82259.953618,0.000000
82259.956121,0.000000
82259.958623,0.000000
82259.961125,0.000000
82259.963627,0.000000
82259.966129,0.000000
82259.968631,0.000000
82259.971133,0.000000
82259.973635,0.084196
82259.976137,0.557377
82259.978639,0.000000
82259.981141,0.353846
82259.983643,0.000000
82259.986146,0.000000
82259.988648,0.242585
82259.991150,0.000000
82259.993652,0.137469
82259.996154,0.059837
82259.998656,0.177027
82260.001158,0.103951
82260.003660,0.882636
82260.006162,0.000000
82260.008664,0.000000
82260.011166,0.000000
82260.013668,0.000000
82260.016171,0.000000
82260.018673,0.427430
82260.021175,0.510646
82260.023677,0.000000
82260.026179,0.000000
82260.028681,0.169465
82260.031183,0.000000
82260.033685,0.227528
82260.036187,0.072947
82260.038689,0.000000
82260.041191,0.556300
82260.043694,0.645586
82260.046196,0.000000
82260.048698,0.000000
82260.051200,0.102763
82260.053702,0.120231
82260.056204,0.236735
82260.058706,0.722632
82260.061208,0.000000
82260.063710,0.000000
82260.066212,0.000000
82260.068714,0.000000
82260.071216,0.000000
82260.073719,0.645111
82260.076221,0.000000
82260.078723,0.080448
82260.081225,0.000000
82260.083727,0.427206
82260.086229,0.908387
82260.088731,0.000000
82260.091233,0.000000
82260.093735,0.375357
82260.096237,0.245128
82260.098739,0.663858
82260.101241,0.209912
82260.103744,0.000000
82260.106246,0.212330
82260.108748,0.398559
82260.111250,0.294949
82260.113752,0.182356
82260.116254,0.383450
82260.118756,0.420341
82260.121258,0.496861
82260.123760,0.233200
82260.126262,0.000000
82260.128764,0.052741
82260.131266,0.433718
82260.133769,0.000000
82260.136271,0.132531
82260.138773,0.000000
82260.141275,0.010333
82260.143777,0.459580
82260.146279,0.068697
82260.148781,0.016693
82260.151283,0.000000
82260.153785,0.268265
82260.156287,0.232040
82260.158789,0.777651
82260.161291,0.000000
82260.163794,0.078781
82260.166296,0.089649
82260.168798,0.567066
82260.171300,0.000000
82260.173802,0.100303
82260.176304,0.218528
82260.178806,0.067083
82260.181308,0.000000
82260.183810,0.069772
82260.186312,0.385951
82260.188814,0.000000
82260.191317,0.047800
82260.193819,0.000000
82260.196321,0.429598
82260.198823,0.000000
82260.201325,0.000000
82260.203827,0.135601
82260.206329,0.562778
82260.208831,0.000000
82260.211333,0.000000
82260.213835,0.676242
82260.216337,0.000000
82260.218839,0.000000
82260.221342,0.158177
82260.223844,0.000000
82260.226346,0.000000
82260.228848,0.254641
82260.231350,0.087642
82260.233852,0.000000
82260.236354,0.000000
82260.238856,0.313633
82260.241358,0.233736
82260.243860,0.000000
82260.246362,0.663833
82260.248864,0.000000
82260.251367,0.000000
82260.253869,0.000000
82260.256371,0.000000
82260.258873,0.087476
82260.261375,0.000000
82260.263877,0.126558
82260.266379,0.000000
82260.268881,0.519007
82260.271383,0.000000
82260.273885,0.401648
82260.276387,0.123204
82260.278889,0.164195
82260.281392,0.204821
82260.283894,0.160943
82260.286396,0.231047
82260.288898,0.477806
82260.291400,0.070646
82260.293902,0.254874
82260.296404,0.000000
82260.298906,0.517696
82260.301408,0.000000
82260.303910,0.647406
82260.306412,0.000000
82260.308915,0.000000
82260.311417,0.046051
82260.313919,0.000000
82260.316421,0.302196
82260.318923,0.000000
82260.321425,0.000000
82260.323927,0.000000
82260.326429,0.000000
82260.328931,0.000000
82260.331433,0.000000
82260.333935,0.273355
82260.336437,0.282481
82260.338940,0.152944
82260.341442,0.000000
82260.343944,0.000000
82260.346446,0.000000
82260.348948,0.000000
82260.351450,0.540445
82260.353952,0.315396
82260.356454,0.000000
82260.358956,0.009665
82260.361458,0.074910
82260.363960,0.000000
82260.366462,0.000000
82260.368965,0.000000
82260.371467,0.000000
82260.373969,0.000000
82260.376471,0.646236
82260.378973,0.230371
82260.381475,0.000000
82260.383977,0.205833
82260.386479,0.503043
82260.388981,0.332389
82260.391483,0.021436
82260.393985,0.000000
82260.396487,0.250999
82260.398990,0.141451
82260.401492,0.321806
82260.403994,0.228333
82260.406496,0.377295
82260.408998,0.000000
82260.411500,0.473579
82260.414002,0.071034
82260.416504,0.746019
82260.419006,0.000000
82260.421508,0.624048
82260.424010,0.071145
82260.426513,0.000000
82260.429015,0.000000
82260.431517,0.000000
82260.434019,0.152480
82260.436521,0.187950
82260.439023,0.000000
82260.441525,0.000000
82260.444027,0.770108
82260.446529,0.621021
82260.449031,0.156851
82260.451533,0.013662
82260.454035,0.043149
82260.456538,0.220549
82260.459040,0.000000
82260.461542,0.000000
82260.464044,0.000000
82260.466546,0.143514
82260.469048,0.232655
82260.471550,0.000000
82260.474052,0.565820
82260.476554,0.000000
82260.479056,0.000000
82260.481558,0.080686
82260.484060,0.376413
82260.486563,0.605342
82260.489065,0.000000
82260.491567,0.387766
82260.494069,0.000000
82260.496571,0.000000
82260.499073,0.317660
82260.501575,0.234498
82260.504077,0.000000
82260.506579,0.530790
82260.509081,0.496118
82260.511583,0.000000
82260.514085,0.142284
82260.516588,0.177595
82260.519090,0.093708
82260.521592,0.000000
82260.524094,0.000000
82260.526596,0.000000
82260.529098,0.421575
82260.531600,0.195414
82260.534102,0.000000
82260.536604,0.277412
82260.539106,0.000000
82260.541608,0.412961
82260.544111,0.000000
82260.546613,0.000000
82260.549115,0.000000
82260.551617,0.000000
82260.554119,0.417296
82260.556621,0.000000
82260.559123,0.124562
82260.561625,0.000000
82260.564127,0.171488
82260.566629,0.027616
82260.569131,0.000000
82260.571633,0.358140
82260.574136,0.000000
82260.576638,0.000000
82260.579140,0.000000
82260.581642,0.539496
82260.584144,0.305639
82260.586646,0.000000
82260.589148,0.000000
82260.591650,0.000000
82260.594152,0.746554
82260.596654,0.137299
82260.599156,0.154592
82260.601658,0.370368
82260.604161,0.085840
82260.606663,0.000000
82260.609165,0.000000
82260.611667,0.000000
82260.614169,0.000000
82260.616671,0.261570
82260.619173,0.018674
82260.621675,0.263371
82260.624177,0.000000
82260.626679,0.028268
82260.629181,0.000000
82260.631683,0.329403
82260.634186,0.124556
82260.636688,0.358767
82260.639190,0.000000
82260.641692,0.750733
82260.644194,0.000000
82260.646696,0.398372
82260.649198,0.000000
82260.651700,0.220281
82260.654202,0.000000
82260.656704,0.000000
82260.659206,0.688060
82260.661709,0.000000
82260.664211,0.078163
82260.666713,0.312774
82260.669215,0.178189
82260.671717,0.054073
82260.674219,0.131197
82260.676721,0.863985
82260.679223,0.000000
82260.681725,0.072291
82260.684227,0.377691
82260.686729,0.397417
82260.689231,0.426716
82260.691734,0.229612
82260.694236,0.000000
82260.696738,0.587189
82260.699240,0.000000
82260.701742,0.108792
82260.704244,0.000000
82260.706746,0.000000
82260.709248,0.118184
82260.711750,0.115522
82260.714252,0.151673
82260.716754,0.580100
82260.719256,0.163037
82260.721759,0.000000
82260.724261,0.346572
82260.726763,0.427593
82260.729265,0.000000
82260.731767,0.214755
82260.734269,0.252059
82260.736771,0.000000
82260.739273,0.494542
82260.741775,0.000000
82260.744277,0.045142
82260.746779,0.000000
82260.749281,0.005600
82260.751784,0.000000
82260.754286,0.000000
82260.756788,0.573196
82260.759290,0.000000
82260.761792,0.000000
82260.764294,0.000000
82260.766796,0.000000
82260.769298,0.000000
82260.771800,0.590275
82260.774302,0.363011
82260.776804,0.000000
82260.779307,0.809710
82260.781809,0.352927
82260.784311,0.000000
82260.786813,0.000000
82260.789315,0.823553
82260.791817,0.000000
82260.794319,0.000000
82260.796821,0.367596
82260.799323,0.877047
82260.801825,0.497621
82260.804327,0.202715
82260.806829,0.213803
82260.809332,0.306788
82260.811834,0.272821
82260.814336,0.101083
82260.816838,0.037458
82260.819340,0.000000
82260.821842,0.000000
82260.824344,0.000000
82260.826846,0.000000
82260.829348,0.000000
82260.831850,0.000000
82260.834352,0.000000
82260.836854,0.064669
82260.839357,0.500400
82260.841859,0.330118
82260.844361,0.000000
82260.846863,0.000000
82260.849365,0.338190
82260.851867,0.000000
82260.854369,0.000000
82260.856871,0.197734
82260.859373,0.000000
82260.861875,0.037881
82260.864377,0.000000
82260.866879,0.000000
82260.869382,0.114956
82260.871884,0.000000
82260.874386,0.158343
82260.876888,0.000000
82260.879390,0.198610
82260.881892,0.080493
82260.884394,0.490384
82260.886896,0.045016
82260.889398,0.000000
82260.891900,0.043964
82260.894402,0.195306
82260.896905,0.017564
82260.899407,0.014592
82260.901909,0.000000
82260.904411,0.000000
82260.906913,0.000000
82260.909415,0.628941
82260.911917,0.000000
82260.914419,0.000000
82260.916921,0.000000
82260.919423,0.321709
82260.921925,0.000000
82260.924427,0.448541
82260.926930,0.000000
82260.929432,0.100293
82260.931934,0.000000
82260.934436,0.771143
82260.934436,0.000000
83062.519722,0.111375
83864.105009,0.227831
84665.690295,0.148753
85467.275582,0.000000
86268.860868,0.000000
87070.446154,0.015749
87872.031441,0.000000
88673.616727,0.346497
89475.202014,0.794643
90276.787300,0.000000
91078.372587,0.000000
91879.957873,0.000000
92681.543159,0.927359
93483.128446,0.000000
94284.713732,0.589233
95086.299019,0.603103
95887.884305,0.000000
96689.469592,0.204539
97491.054878,0.585379
97491.054878,0.000000
97491.057380,0.000000
97491.059882,0.000000
97491.062384,0.000000
97491.064886,0.000000
97491.067388,0.000000
97491.069890,0.012252
97491.072393,0.000000
97491.074895,0.084042
97491.077397,0.000000
97491.079899,0.118945
97491.082401,0.299639
97491.084903,0.000000
97491.087405,0.134467
97491.089907,0.441325
97491.092409,0.000000
97491.094911,0.601260
97491.097413,0.150630
97491.099916,0.000000
97491.102418,0.000000
97491.104920,0.200708
97491.107422,0.027323
97491.109924,0.193673
97491.112426,0.000000
97491.114928,0.060882
97491.117430,0.000000
97491.119932,0.000000
97491.122434,0.000000
97491.124936,0.000000
97491.127438,0.444353
