wavelength_nm,intensity
455.331777,0.0
455.438479,0.004387
455.545182,0.0
455.651884,0.004241
455.758586,0.000528
455.865288,0.0
455.971991,0.0
456.078693,0.000998
456.185395,0.0
456.292097,0.002758
456.3988,0.000286
456.505502,0.000376
456.612204,0.0
456.718906,0.0
456.825609,0.000769
456.932311,0.0
457.039013,0.0
457.145715,0.001858
457.252417,0.000427
457.35912,0.0
457.465822,4.6e-05
457.572524,0.000869
457.679226,0.0
457.785929,0.0
457.892631,0.00049
457.999333,0.0
458.106035,0.001021
458.212738,0.0
458.31944,0.002573
458.426142,0.001181
458.532844,0.00064
458.639547,0.002457
458.746249,0.004163
458.852951,0.002536
458.959653,0.0
459.066355,0.0
459.173058,0.0
459.27976,6.5e-05
459.386462,0.001294
459.493164,0.0
459.599867,0.000467
459.706569,0.0
459.813271,0.0
459.919973,0.0
460.026676,0.0
460.133378,0.0
460.24008,0.0
460.346782,0.002634
460.453484,0.0
460.560187,0.00658
460.666889,0.001233
460.773591,0.000462
460.880293,0.0
460.986996,0.001751
461.093698,0.0
461.2004,0.000305
461.307102,0.0064
461.413805,0.0
461.520507,0.002873
461.627209,0.0
461.733911,0.0
461.840614,0.004427
461.947316,0.0
462.054018,0.004531
462.16072,0.001769
462.267422,0.0
462.374125,0.001581
462.480827,0.002431
462.587529,0.001554
462.694231,0.0
462.800934,0.0
462.907636,0.0
463.014338,0.0
463.12104,0.001552
463.227743,0.000444
463.334445,0.0
463.441147,0.00095
463.547849,0.001526
463.654552,0.001399
463.761254,0.002702
463.867956,0.002085
463.974658,0.001148
464.08136,0.0
464.188063,0.0
464.294765,0.001074
464.401467,0.000519
464.508169,0.000679
464.614872,0.0
464.721574,0.0
464.828276,0.002633
464.934978,0.0
465.041681,0.001704
465.148383,7.1e-05
465.255085,7.4e-05
465.361787,0.002346
465.468489,0.0
465.575192,0.00024
465.681894,0.0
465.788596,0.0
465.895298,0.0
466.002001,0.000555
466.108703,0.0
466.215405,0.003139
466.322107,0.0
466.42881,0.0
466.535512,0.0
466.642214,0.003617
466.748916,0.000491
466.855619,0.002579
466.962321,0.0
467.069023,0.000668
467.175725,0.002224
467.282427,0.000206
467.38913,0.002664
467.495832,0.0
467.602534,0.003523
467.709236,0.005747
467.815939,0.0
467.922641,0.0
468.029343,0.003633
468.136045,0.003949
468.242748,0.0
468.34945,0.0
468.456152,0.0
468.562854,0.0
468.669557,0.0
468.776259,0.0
468.882961,0.0
468.989663,0.0
469.096365,0.000585
469.203068,0.003876
469.30977,0.0
469.416472,0.002461
469.523174,0.0
469.629877,0.0
469.736579,0.001687
469.843281,0.0
469.949983,0.000956
470.056686,0.000416
470.163388,0.001231
470.27009,0.000723
470.376792,0.006138
470.483494,0.0
470.590197,0.0
470.696899,0.0
470.803601,0.0
470.910303,0.0
471.017006,0.002972
471.123708,0.003551
471.23041,0.0
471.337112,0.0
471.443815,0.001178
471.550517,0.0
471.657219,0.001582
471.763921,0.000507
471.870624,0.0
471.977326,0.003868
472.084028,0.004489
472.19073,0.0
472.297432,0.0
472.404135,0.000715
472.510837,0.000836
472.617539,0.001646
472.724241,0.005025
472.830944,0.0
472.937646,0.0
473.044348,0.0
473.15105,0.0
473.257753,0.0
473.364455,0.004486
473.471157,0.0
473.577859,0.000559
473.684562,0.0
473.791264,0.002971
473.897966,0.006317
474.004668,0.0
474.11137,0.0
474.218073,0.00261
474.324775,0.001705
474.431477,0.004616
474.538179,0.00146
474.644882,0.0
474.751584,0.001477
474.858286,0.002772
474.964988,0.002051
475.071691,0.001268
475.178393,0.002666
475.285095,0.002923
475.391797,0.003455
475.498499,0.001622
475.605202,0.0
475.711904,0.000367
475.818606,0.003016
475.925308,0.0
476.032011,0.000922
476.138713,0.0
476.245415,7.2e-05
476.352117,0.003196
476.45882,0.000478
476.565522,0.000116
476.672224,0.0
476.778926,0.001865
476.885629,0.001614
476.992331,0.005408
477.099033,0.0
477.205735,0.000548
477.312437,0.000623
477.41914,0.003943
477.525842,0.0
477.632544,0.000698
477.739246,0.00152
477.845949,0.000466
477.952651,0.0
478.059353,0.000485
478.166055,0.002684
478.272758,0.0
478.37946,0.000332
478.486162,0.0
478.592864,0.002987
478.699567,0.0
478.806269,0.0
478.912971,0.000943
479.019673,0.003914
479.126375,0.0
479.233078,0.0
479.33978,0.004703
479.446482,0.0
479.553184,0.0
479.659887,0.0011
479.766589,0.0
479.873291,0.0
479.979993,0.001771
480.086696,0.000609
480.193398,0.0
480.3001,0.0
480.406802,0.002181
480.513505,0.001625
480.620207,0.0
480.726909,0.004616
480.833611,0.0
480.940313,0.0
481.047016,0.0
481.153718,0.0
481.26042,0.000608
481.367122,0.0
481.473825,0.00088
481.580527,0.0
481.687229,0.003609
481.793931,0.0
481.900634,0.002793
482.007336,0.000857
482.114038,0.001142
482.22074,0.001424
482.327442,0.001119
482.434145,0.001607
482.540847,0.003323
482.647549,0.000491
482.754251,0.001772
482.860954,0.0
482.967656,0.0036
483.074358,0.0
483.18106,0.004502
483.287763,0.0
483.394465,0.0
483.501167,0.00032
483.607869,0.0
483.714572,0.002101
483.821274,0.0
483.927976,0.0
484.034678,0.0
484.14138,0.0
484.248083,0.0
484.354785,0.0
484.461487,0.001901
484.568189,0.001965
484.674892,0.001065
484.781594,0.0
484.888296,0.0
484.994998,8.4e-05
485.101701,0.0
485.208403,0.004572
485.315105,0.004266
485.421807,0.004235
485.52851,0.010084
485.635212,0.019512
485.741914,0.027519
485.848616,0.050158
485.955318,0.0699
486.062021,0.088989
486.168723,0.10522
486.275425,0.115604
486.382127,0.107204
486.48883,0.089511
486.595532,0.072387
486.702234,0.053661
486.808936,0.034443
486.915639,0.018798
487.022341,0.008189
487.129043,0.006418
487.235745,0.003001
487.342447,0.003027
487.44915,0.001867
487.555852,0.002713
487.662554,0.0
487.769256,0.0033
487.875959,0.000496
487.982661,0.005188
488.089363,0.0
488.196065,0.00434
488.302768,0.000495
488.40947,0.0
488.516172,0.0
488.622874,0.0
488.729577,0.00106
488.836279,0.001307
488.942981,0.0
489.049683,0.0
489.156385,0.005355
489.263088,0.004319
489.36979,0.001091
489.476492,9.5e-05
489.583194,0.0003
489.689897,0.001534
489.796599,0.0
489.903301,0.0
490.010003,0.0
490.116706,0.000998
490.223408,0.001618
490.33011,0.0
490.436812,0.003935
490.543515,0.0
490.650217,0.0
490.756919,0.000561
490.863621,0.002618
490.970323,0.00421
491.077026,0.0
491.183728,0.002697
491.29043,0.0
491.397132,0.0
491.503835,0.002209
491.610537,0.001631
491.717239,0.0
491.823941,0.003691
491.930644,0.00345
492.037346,0.0
492.144048,0.000989
492.25075,0.001235
492.357452,0.000652
492.464155,0.0
492.570857,0.0
492.677559,0.0
492.784261,0.002932
492.890964,0.001359
492.997666,0.0
493.104368,0.001929
493.21107,0.0
493.317773,0.002872
493.424475,0.0
493.531177,0.0
493.637879,0.0
493.744582,0.0
493.851284,0.002902
493.957986,0.0
494.064688,0.000866
494.17139,0.0
494.278093,0.001193
494.384795,0.000192
494.491497,0.0
494.598199,0.00249
494.704902,0.0
494.811604,0.0
494.918306,0.0
495.025008,0.003752
495.131711,0.002125
495.238413,0.0
495.345115,0.0
495.451817,0.0
495.55852,0.005191
495.665222,0.000955
495.771924,0.001075
495.878626,0.002576
495.985328,0.000597
496.092031,0.0
496.198733,0.0
496.305435,0.0
496.412137,0.0
496.51884,0.001819
496.625542,0.00013
496.732244,0.001831
496.838946,0.0
496.945649,0.000197
497.052351,0.0
497.159053,0.002291
497.265755,0.000866
497.372457,0.002495
497.47916,0.0
497.585862,0.005221
497.692564,0.0
497.799266,0.00277
497.905969,0.0
498.012671,0.001532
498.119373,0.0
498.226075,0.0
498.332778,0.004785
498.43948,0.0
498.546182,0.000544
498.652884,0.002175
498.759587,0.001239
498.866289,0.000376
498.972991,0.000912
499.079693,0.006008
499.186395,0.0
499.293098,0.000503
499.3998,0.002626
499.506502,0.002764
499.613204,0.002967
499.719907,0.001597
499.826609,0.0
499.933311,0.004083
500.040013,0.0
500.146716,0.000757
500.253418,0.0
500.36012,0.0
500.466822,0.000822
500.573525,0.000803
500.680227,0.001055
500.786929,0.004034
500.893631,0.001134
501.000333,0.0
501.107036,0.00241
501.213738,0.002973
501.32044,0.0
501.427142,0.001493
501.533845,0.001753
501.640547,0.0
501.747249,0.003439
501.853951,0.0
501.960654,0.000314
502.067356,0.0
502.174058,3.9e-05
502.28076,0.0
502.387462,0.0
502.494165,0.003986
502.600867,0.0
502.707569,0.0
502.814271,0.0
502.920974,0.0
503.027676,0.0
503.134378,0.004105
503.24108,0.002524
503.347783,0.0
503.454485,0.005631
503.561187,0.002454
503.667889,0.0
503.774592,0.0
503.881294,0.005727
503.987996,0.0
504.094698,0.0
504.2014,0.002556
504.308103,0.006099
504.414805,0.00346
504.521507,0.00141
504.628209,0.001487
504.734912,0.002133
504.841614,0.001897
504.948316,0.000703
505.055018,0.00026
505.161721,0.0
505.268423,0.0
505.375125,0.0
505.481827,0.0
505.58853,0.0
505.695232,0.0
505.801934,0.0
505.908636,0.00045
506.015338,0.00348
506.122041,0.002296
506.228743,0.0
506.335445,0.0
506.442147,0.002352
506.54885,0.0
506.655552,0.0
506.762254,0.001375
506.868956,0.0
506.975659,0.000263
507.082361,0.0
507.189063,0.0
507.295765,0.000799
507.402467,0.0
507.50917,0.001101
507.615872,0.0
507.722574,0.001381
507.829276,0.00056
507.935979,0.00341
508.042681,0.000313
508.149383,0.0
508.256085,0.000306
508.362788,0.001358
508.46949,0.000122
508.576192,0.000101
508.682894,0.0
508.789597,0.0
508.896299,0.0
509.003001,0.004374
509.109703,0.0
509.216405,0.0
509.323108,0.0
509.42981,0.002237
509.536512,0.0
509.643214,0.003119
509.749917,0.0
509.856619,0.000697
509.963321,0.0
510.070023,0.005362
510.176726,0.0
510.283428,0.000774
510.39013,0.001584
510.496832,0.001034
510.603535,0.0
510.710237,0.0
510.816939,0.00011
510.923641,0.0
511.030343,0.00241
511.137046,0.005526
511.243748,0.0
511.35045,0.0
511.457152,0.0
511.563855,0.006449
511.670557,0.0
511.777259,0.004097
511.883961,0.004194
511.990664,0.0
512.097366,0.001422
512.204068,0.004071
512.31077,0.0
512.417472,0.0
512.524175,0.0
512.630877,0.0
512.737579,0.0
512.844281,0.0
512.950984,8.5e-05
513.057686,0.0
513.164388,0.000584
513.27109,0.0
513.377793,0.000827
513.484495,0.002084
513.591197,0.0
513.697899,0.000935
513.804602,0.003069
513.911304,0.0
514.018006,0.004181
514.124708,0.001047
514.23141,0.0
514.338113,0.0
514.444815,0.001396
514.551517,0.00019
514.658219,0.001347
514.764922,0.0
514.871624,0.000423
514.978326,0.0
515.085028,0.0
515.191731,0.0
515.298433,0.0
515.405135,0.00309
515.511837,0.002728
515.61854,0.001523
515.725242,0.0
515.831944,0.0
515.938646,0.003033
516.045348,0.000354
516.152051,0.005798
516.258753,0.000983
516.365455,0.00048
516.472157,0.0
516.57886,0.000334
516.685562,0.0
516.792264,0.00177
516.898966,0.002392
517.005669,0.0
517.112371,0.0
517.219073,0.0
517.325775,0.00127
517.432477,0.0
517.53918,0.0
517.645882,0.000971
517.752584,0.006232
517.859286,0.0
517.965989,0.002096
518.072691,0.000205
518.179393,0.0
518.286095,0.002298
518.392798,0.0
518.4995,0.000668
518.606202,0.000804
518.712904,0.0
518.819607,0.00248
518.926309,0.0
519.033011,0.0
519.139713,0.001341
519.246415,0.0
519.353118,7e-05
519.45982,0.0
519.566522,0.002715
519.673224,0.001187
519.779927,0.0
519.886629,0.002044
519.993331,0.003475
520.100033,0.001394
520.206736,2.6e-05
520.313438,0.0
520.42014,0.0
520.526842,0.0
520.633545,0.0
520.740247,0.0
520.846949,0.000142
520.953651,0.001324
521.060353,0.0
521.167056,0.001216
521.273758,0.000161
521.38046,0.0
521.487162,0.0
521.593865,0.0
521.700567,0.0
521.807269,0.0015
521.913971,0.003827
522.020674,0.003047
522.127376,0.0
522.234078,0.003727
522.34078,0.000372
522.447482,0.0
522.554185,0.0
522.660887,0.0
522.767589,0.0
522.874291,0.000426
522.980994,0.000401
523.087696,8e-06
523.194398,0.001092
523.3011,0.002976
523.407803,0.002374
523.514505,0.0
523.621207,0.0
523.727909,0.002336
523.834612,0.0
523.941314,0.0
524.048016,0.0
524.154718,0.0
524.26142,0.001354
524.368123,0.001898
524.474825,0.0
524.581527,0.0
524.688229,0.0
524.794932,0.000979
524.901634,0.0
525.008336,0.000458
525.115038,0.0
525.221741,0.001448
525.328443,0.000299
525.435145,0.0
525.541847,0.002991
525.64855,0.0
525.755252,0.0
525.861954,0.0
525.968656,0.0
526.075358,0.0
526.182061,0.0
526.288763,0.004279
526.395465,0.0
526.502167,0.0
526.60887,0.003678
526.715572,0.0
526.822274,0.0
526.928976,0.0026
527.035679,0.0
527.142381,0.004565
527.249083,0.001695
527.355785,0.0
527.462487,0.005393
527.56919,0.0
527.675892,0.001855
527.782594,0.000748
527.889296,0.003254
527.995999,0.003903
528.102701,8e-05
528.209403,0.0
528.316105,0.00115
528.422808,0.0
528.52951,0.005033
528.636212,0.000341
528.742914,0.0
528.849617,0.000462
528.956319,0.0
529.063021,0.0
529.169723,0.003001
529.276425,0.0
529.383128,0.0
529.48983,0.001342
529.596532,0.002964
529.703234,0.001797
529.809937,0.00249
529.916639,0.0
530.023341,0.0
530.130043,0.003753
530.236746,0.0
530.343448,0.0
530.45015,0.00332
530.556852,0.00139
530.663555,0.00114
530.770257,0.005412
530.876959,0.0
530.983661,0.002319
531.090363,0.000143
531.197066,0.000671
531.303768,0.003821
531.41047,0.001269
531.517172,0.001346
531.623875,0.002681
531.730577,0.0
531.837279,0.0
531.943981,0.0
532.050684,0.0
532.157386,0.00514
532.264088,0.0
532.37079,0.0
532.477492,0.0
532.584195,0.000768
532.690897,0.002039
532.797599,0.002151
532.904301,0.0
533.011004,0.0
533.117706,0.000706
533.224408,0.0
533.33111,0.004018
533.437813,0.001227
533.544515,0.001837
533.651217,0.001657
533.757919,0.002933
533.864622,0.000453
533.971324,0.0
534.078026,0.000999
534.184728,0.0
534.29143,0.0
534.398133,0.001466
534.504835,0.003095
534.611537,5.3e-05
534.718239,0.000772
534.824942,0.004255
534.931644,0.000602
535.038346,0.006504
535.145048,0.001414
535.251751,0.0
535.358453,0.001883
535.465155,0.000953
535.571857,0.003224
535.67856,0.001683
