# material: CdTe
# radius_nm: 2.25
# wavelength_nm, intensity_au
474.3169,0.0007
475.3188,0.0000
476.3206,0.0000
477.3224,0.0000
478.3242,0.0000
479.3260,0.0303
480.3279,0.0000
481.3297,0.0000
482.3315,0.0000
483.3333,0.0000
484.3352,0.0262
485.3370,0.0495
486.3388,0.0149
487.3406,0.0218
488.3424,0.0343
489.3443,0.0050
490.3461,0.0314
491.3479,0.0158
492.3497,0.0029
493.3515,0.0070
494.3534,0.0000
495.3552,0.0058
496.3570,0.0000
497.3588,0.0000
498.3607,0.0039
499.3625,0.0000
500.3643,0.0000
501.3661,0.0028
502.3679,0.0037
503.3698,0.0000
504.3716,0.0180
505.3734,0.0000
506.3752,0.0088
507.3770,0.0000
508.3789,0.0000
509.3807,0.0219
510.3825,0.0194
511.3843,0.0000
512.3862,0.0000
513.3880,0.0000
514.3898,0.0000
515.3916,0.0000
516.3934,0.0000
517.3953,0.0127
518.3971,0.0000
519.3989,0.0000
520.4007,0.0000
521.4026,0.0211
522.4044,0.0000
523.4062,0.0000
524.4080,0.0000
525.4098,0.0000
526.4117,0.0106
527.4135,0.0000
528.4153,0.0011
529.4171,0.0255
530.4189,0.0266
531.4208,0.0000
532.4226,0.0130
533.4244,0.0045
534.4262,0.0000
535.4281,0.0066
536.4299,0.0000
537.4317,0.0293
538.4335,0.0103
539.4353,0.0000
540.4372,0.0000
541.4390,0.0000
542.4408,0.0000
543.4426,0.0000
544.4444,0.0000
545.4463,0.0155
546.4481,0.0255
547.4499,0.0000
548.4517,0.0000
549.4536,0.0087
550.4554,0.0000
551.4572,0.0000
552.4590,0.0000
553.4608,0.0000
554.4627,0.0050
555.4645,0.0002
556.4663,0.0042
557.4681,0.0000
558.4699,0.0133
559.4718,0.0001
560.4736,0.0511
561.4754,0.0000
562.4772,0.0065
563.4791,0.0566
564.4809,0.0039
565.4827,0.0000
566.4845,0.0000
567.4863,0.0306
568.4882,0.0000
569.4900,0.0085
570.4918,0.0000
571.4936,0.0000
572.4954,0.0000
573.4973,0.0269
574.4991,0.0000
575.5009,0.0000
576.5027,0.0251
577.5046,0.0000
578.5064,0.0067
579.5082,0.0168
580.5100,0.0095
581.5118,0.0000
582.5137,0.0139
583.5155,0.0000
584.5173,0.0000
585.5191,0.0000
586.5209,0.0000
587.5228,0.0038
588.5246,0.0000
589.5264,0.0000
590.5282,0.0031
591.5301,0.0215
592.5319,0.0000
593.5337,0.0290
594.5355,0.0189
595.5373,0.0000
596.5392,0.0000
597.5410,0.0000
598.5428,0.0054
599.5446,0.0000
600.5464,0.0240
601.5483,0.0000
602.5501,0.0000
603.5519,0.0047
604.5537,0.0000
605.5556,0.0002
606.5574,0.0197
607.5592,0.0023
608.5610,0.0024
609.5628,0.0041
610.5647,0.0000
611.5665,0.0078
612.5683,0.0032
613.5701,0.0179
614.5719,0.0122
615.5738,0.0000
616.5756,0.0207
617.5774,0.0000
618.5792,0.0051
619.5811,0.0000
620.5829,0.0095
621.5847,0.0000
622.5865,0.0334
623.5883,0.0410
624.5902,0.0184
625.5920,0.0320
626.5938,0.0000
627.5956,0.0000
628.5974,0.0000
629.5993,0.0045
630.6011,0.0008
631.6029,0.0000
632.6047,0.0309
633.6066,0.0531
634.6084,0.0383
635.6102,0.0377
636.6120,0.0246
637.6138,0.0080
638.6157,0.0322
639.6175,0.0799
640.6193,0.0391
641.6211,0.0468
642.6230,0.0895
643.6248,0.1042
644.6266,0.0791
645.6284,0.1084
646.6302,0.1235
647.6321,0.1573
648.6339,0.2031
649.6357,0.1928
650.6375,0.2612
651.6393,0.2748
652.6412,0.3554
653.6430,0.3539
654.6448,0.3866
655.6466,0.4433
656.6485,0.4701
657.6503,0.4874
658.6521,0.5660
659.6539,0.6135
660.6557,0.6345
661.6576,0.7118
662.6594,0.7174
663.6612,0.7951
664.6630,0.8475
665.6648,0.8817
666.6667,0.9046
667.6685,0.9395
668.6703,0.9487
669.6721,0.9823
670.6740,0.9950
671.6758,0.9815
672.6776,1.0043
673.6794,0.9974
674.6812,0.9760
675.6831,1.0090
676.6849,0.9336
677.6867,0.9015
678.6885,0.8648
679.6903,0.8161
680.6922,0.8081
681.6940,0.7369
682.6958,0.6934
683.6976,0.6469
684.6995,0.5902
685.7013,0.5271
686.7031,0.5055
687.7049,0.4860
688.7067,0.4277
689.7086,0.4121
690.7104,0.3553
691.7122,0.3126
692.7140,0.3042
693.7158,0.2317
694.7177,0.2048
695.7195,0.1760
696.7213,0.1825
697.7231,0.1297
698.7250,0.0972
699.7268,0.1048
700.7286,0.0618
701.7304,0.0758
702.7322,0.0623
703.7341,0.0407
704.7359,0.0477
705.7377,0.0000
706.7395,0.0272
707.7413,0.0100
708.7432,0.0726
709.7450,0.0153
710.7468,0.0000
711.7486,0.0000
712.7505,0.0320
713.7523,0.0000
714.7541,0.0000
715.7559,0.0094
716.7577,0.0150
717.7596,0.0142
718.7614,0.0015
719.7632,0.0040
720.7650,0.0053
721.7668,0.0072
722.7687,0.0088
723.7705,0.0221
724.7723,0.0013
725.7741,0.0000
726.7760,0.0000
727.7778,0.0151
728.7796,0.0000
729.7814,0.0000
730.7832,0.0184
731.7851,0.0304
732.7869,0.0000
733.7887,0.0020
734.7905,0.0000
735.7923,0.0000
736.7942,0.0061
737.7960,0.0000
738.7978,0.0000
739.7996,0.0000
740.8015,0.0000
741.8033,0.0000
742.8051,0.0158
743.8069,0.0000
744.8087,0.0000
745.8106,0.0057
746.8124,0.0000
747.8142,0.0167
748.8160,0.0000
749.8179,0.0000
750.8197,0.0000
751.8215,0.0012
752.8233,0.0000
753.8251,0.0000
754.8270,0.0036
755.8288,0.0000
756.8306,0.0000
757.8324,0.0193
758.8342,0.0000
759.8361,0.0230
760.8379,0.0006
761.8397,0.0059
762.8415,0.0000
763.8434,0.0000
764.8452,0.0000
765.8470,0.0000
766.8488,0.0073
767.8506,0.0000
768.8525,0.0000
769.8543,0.0000
770.8561,0.0047
771.8579,0.0000
772.8597,0.0149
773.8616,0.0213
774.8634,0.0092
775.8652,0.0172
776.8670,0.0000
777.8689,0.0565
778.8707,0.0000
779.8725,0.0000
780.8743,0.0180
781.8761,0.0151
782.8780,0.0097
783.8798,0.0135
784.8816,0.0000
785.8834,0.0318
786.8852,0.0000
787.8871,0.0249
788.8889,0.0000
789.8907,0.0051
790.8925,0.0000
791.8944,0.0114
792.8962,0.0063
793.8980,0.0073
794.8998,0.0000
795.9016,0.0000
796.9035,0.0000
797.9053,0.0099
798.9071,0.0198
799.9089,0.0030
800.9107,0.0000
801.9126,0.0022
802.9144,0.0522
803.9162,0.0329
804.9180,0.0000
805.9199,0.0013
806.9217,0.0186
807.9235,0.0000
808.9253,0.0000
809.9271,0.0000
810.9290,0.0110
811.9308,0.0000
812.9326,0.0238
813.9344,0.0000
814.9362,0.0000
815.9381,0.0225
816.9399,0.0000
817.9417,0.0000
818.9435,0.0000
819.9454,0.0429
820.9472,0.0000
821.9490,0.0000
822.9508,0.0000
823.9526,0.0091
824.9545,0.0157
825.9563,0.0455
826.9581,0.0281
827.9599,0.0038
828.9617,0.0000
829.9636,0.0325
830.9654,0.0000
831.9672,0.0000
832.9690,0.0000
833.9709,0.0000
834.9727,0.0000
835.9745,0.0000
836.9763,0.0146
837.9781,0.0000
838.9800,0.0000
839.9818,0.0000
840.9836,0.0042
841.9854,0.0015
842.9872,0.0000
843.9891,0.0000
844.9909,0.0078
845.9927,0.0278
846.9945,0.0000
847.9964,0.0018
848.9982,0.0192
850.0000,0.0000
