# material: CdS
# radius_nm: 1.00
# wavelength_nm, intensity_au
397.1767,0.0591
398.1785,0.0458
399.1803,0.0581
400.1821,0.0160
401.1840,0.0105
402.1858,0.0394
403.1876,0.0187
404.1894,0.0076
405.1913,0.0471
406.1931,0.0198
407.1949,0.0028
408.1967,0.0000
409.1985,0.0308
410.2004,0.0075
411.2022,0.0031
412.2040,0.0156
413.2058,0.0192
414.2077,0.0123
415.2095,0.0187
416.2113,0.0098
417.2131,0.0117
418.2149,0.0000
419.2168,0.0365
420.2186,0.0000
421.2204,0.0064
422.2222,0.0000
423.2240,0.0000
424.2259,0.0000
425.2277,0.0028
426.2295,0.0069
427.2313,0.0000
428.2332,0.0000
429.2350,0.0279
430.2368,0.0000
431.2386,0.0000
432.2404,0.0172
433.2423,0.0016
434.2441,0.0030
435.2459,0.0204
436.2477,0.0000
437.2495,0.0000
438.2514,0.0000
439.2532,0.0000
440.2550,0.0268
441.2568,0.0000
442.2587,0.0000
443.2605,0.0000
444.2623,0.0280
445.2641,0.0000
446.2659,0.0000
447.2678,0.0000
448.2696,0.0000
449.2714,0.0173
450.2732,0.0051
451.2750,0.0000
452.2769,0.0000
453.2787,0.0000
454.2805,0.0029
455.2823,0.0000
456.2842,0.0131
457.2860,0.0177
458.2878,0.0000
459.2896,0.0145
460.2914,0.0000
461.2933,0.0229
462.2951,0.0407
463.2969,0.0000
464.2987,0.0154
465.3005,0.0261
466.3024,0.0000
467.3042,0.0000
468.3060,0.0000
469.3078,0.0000
470.3097,0.0000
471.3115,0.0000
472.3133,0.0168
473.3151,0.0000
474.3169,0.0000
475.3188,0.0134
476.3206,0.0111
477.3224,0.0000
478.3242,0.0112
479.3260,0.0265
480.3279,0.0000
481.3297,0.0000
482.3315,0.0175
483.3333,0.0345
484.3352,0.0000
485.3370,0.0008
486.3388,0.0218
487.3406,0.0023
488.3424,0.0000
489.3443,0.0089
490.3461,0.0000
491.3479,0.0000
492.3497,0.0000
493.3515,0.0238
494.3534,0.0000
495.3552,0.0067
496.3570,0.0116
497.3588,0.0032
498.3607,0.0059
499.3625,0.0076
500.3643,0.0028
501.3661,0.0000
502.3679,0.0000
503.3698,0.0000
504.3716,0.0000
505.3734,0.0086
506.3752,0.0220
507.3770,0.0069
508.3789,0.0000
509.3807,0.0000
510.3825,0.0000
511.3843,0.0000
512.3862,0.0000
513.3880,0.0048
514.3898,0.0017
515.3916,0.0372
516.3934,0.0097
517.3953,0.0382
518.3971,0.0143
519.3989,0.0217
520.4007,0.0000
521.4026,0.0000
522.4044,0.0000
523.4062,0.0000
524.4080,0.0000
525.4098,0.0000
526.4117,0.0083
527.4135,0.0000
528.4153,0.0000
529.4171,0.0000
530.4189,0.0000
531.4208,0.0000
532.4226,0.0000
533.4244,0.0120
534.4262,0.0115
535.4281,0.0000
536.4299,0.0000
537.4317,0.0000
538.4335,0.0131
539.4353,0.0178
540.4372,0.0071
541.4390,0.0240
542.4408,0.0346
543.4426,0.0000
544.4444,0.0297
545.4463,0.0000
546.4481,0.0204
547.4499,0.0142
548.4517,0.0000
549.4536,0.0000
550.4554,0.0000
551.4572,0.0000
552.4590,0.0176
553.4608,0.0414
554.4627,0.0000
555.4645,0.0171
556.4663,0.0297
557.4681,0.0042
558.4699,0.0000
559.4718,0.0000
560.4736,0.0108
561.4754,0.0175
562.4772,0.0092
563.4791,0.0085
564.4809,0.0000
565.4827,0.0000
566.4845,0.0180
567.4863,0.0000
568.4882,0.0124
569.4900,0.0151
570.4918,0.0000
571.4936,0.0000
572.4954,0.0424
573.4973,0.0000
574.4991,0.0000
575.5009,0.0160
576.5027,0.0000
577.5046,0.0000
578.5064,0.0104
579.5082,0.0000
580.5100,0.0064
581.5118,0.0000
582.5137,0.0141
583.5155,0.0037
584.5173,0.0000
585.5191,0.0076
586.5209,0.0000
587.5228,0.0283
588.5246,0.0079
589.5264,0.0151
590.5282,0.0000
591.5301,0.0000
592.5319,0.0000
593.5337,0.0000
594.5355,0.0268
595.5373,0.0000
596.5392,0.0000
597.5410,0.0000
598.5428,0.0193
599.5446,0.0000
600.5464,0.0000
601.5483,0.0212
602.5501,0.0000
603.5519,0.0000
604.5537,0.0000
605.5556,0.0048
606.5574,0.0000
607.5592,0.0000
608.5610,0.0203
609.5628,0.0033
610.5647,0.0078
611.5665,0.0084
612.5683,0.0000
613.5701,0.0061
614.5719,0.0181
615.5738,0.0228
616.5756,0.0144
617.5774,0.0103
618.5792,0.0000
619.5811,0.0000
620.5829,0.0000
621.5847,0.0256
622.5865,0.0226
623.5883,0.0000
624.5902,0.0000
625.5920,0.0050
626.5938,0.0180
627.5956,0.0000
628.5974,0.0000
629.5993,0.0008
630.6011,0.0000
631.6029,0.0032
632.6047,0.0118
633.6066,0.0247
634.6084,0.0000
635.6102,0.0032
636.6120,0.0130
637.6138,0.0000
638.6157,0.0183
639.6175,0.0055
640.6193,0.0000
641.6211,0.0028
642.6230,0.0000
643.6248,0.0156
644.6266,0.0000
645.6284,0.0045
646.6302,0.0000
647.6321,0.0000
648.6339,0.0034
649.6357,0.0000
650.6375,0.0160
651.6393,0.0118
652.6412,0.0000
653.6430,0.0043
654.6448,0.0000
655.6466,0.0000
656.6485,0.0000
657.6503,0.0000
658.6521,0.0104
659.6539,0.0030
660.6557,0.0182
661.6576,0.0000
662.6594,0.0000
663.6612,0.0329
664.6630,0.0000
665.6648,0.0000
666.6667,0.0000
667.6685,0.0000
668.6703,0.0000
669.6721,0.0120
670.6740,0.0051
671.6758,0.0000
672.6776,0.0000
673.6794,0.0000
674.6812,0.0148
675.6831,0.0487
676.6849,0.0141
677.6867,0.0000
678.6885,0.0000
679.6903,0.0036
680.6922,0.0000
681.6940,0.0094
682.6958,0.0000
683.6976,0.0111
684.6995,0.0000
685.7013,0.0000
686.7031,0.0293
687.7049,0.0000
688.7067,0.0055
689.7086,0.0159
690.7104,0.0034
691.7122,0.0000
692.7140,0.0270
693.7158,0.0000
694.7177,0.0000
695.7195,0.0000
696.7213,0.0000
697.7231,0.0000
698.7250,0.0033
699.7268,0.0000
700.7286,0.0134
701.7304,0.0104
702.7322,0.0325
703.7341,0.0000
704.7359,0.0000
705.7377,0.0000
706.7395,0.0439
707.7413,0.0132
708.7432,0.0000
709.7450,0.0339
710.7468,0.0271
711.7486,0.0000
712.7505,0.0000
713.7523,0.0000
714.7541,0.0000
715.7559,0.0000
716.7577,0.0142
717.7596,0.0000
718.7614,0.0059
719.7632,0.0234
720.7650,0.0080
721.7668,0.0000
722.7687,0.0000
723.7705,0.0166
724.7723,0.0000
725.7741,0.0049
726.7760,0.0005
727.7778,0.0225
728.7796,0.0000
729.7814,0.0000
730.7832,0.0000
731.7851,0.0087
732.7869,0.0000
733.7887,0.0000
734.7905,0.0000
735.7923,0.0107
736.7942,0.0000
737.7960,0.0000
738.7978,0.0179
739.7996,0.0000
740.8015,0.0191
741.8033,0.0000
742.8051,0.0000
743.8069,0.0031
744.8087,0.0277
745.8106,0.0261
746.8124,0.0231
747.8142,0.0000
748.8160,0.0000
749.8179,0.0152
750.8197,0.0275
751.8215,0.0233
752.8233,0.0003
753.8251,0.0146
754.8270,0.0149
755.8288,0.0030
756.8306,0.0038
757.8324,0.0020
758.8342,0.0000
759.8361,0.0000
760.8379,0.0000
761.8397,0.0000
762.8415,0.0029
763.8434,0.0000
764.8452,0.0152
765.8470,0.0252
766.8488,0.0265
767.8506,0.0284
768.8525,0.0000
769.8543,0.0000
770.8561,0.0186
771.8579,0.0276
772.8597,0.0311
773.8616,0.0097
774.8634,0.0000
775.8652,0.0073
776.8670,0.0111
777.8689,0.0250
778.8707,0.0286
779.8725,0.0182
780.8743,0.0000
781.8761,0.0000
782.8780,0.0107
783.8798,0.0000
784.8816,0.0295
785.8834,0.0000
786.8852,0.0113
787.8871,0.0064
788.8889,0.0000
789.8907,0.0000
790.8925,0.0000
791.8944,0.0000
792.8962,0.0000
793.8980,0.0222
794.8998,0.0000
795.9016,0.0091
796.9035,0.0000
797.9053,0.0096
798.9071,0.0000
799.9089,0.0419
800.9107,0.0000
801.9126,0.0000
802.9144,0.0000
803.9162,0.0000
804.9180,0.0000
805.9199,0.0000
806.9217,0.0000
807.9235,0.0000
808.9253,0.0000
809.9271,0.0164
810.9290,0.0240
811.9308,0.0000
812.9326,0.0000
813.9344,0.0000
814.9362,0.0014
815.9381,0.0046
816.9399,0.0000
817.9417,0.0079
818.9435,0.0062
819.9454,0.0000
820.9472,0.0239
821.9490,0.0000
822.9508,0.0335
823.9526,0.0084
824.9545,0.0394
825.9563,0.0235
826.9581,0.0045
827.9599,0.0000
828.9617,0.0000
829.9636,0.0107
830.9654,0.0029
831.9672,0.0000
832.9690,0.0167
833.9709,0.0008
834.9727,0.0168
835.9745,0.0000
836.9763,0.0200
837.9781,0.0100
838.9800,0.0240
839.9818,0.0195
840.9836,0.0000
841.9854,0.0000
842.9872,0.0357
843.9891,0.0000
844.9909,0.0150
845.9927,0.0000
846.9945,0.0000
847.9964,0.0000
848.9982,0.0081
850.0000,0.0140
