# material: CdS
# radius_nm: 2.95
# wavelength_nm, intensity_au
553.4608,0.0208
554.4627,0.0117
555.4645,0.0000
556.4663,0.0000
557.4681,0.0000
558.4699,0.0000
559.4718,0.0221
560.4736,0.0000
561.4754,0.0000
562.4772,0.0411
563.4791,0.0310
564.4809,0.0000
565.4827,0.0294
566.4845,0.0000
567.4863,0.0000
568.4882,0.0000
569.4900,0.0000
570.4918,0.0124
571.4936,0.0021
572.4954,0.0123
573.4973,0.0000
574.4991,0.0075
575.5009,0.0016
576.5027,0.0000
577.5046,0.0097
578.5064,0.0019
579.5082,0.0000
580.5100,0.0000
581.5118,0.0000
582.5137,0.0000
583.5155,0.0352
584.5173,0.0418
585.5191,0.0000
586.5209,0.0098
587.5228,0.0191
588.5246,0.0000
589.5264,0.0186
590.5282,0.0331
591.5301,0.0000
592.5319,0.0027
593.5337,0.0391
594.5355,0.0000
595.5373,0.0000
596.5392,0.0000
597.5410,0.0210
598.5428,0.0238
599.5446,0.0032
600.5464,0.0006
601.5483,0.0000
602.5501,0.0285
603.5519,0.0000
604.5537,0.0000
605.5556,0.0194
606.5574,0.0040
607.5592,0.0201
608.5610,0.0121
609.5628,0.0041
610.5647,0.0062
611.5665,0.0000
612.5683,0.0000
613.5701,0.0217
614.5719,0.0000
615.5738,0.0000
616.5756,0.0000
617.5774,0.0031
618.5792,0.0281
619.5811,0.0109
620.5829,0.0000
621.5847,0.0130
622.5865,0.0000
623.5883,0.0102
624.5902,0.0000
625.5920,0.0000
626.5938,0.0000
627.5956,0.0000
628.5974,0.0062
629.5993,0.0000
630.6011,0.0000
631.6029,0.0146
632.6047,0.0222
633.6066,0.0116
634.6084,0.0000
635.6102,0.0000
636.6120,0.0000
637.6138,0.0178
638.6157,0.0000
639.6175,0.0177
640.6193,0.0127
641.6211,0.0248
642.6230,0.0213
643.6248,0.0109
644.6266,0.0000
645.6284,0.0122
646.6302,0.0023
647.6321,0.0000
648.6339,0.0272
649.6357,0.0000
650.6375,0.0000
651.6393,0.0225
652.6412,0.0000
653.6430,0.0000
654.6448,0.0000
655.6466,0.0000
656.6485,0.0000
657.6503,0.0124
658.6521,0.0000
659.6539,0.0000
660.6557,0.0061
661.6576,0.0000
662.6594,0.0000
663.6612,0.0256
664.6630,0.0014
665.6648,0.0302
666.6667,0.0000
667.6685,0.0201
668.6703,0.0000
669.6721,0.0022
670.6740,0.0000
671.6758,0.0000
672.6776,0.0000
673.6794,0.0000
674.6812,0.0032
675.6831,0.0000
676.6849,0.0047
677.6867,0.0000
678.6885,0.0140
679.6903,0.0340
680.6922,0.0297
681.6940,0.0381
682.6958,0.0008
683.6976,0.0000
684.6995,0.0098
685.7013,0.0000
686.7031,0.0000
687.7049,0.0164
688.7067,0.0000
689.7086,0.0000
690.7104,0.0000
691.7122,0.0000
692.7140,0.0002
693.7158,0.0005
694.7177,0.0274
695.7195,0.0000
696.7213,0.0000
697.7231,0.0000
698.7250,0.0251
699.7268,0.0000
700.7286,0.0000
701.7304,0.0210
702.7322,0.0265
703.7341,0.0295
704.7359,0.0000
705.7377,0.0097
706.7395,0.0054
707.7413,0.0000
708.7432,0.0013
709.7450,0.0257
710.7468,0.0208
711.7486,0.0179
712.7505,0.0041
713.7523,0.0454
714.7541,0.0000
715.7559,0.0000
716.7577,0.0000
717.7596,0.0012
718.7614,0.0261
719.7632,0.0000
720.7650,0.0098
721.7668,0.0000
722.7687,0.0216
723.7705,0.0014
724.7723,0.0000
725.7741,0.0426
726.7760,0.0214
727.7778,0.0000
728.7796,0.0000
729.7814,0.0547
730.7832,0.0396
731.7851,0.0185
732.7869,0.0000
733.7887,0.0266
734.7905,0.0000
735.7923,0.0265
736.7942,0.0000
737.7960,0.0098
738.7978,0.0000
739.7996,0.0000
740.8015,0.0124
741.8033,0.0000
742.8051,0.0474
743.8069,0.0000
744.8087,0.0000
745.8106,0.0125
746.8124,0.0258
747.8142,0.0000
748.8160,0.0000
749.8179,0.0000
750.8197,0.0000
751.8215,0.0062
752.8233,0.0000
753.8251,0.0085
754.8270,0.0073
755.8288,0.0165
756.8306,0.0000
757.8324,0.0000
758.8342,0.0031
759.8361,0.0000
760.8379,0.0051
761.8397,0.0000
762.8415,0.0128
763.8434,0.0000
764.8452,0.0000
765.8470,0.0226
766.8488,0.0000
767.8506,0.0210
768.8525,0.0000
769.8543,0.0000
770.8561,0.0000
771.8579,0.0023
772.8597,0.0146
773.8616,0.0259
774.8634,0.0243
775.8652,0.0173
776.8670,0.0000
777.8689,0.0000
778.8707,0.0158
779.8725,0.0284
780.8743,0.0000
781.8761,0.0259
782.8780,0.0000
783.8798,0.0078
784.8816,0.0000
785.8834,0.0000
786.8852,0.0006
787.8871,0.0000
788.8889,0.0089
789.8907,0.0012
790.8925,0.0187
791.8944,0.0318
792.8962,0.0025
793.8980,0.0000
794.8998,0.0000
795.9016,0.0340
796.9035,0.0314
797.9053,0.0177
798.9071,0.0012
799.9089,0.0163
800.9107,0.0261
801.9126,0.0000
802.9144,0.0006
803.9162,0.0000
804.9180,0.0000
805.9199,0.0309
806.9217,0.0216
807.9235,0.0027
808.9253,0.0000
809.9271,0.0000
810.9290,0.0020
811.9308,0.0000
812.9326,0.0007
813.9344,0.0049
814.9362,0.0000
815.9381,0.0000
816.9399,0.0000
817.9417,0.0000
818.9435,0.0369
819.9454,0.0000
820.9472,0.0000
821.9490,0.0357
822.9508,0.0000
823.9526,0.0180
824.9545,0.0000
825.9563,0.0114
826.9581,0.0000
827.9599,0.0200
828.9617,0.0000
829.9636,0.0000
830.9654,0.0051
831.9672,0.0000
832.9690,0.0000
833.9709,0.0000
834.9727,0.0574
835.9745,0.0000
836.9763,0.0048
837.9781,0.0000
838.9800,0.0367
839.9818,0.0000
840.9836,0.0020
841.9854,0.0137
842.9872,0.0000
843.9891,0.0000
844.9909,0.0000
845.9927,0.0000
846.9945,0.0000
847.9964,0.0186
848.9982,0.0081
850.0000,0.0110
