# material: CdTe
# radius_nm: 4.50
# wavelength_nm, intensity_au
562.4772,0.0366
563.4791,0.0147
564.4809,0.0000
565.4827,0.0000
566.4845,0.0000
567.4863,0.0126
568.4882,0.0071
569.4900,0.0000
570.4918,0.0127
571.4936,0.0000
572.4954,0.0271
573.4973,0.0042
574.4991,0.0000
575.5009,0.0198
576.5027,0.0071
577.5046,0.0265
578.5064,0.0016
579.5082,0.0028
580.5100,0.0000
581.5118,0.0053
582.5137,0.0340
583.5155,0.0000
584.5173,0.0130
585.5191,0.0000
586.5209,0.0000
587.5228,0.0041
588.5246,0.0074
589.5264,0.0000
590.5282,0.0000
591.5301,0.0061
592.5319,0.0053
593.5337,0.0000
594.5355,0.0000
595.5373,0.0000
596.5392,0.0131
597.5410,0.0083
598.5428,0.0000
599.5446,0.0027
600.5464,0.0177
601.5483,0.0000
602.5501,0.0013
603.5519,0.0268
604.5537,0.0000
605.5556,0.0231
606.5574,0.0324
607.5592,0.0000
608.5610,0.0000
609.5628,0.0207
610.5647,0.0000
611.5665,0.0000
612.5683,0.0000
613.5701,0.0094
614.5719,0.0148
615.5738,0.0000
616.5756,0.0000
617.5774,0.0195
618.5792,0.0000
619.5811,0.0000
620.5829,0.0248
621.5847,0.0000
622.5865,0.0218
623.5883,0.0000
624.5902,0.0000
625.5920,0.0102
626.5938,0.0000
627.5956,0.0000
628.5974,0.0000
629.5993,0.0305
630.6011,0.0050
631.6029,0.0233
632.6047,0.0186
633.6066,0.0119
634.6084,0.0000
635.6102,0.0098
636.6120,0.0287
637.6138,0.0017
638.6157,0.0380
639.6175,0.0000
640.6193,0.0000
641.6211,0.0198
642.6230,0.0000
643.6248,0.0409
644.6266,0.0267
645.6284,0.0318
646.6302,0.0177
647.6321,0.0000
648.6339,0.0000
649.6357,0.0299
650.6375,0.0000
651.6393,0.0317
652.6412,0.0134
653.6430,0.0000
654.6448,0.0088
655.6466,0.0093
656.6485,0.0000
657.6503,0.0285
658.6521,0.0278
659.6539,0.0031
660.6557,0.0000
661.6576,0.0261
662.6594,0.0000
663.6612,0.0089
664.6630,0.0148
665.6648,0.0000
666.6667,0.0195
667.6685,0.0000
668.6703,0.0000
669.6721,0.0193
670.6740,0.0000
671.6758,0.0174
672.6776,0.0000
673.6794,0.0057
674.6812,0.0009
675.6831,0.0000
676.6849,0.0078
677.6867,0.0000
678.6885,0.0211
679.6903,0.0112
680.6922,0.0091
681.6940,0.0058
682.6958,0.0000
683.6976,0.0000
684.6995,0.0050
685.7013,0.0000
686.7031,0.0222
687.7049,0.0019
688.7067,0.0075
689.7086,0.0000
690.7104,0.0189
691.7122,0.0000
692.7140,0.0000
693.7158,0.0329
694.7177,0.0140
695.7195,0.0195
696.7213,0.0091
697.7231,0.0000
698.7250,0.0000
699.7268,0.0156
700.7286,0.0227
701.7304,0.0000
702.7322,0.0415
703.7341,0.0000
704.7359,0.0000
705.7377,0.0000
706.7395,0.0000
707.7413,0.0000
708.7432,0.0000
709.7450,0.0137
710.7468,0.0000
711.7486,0.0170
712.7505,0.0010
713.7523,0.0005
714.7541,0.0000
715.7559,0.0289
716.7577,0.0000
717.7596,0.0069
718.7614,0.0000
719.7632,0.0172
720.7650,0.0018
721.7668,0.0031
722.7687,0.0000
723.7705,0.0332
724.7723,0.0071
725.7741,0.0487
726.7760,0.0176
727.7778,0.0162
728.7796,0.0174
729.7814,0.0372
730.7832,0.0211
731.7851,0.0442
732.7869,0.0516
733.7887,0.0701
734.7905,0.0850
735.7923,0.1030
736.7942,0.1166
737.7960,0.1688
738.7978,0.1718
739.7996,0.2448
740.8015,0.2264
741.8033,0.2809
742.8051,0.2869
743.8069,0.3725
744.8087,0.3765
745.8106,0.4485
746.8124,0.4852
747.8142,0.5522
748.8160,0.5920
749.8179,0.6347
750.8197,0.6981
751.8215,0.7857
752.8233,0.8130
753.8251,0.8231
754.8270,0.9115
755.8288,0.9072
756.8306,0.9691
757.8324,0.9877
758.8342,1.0041
759.8361,1.0363
760.8379,0.9822
761.8397,1.0028
762.8415,0.9999
763.8434,0.9387
764.8452,0.9068
765.8470,0.8800
766.8488,0.8510
767.8506,0.7707
768.8525,0.7608
769.8543,0.6700
770.8561,0.6709
771.8579,0.6016
772.8597,0.5760
773.8616,0.4986
774.8634,0.4283
775.8652,0.3698
776.8670,0.3448
777.8689,0.2967
778.8707,0.2816
779.8725,0.2034
780.8743,0.2299
781.8761,0.1860
782.8780,0.1309
783.8798,0.1485
784.8816,0.0775
785.8834,0.0806
786.8852,0.0367
787.8871,0.0872
788.8889,0.0074
789.8907,0.0033
790.8925,0.0126
791.8944,0.0463
792.8962,0.0345
793.8980,0.0143
794.8998,0.0295
795.9016,0.0046
796.9035,0.0136
797.9053,0.0369
798.9071,0.0000
799.9089,0.0000
800.9107,0.0109
801.9126,0.0159
802.9144,0.0030
803.9162,0.0206
804.9180,0.0000
805.9199,0.0028
806.9217,0.0077
807.9235,0.0059
808.9253,0.0324
809.9271,0.0075
810.9290,0.0000
811.9308,0.0106
812.9326,0.0202
813.9344,0.0155
814.9362,0.0144
815.9381,0.0000
816.9399,0.0000
817.9417,0.0255
818.9435,0.0088
819.9454,0.0000
820.9472,0.0139
821.9490,0.0385
822.9508,0.0283
823.9526,0.0192
824.9545,0.0000
825.9563,0.0000
826.9581,0.0000
827.9599,0.0127
828.9617,0.0222
829.9636,0.0238
830.9654,0.0135
831.9672,0.0000
832.9690,0.0000
833.9709,0.0000
834.9727,0.0000
835.9745,0.0000
836.9763,0.0351
837.9781,0.0000
838.9800,0.0000
839.9818,0.0000
840.9836,0.0059
841.9854,0.0000
842.9872,0.0000
843.9891,0.0000
844.9909,0.0000
845.9927,0.0000
846.9945,0.0000
847.9964,0.0391
848.9982,0.0034
850.0000,0.0107
