# material: CdS
# radius_nm: 1.15
# wavelength_nm, intensity_au
510.3825,0.0512
511.3843,0.0000
512.3862,0.0056
513.3880,0.0049
514.3898,0.0118
515.3916,0.0000
516.3934,0.0249
517.3953,0.0089
518.3971,0.0000
519.3989,0.0000
520.4007,0.0000
521.4026,0.0000
522.4044,0.0102
523.4062,0.0127
524.4080,0.0103
525.4098,0.0068
526.4117,0.0017
527.4135,0.0000
528.4153,0.0156
529.4171,0.0098
530.4189,0.0000
531.4208,0.0056
532.4226,0.0130
533.4244,0.0234
534.4262,0.0102
535.4281,0.0064
536.4299,0.0189
537.4317,0.0000
538.4335,0.0082
539.4353,0.0000
540.4372,0.0222
541.4390,0.0000
542.4408,0.0163
543.4426,0.0004
544.4444,0.0193
545.4463,0.0000
546.4481,0.0018
547.4499,0.0012
548.4517,0.0087
549.4536,0.0000
550.4554,0.0127
551.4572,0.0000
552.4590,0.0000
553.4608,0.0000
554.4627,0.0166
555.4645,0.0080
556.4663,0.0091
557.4681,0.0295
558.4699,0.0000
559.4718,0.0122
560.4736,0.0013
561.4754,0.0000
562.4772,0.0261
563.4791,0.0416
564.4809,0.0000
565.4827,0.0167
566.4845,0.0064
567.4863,0.0066
568.4882,0.0049
569.4900,0.0000
570.4918,0.0000
571.4936,0.0307
572.4954,0.0000
573.4973,0.0000
574.4991,0.0000
575.5009,0.0000
576.5027,0.0048
577.5046,0.0000
578.5064,0.0000
579.5082,0.0030
580.5100,0.0000
581.5118,0.0186
582.5137,0.0000
583.5155,0.0000
584.5173,0.0145
585.5191,0.0000
586.5209,0.0000
587.5228,0.0000
588.5246,0.0000
589.5264,0.0000
590.5282,0.0000
591.5301,0.0000
592.5319,0.0155
593.5337,0.0265
594.5355,0.0000
595.5373,0.0000
596.5392,0.0201
597.5410,0.0314
598.5428,0.0000
599.5446,0.0163
600.5464,0.0328
601.5483,0.0000
602.5501,0.0316
603.5519,0.0000
604.5537,0.0063
605.5556,0.0000
606.5574,0.0200
607.5592,0.0167
608.5610,0.0345
609.5628,0.0288
610.5647,0.0000
611.5665,0.0622
612.5683,0.0270
613.5701,0.0108
614.5719,0.0000
615.5738,0.0000
616.5756,0.0000
617.5774,0.0000
618.5792,0.0275
619.5811,0.0097
620.5829,0.0000
621.5847,0.0000
622.5865,0.0000
623.5883,0.0160
624.5902,0.0000
625.5920,0.0070
626.5938,0.0060
627.5956,0.0000
628.5974,0.0318
629.5993,0.0000
630.6011,0.0000
631.6029,0.0171
632.6047,0.0011
633.6066,0.0082
634.6084,0.0000
635.6102,0.0162
636.6120,0.0434
637.6138,0.0000
638.6157,0.0071
639.6175,0.0000
640.6193,0.0538
641.6211,0.0248
642.6230,0.0056
643.6248,0.0000
644.6266,0.0000
645.6284,0.0149
646.6302,0.0000
647.6321,0.0000
648.6339,0.0002
649.6357,0.0027
650.6375,0.0076
651.6393,0.0000
652.6412,0.0184
653.6430,0.0000
654.6448,0.0125
655.6466,0.0043
656.6485,0.0120
657.6503,0.0236
658.6521,0.0000
659.6539,0.0000
660.6557,0.0000
661.6576,0.0000
662.6594,0.0000
663.6612,0.0000
664.6630,0.0000
665.6648,0.0000
666.6667,0.0305
667.6685,0.0175
668.6703,0.0000
669.6721,0.0000
670.6740,0.0081
671.6758,0.0000
672.6776,0.0000
673.6794,0.0000
674.6812,0.0218
675.6831,0.0236
676.6849,0.0000
677.6867,0.0092
678.6885,0.0000
679.6903,0.0000
680.6922,0.0000
681.6940,0.0000
682.6958,0.0233
683.6976,0.0310
684.6995,0.0000
685.7013,0.0000
686.7031,0.0211
687.7049,0.0243
688.7067,0.0000
689.7086,0.0000
690.7104,0.0000
691.7122,0.0000
692.7140,0.0077
693.7158,0.0000
694.7177,0.0000
695.7195,0.0000
696.7213,0.0000
697.7231,0.0000
698.7250,0.0184
699.7268,0.0000
700.7286,0.0427
701.7304,0.0394
702.7322,0.0000
703.7341,0.0468
704.7359,0.0188
705.7377,0.0000
706.7395,0.0000
707.7413,0.0138
708.7432,0.0006
709.7450,0.0086
710.7468,0.0000
711.7486,0.0000
712.7505,0.0000
713.7523,0.0141
714.7541,0.0000
715.7559,0.0000
716.7577,0.0000
717.7596,0.0018
718.7614,0.0000
719.7632,0.0184
720.7650,0.0000
721.7668,0.0000
722.7687,0.0433
723.7705,0.0000
724.7723,0.0000
725.7741,0.0117
726.7760,0.0000
727.7778,0.0250
728.7796,0.0199
729.7814,0.0105
730.7832,0.0000
731.7851,0.0000
732.7869,0.0000
733.7887,0.0225
734.7905,0.0211
735.7923,0.0078
736.7942,0.0000
737.7960,0.0299
738.7978,0.0000
739.7996,0.0361
740.8015,0.0053
741.8033,0.0101
742.8051,0.0000
743.8069,0.0281
744.8087,0.0122
745.8106,0.0289
746.8124,0.0036
747.8142,0.0000
748.8160,0.0119
749.8179,0.0289
750.8197,0.0203
751.8215,0.0028
752.8233,0.0000
753.8251,0.0162
754.8270,0.0000
755.8288,0.0007
756.8306,0.0000
757.8324,0.0000
758.8342,0.0075
759.8361,0.0431
760.8379,0.0000
761.8397,0.0153
762.8415,0.0471
763.8434,0.0173
764.8452,0.0000
765.8470,0.0047
766.8488,0.0096
767.8506,0.0287
768.8525,0.0243
769.8543,0.0000
770.8561,0.0000
771.8579,0.0000
772.8597,0.0000
773.8616,0.0000
774.8634,0.0000
775.8652,0.0000
776.8670,0.0000
777.8689,0.0000
778.8707,0.0008
779.8725,0.0069
780.8743,0.0000
781.8761,0.0274
782.8780,0.0012
783.8798,0.0000
784.8816,0.0000
785.8834,0.0000
786.8852,0.0223
787.8871,0.0000
788.8889,0.0119
789.8907,0.0019
790.8925,0.0399
791.8944,0.0078
792.8962,0.0000
793.8980,0.0147
794.8998,0.0154
795.9016,0.0000
796.9035,0.0000
797.9053,0.0107
798.9071,0.0013
799.9089,0.0000
800.9107,0.0051
801.9126,0.0000
802.9144,0.0000
803.9162,0.0000
804.9180,0.0257
805.9199,0.0242
806.9217,0.0189
807.9235,0.0054
808.9253,0.0119
809.9271,0.0020
810.9290,0.0000
811.9308,0.0000
812.9326,0.0000
813.9344,0.0280
814.9362,0.0215
815.9381,0.0000
816.9399,0.0011
817.9417,0.0000
818.9435,0.0000
819.9454,0.0000
820.9472,0.0281
821.9490,0.0000
822.9508,0.0043
823.9526,0.0045
824.9545,0.0000
825.9563,0.0022
826.9581,0.0212
827.9599,0.0295
828.9617,0.0000
829.9636,0.0000
830.9654,0.0012
831.9672,0.0222
832.9690,0.0072
833.9709,0.0136
834.9727,0.0000
835.9745,0.0000
836.9763,0.0000
837.9781,0.0000
838.9800,0.0000
839.9818,0.0267
840.9836,0.0311
841.9854,0.0028
842.9872,0.0000
843.9891,0.0075
844.9909,0.0372
845.9927,0.0095
846.9945,0.0237
847.9964,0.0000
848.9982,0.0000
850.0000,0.0000
