# material: CdSe
# radius_nm: 4.75
# wavelength_nm, intensity_au
497.3588,0.0146
498.3607,0.0000
499.3625,0.0402
500.3643,0.0213
501.3661,0.0000
502.3679,0.0000
503.3698,0.0101
504.3716,0.0000
505.3734,0.0066
506.3752,0.0149
507.3770,0.0000
508.3789,0.0000
509.3807,0.0077
510.3825,0.0000
511.3843,0.0029
512.3862,0.0000
513.3880,0.0000
514.3898,0.0143
515.3916,0.0121
516.3934,0.0000
517.3953,0.0000
518.3971,0.0003
519.3989,0.0112
520.4007,0.0081
521.4026,0.0000
522.4044,0.0060
523.4062,0.0300
524.4080,0.0041
525.4098,0.0000
526.4117,0.0041
527.4135,0.0409
528.4153,0.0000
529.4171,0.0006
530.4189,0.0000
531.4208,0.0019
532.4226,0.0039
533.4244,0.0228
534.4262,0.0017
535.4281,0.0255
536.4299,0.0000
537.4317,0.0000
538.4335,0.0000
539.4353,0.0000
540.4372,0.0055
541.4390,0.0411
542.4408,0.0092
543.4426,0.0137
544.4444,0.0000
545.4463,0.0000
546.4481,0.0197
547.4499,0.0402
548.4517,0.0298
549.4536,0.0161
550.4554,0.0007
551.4572,0.0042
552.4590,0.0000
553.4608,0.0000
554.4627,0.0000
555.4645,0.0010
556.4663,0.0000
557.4681,0.0000
558.4699,0.0000
559.4718,0.0000
560.4736,0.0000
561.4754,0.0000
562.4772,0.0000
563.4791,0.0000
564.4809,0.0185
565.4827,0.0000
566.4845,0.0000
567.4863,0.0001
568.4882,0.0019
569.4900,0.0081
570.4918,0.0000
571.4936,0.0000
572.4954,0.0000
573.4973,0.0000
574.4991,0.0310
575.5009,0.0000
576.5027,0.0000
577.5046,0.0495
578.5064,0.0000
579.5082,0.0111
580.5100,0.0129
581.5118,0.0146
582.5137,0.0058
583.5155,0.0039
584.5173,0.0020
585.5191,0.0000
586.5209,0.0065
587.5228,0.0406
588.5246,0.0242
589.5264,0.0061
590.5282,0.0171
591.5301,0.0000
592.5319,0.0000
593.5337,0.0190
594.5355,0.0297
595.5373,0.0000
596.5392,0.0000
597.5410,0.0436
598.5428,0.0019
599.5446,0.0365
600.5464,0.0041
601.5483,0.0049
602.5501,0.0000
603.5519,0.0189
604.5537,0.0272
605.5556,0.0000
606.5574,0.0000
607.5592,0.0183
608.5610,0.0000
609.5628,0.0000
610.5647,0.0202
611.5665,0.0221
612.5683,0.0000
613.5701,0.0042
614.5719,0.0000
615.5738,0.0000
616.5756,0.0025
617.5774,0.0006
618.5792,0.0000
619.5811,0.0000
620.5829,0.0000
621.5847,0.0091
622.5865,0.0000
623.5883,0.0000
624.5902,0.0000
625.5920,0.0084
626.5938,0.0000
627.5956,0.0006
628.5974,0.0328
629.5993,0.0335
630.6011,0.0000
631.6029,0.0060
632.6047,0.0000
633.6066,0.0000
634.6084,0.0000
635.6102,0.0247
636.6120,0.0122
637.6138,0.0000
638.6157,0.0145
639.6175,0.0000
640.6193,0.0000
641.6211,0.0000
642.6230,0.0031
643.6248,0.0000
644.6266,0.0000
645.6284,0.0003
646.6302,0.0056
647.6321,0.0176
648.6339,0.0120
649.6357,0.0061
650.6375,0.0234
651.6393,0.0363
652.6412,0.0142
653.6430,0.0310
654.6448,0.0637
655.6466,0.0285
656.6485,0.0988
657.6503,0.0502
658.6521,0.0870
659.6539,0.0946
660.6557,0.1801
661.6576,0.1523
662.6594,0.1817
663.6612,0.2173
664.6630,0.2631
665.6648,0.2946
666.6667,0.3418
667.6685,0.3204
668.6703,0.4413
669.6721,0.4919
670.6740,0.5654
671.6758,0.6248
672.6776,0.6490
673.6794,0.7224
674.6812,0.7357
675.6831,0.8220
676.6849,0.8405
677.6867,0.8689
678.6885,0.9240
679.6903,0.9846
680.6922,0.9821
681.6940,1.0228
682.6958,0.9846
683.6976,1.0192
684.6995,0.9759
685.7013,0.9765
686.7031,0.9521
687.7049,0.9300
688.7067,0.8847
689.7086,0.8226
690.7104,0.8084
691.7122,0.7755
692.7140,0.6769
693.7158,0.5982
694.7177,0.5907
695.7195,0.5203
696.7213,0.4717
697.7231,0.4347
698.7250,0.3661
699.7268,0.3244
700.7286,0.2855
701.7304,0.2781
702.7322,0.2140
703.7341,0.1569
704.7359,0.1295
705.7377,0.1313
706.7395,0.0842
707.7413,0.0568
708.7432,0.0847
709.7450,0.0721
710.7468,0.0397
711.7486,0.0434
712.7505,0.0335
713.7523,0.0354
714.7541,0.0303
715.7559,0.0000
716.7577,0.0060
717.7596,0.0186
718.7614,0.0000
719.7632,0.0054
720.7650,0.0185
721.7668,0.0042
722.7687,0.0320
723.7705,0.0239
724.7723,0.0000
725.7741,0.0000
726.7760,0.0000
727.7778,0.0000
728.7796,0.0000
729.7814,0.0046
730.7832,0.0032
731.7851,0.0140
732.7869,0.0280
733.7887,0.0000
734.7905,0.0456
735.7923,0.0047
736.7942,0.0000
737.7960,0.0000
738.7978,0.0000
739.7996,0.0118
740.8015,0.0000
741.8033,0.0000
742.8051,0.0000
743.8069,0.0000
744.8087,0.0162
745.8106,0.0128
746.8124,0.0233
747.8142,0.0000
748.8160,0.0241
749.8179,0.0000
750.8197,0.0000
751.8215,0.0000
752.8233,0.0002
753.8251,0.0240
754.8270,0.0000
755.8288,0.0000
756.8306,0.0000
757.8324,0.0115
758.8342,0.0000
759.8361,0.0000
760.8379,0.0000
761.8397,0.0000
762.8415,0.0235
763.8434,0.0018
764.8452,0.0000
765.8470,0.0247
766.8488,0.0000
767.8506,0.0284
768.8525,0.0281
769.8543,0.0011
770.8561,0.0000
771.8579,0.0458
772.8597,0.0077
773.8616,0.0000
774.8634,0.0191
775.8652,0.0140
776.8670,0.0262
777.8689,0.0000
778.8707,0.0064
779.8725,0.0000
780.8743,0.0133
781.8761,0.0000
782.8780,0.0056
783.8798,0.0000
784.8816,0.0000
785.8834,0.0000
786.8852,0.0158
787.8871,0.0298
788.8889,0.0000
789.8907,0.0111
790.8925,0.0086
791.8944,0.0002
792.8962,0.0000
793.8980,0.0000
794.8998,0.0000
795.9016,0.0000
796.9035,0.0282
797.9053,0.0074
798.9071,0.0000
799.9089,0.0000
800.9107,0.0000
801.9126,0.0000
802.9144,0.0394
803.9162,0.0000
804.9180,0.0173
805.9199,0.0000
806.9217,0.0011
807.9235,0.0243
808.9253,0.0000
809.9271,0.0000
810.9290,0.0284
811.9308,0.0009
812.9326,0.0218
813.9344,0.0000
814.9362,0.0281
815.9381,0.0055
816.9399,0.0087
817.9417,0.0026
818.9435,0.0000
819.9454,0.0000
820.9472,0.0000
821.9490,0.0192
822.9508,0.0000
823.9526,0.0000
824.9545,0.0000
825.9563,0.0000
826.9581,0.0124
827.9599,0.0000
828.9617,0.0060
829.9636,0.0027
830.9654,0.0000
831.9672,0.0088
832.9690,0.0032
833.9709,0.0000
834.9727,0.0000
835.9745,0.0085
836.9763,0.0328
837.9781,0.0337
838.9800,0.0000
839.9818,0.0000
840.9836,0.0000
841.9854,0.0304
842.9872,0.0203
843.9891,0.0070
844.9909,0.0033
845.9927,0.0276
846.9945,0.0242
847.9964,0.0232
848.9982,0.0091
850.0000,0.0000
