# material: CdS
# radius_nm: 2.05
# wavelength_nm, intensity_au
497.3588,0.0000
498.3607,0.0154
499.3625,0.0026
500.3643,0.0296
501.3661,0.0000
502.3679,0.0024
503.3698,0.0001
504.3716,0.0000
505.3734,0.0000
506.3752,0.0000
507.3770,0.0035
508.3789,0.0061
509.3807,0.0051
510.3825,0.0241
511.3843,0.0000
512.3862,0.0000
513.3880,0.0203
514.3898,0.0000
515.3916,0.0000
516.3934,0.0000
517.3953,0.0000
518.3971,0.0000
519.3989,0.0000
520.4007,0.0130
521.4026,0.0000
522.4044,0.0101
523.4062,0.0000
524.4080,0.0181
525.4098,0.0000
526.4117,0.0000
527.4135,0.0063
528.4153,0.0153
529.4171,0.0000
530.4189,0.0240
531.4208,0.0000
532.4226,0.0134
533.4244,0.0349
534.4262,0.0007
535.4281,0.0000
536.4299,0.0000
537.4317,0.0326
538.4335,0.0081
539.4353,0.0429
540.4372,0.0056
541.4390,0.0000
542.4408,0.0000
543.4426,0.0012
544.4444,0.0000
545.4463,0.0000
546.4481,0.0000
547.4499,0.0048
548.4517,0.0388
549.4536,0.0011
550.4554,0.0000
551.4572,0.0000
552.4590,0.0052
553.4608,0.0019
554.4627,0.0325
555.4645,0.0192
556.4663,0.0186
557.4681,0.0000
558.4699,0.0220
559.4718,0.0000
560.4736,0.0194
561.4754,0.0000
562.4772,0.0000
563.4791,0.0119
564.4809,0.0280
565.4827,0.0000
566.4845,0.0313
567.4863,0.0000
568.4882,0.0000
569.4900,0.0000
570.4918,0.0000
571.4936,0.0000
572.4954,0.0027
573.4973,0.0000
574.4991,0.0000
575.5009,0.0056
576.5027,0.0000
577.5046,0.0000
578.5064,0.0000
579.5082,0.0000
580.5100,0.0153
581.5118,0.0342
582.5137,0.0213
583.5155,0.0066
584.5173,0.0000
585.5191,0.0000
586.5209,0.0211
587.5228,0.0000
588.5246,0.0000
589.5264,0.0147
590.5282,0.0000
591.5301,0.0085
592.5319,0.0075
593.5337,0.0000
594.5355,0.0017
595.5373,0.0000
596.5392,0.0083
597.5410,0.0134
598.5428,0.0080
599.5446,0.0015
600.5464,0.0058
601.5483,0.0000
602.5501,0.0000
603.5519,0.0000
604.5537,0.0206
605.5556,0.0137
606.5574,0.0136
607.5592,0.0343
608.5610,0.0000
609.5628,0.0000
610.5647,0.0000
611.5665,0.0000
612.5683,0.0000
613.5701,0.0124
614.5719,0.0000
615.5738,0.0000
616.5756,0.0000
617.5774,0.0000
618.5792,0.0177
619.5811,0.0012
620.5829,0.0000
621.5847,0.0194
622.5865,0.0146
623.5883,0.0000
624.5902,0.0050
625.5920,0.0000
626.5938,0.0000
627.5956,0.0374
628.5974,0.0025
629.5993,0.0000
630.6011,0.0017
631.6029,0.0175
632.6047,0.0000
633.6066,0.0000
634.6084,0.0131
635.6102,0.0000
636.6120,0.0198
637.6138,0.0000
638.6157,0.0000
639.6175,0.0000
640.6193,0.0000
641.6211,0.0260
642.6230,0.0209
643.6248,0.0230
644.6266,0.0000
645.6284,0.0000
646.6302,0.0068
647.6321,0.0143
648.6339,0.0000
649.6357,0.0000
650.6375,0.0000
651.6393,0.0332
652.6412,0.0000
653.6430,0.0006
654.6448,0.0017
655.6466,0.0221
656.6485,0.0000
657.6503,0.0234
658.6521,0.0000
659.6539,0.0233
660.6557,0.0000
661.6576,0.0000
662.6594,0.0325
663.6612,0.0139
664.6630,0.0084
665.6648,0.0000
666.6667,0.0000
667.6685,0.0269
668.6703,0.0094
669.6721,0.0178
670.6740,0.0015
671.6758,0.0000
672.6776,0.0153
673.6794,0.0052
674.6812,0.0000
675.6831,0.0000
676.6849,0.0191
677.6867,0.0088
678.6885,0.0000
679.6903,0.0236
680.6922,0.0049
681.6940,0.0053
682.6958,0.0177
683.6976,0.0134
684.6995,0.0059
685.7013,0.0000
686.7031,0.0397
687.7049,0.0000
688.7067,0.0149
689.7086,0.0000
690.7104,0.0091
691.7122,0.0247
692.7140,0.0000
693.7158,0.0120
694.7177,0.0053
695.7195,0.0000
696.7213,0.0252
697.7231,0.0142
698.7250,0.0000
699.7268,0.0221
700.7286,0.0000
701.7304,0.0000
702.7322,0.0000
703.7341,0.0150
704.7359,0.0000
705.7377,0.0152
706.7395,0.0119
707.7413,0.0000
708.7432,0.0366
709.7450,0.0000
710.7468,0.0000
711.7486,0.0171
712.7505,0.0000
713.7523,0.0298
714.7541,0.0020
715.7559,0.0000
716.7577,0.0000
717.7596,0.0000
718.7614,0.0077
719.7632,0.0000
720.7650,0.0100
721.7668,0.0000
722.7687,0.0000
723.7705,0.0102
724.7723,0.0125
725.7741,0.0229
726.7760,0.0000
727.7778,0.0000
728.7796,0.0000
729.7814,0.0033
730.7832,0.0000
731.7851,0.0000
732.7869,0.0000
733.7887,0.0059
734.7905,0.0001
735.7923,0.0101
736.7942,0.0000
737.7960,0.0000
738.7978,0.0038
739.7996,0.0000
740.8015,0.0114
741.8033,0.0000
742.8051,0.0041
743.8069,0.0044
744.8087,0.0320
745.8106,0.0076
746.8124,0.0015
747.8142,0.0000
748.8160,0.0160
749.8179,0.0000
750.8197,0.0000
751.8215,0.0000
752.8233,0.0038
753.8251,0.0000
754.8270,0.0000
755.8288,0.0000
756.8306,0.0000
757.8324,0.0247
758.8342,0.0000
759.8361,0.0407
760.8379,0.0000
761.8397,0.0116
762.8415,0.0026
763.8434,0.0000
764.8452,0.0000
765.8470,0.0000
766.8488,0.0199
767.8506,0.0000
768.8525,0.0000
769.8543,0.0033
770.8561,0.0095
771.8579,0.0089
772.8597,0.0000
773.8616,0.0000
774.8634,0.0108
775.8652,0.0287
776.8670,0.0000
777.8689,0.0000
778.8707,0.0000
779.8725,0.0079
780.8743,0.0000
781.8761,0.0281
782.8780,0.0185
783.8798,0.0037
784.8816,0.0000
785.8834,0.0000
786.8852,0.0000
787.8871,0.0000
788.8889,0.0038
789.8907,0.0042
790.8925,0.0000
791.8944,0.0161
792.8962,0.0003
793.8980,0.0072
794.8998,0.0149
795.9016,0.0000
796.9035,0.0252
797.9053,0.0000
798.9071,0.0303
799.9089,0.0000
800.9107,0.0288
801.9126,0.0000
802.9144,0.0510
803.9162,0.0000
804.9180,0.0211
805.9199,0.0000
806.9217,0.0143
807.9235,0.0000
808.9253,0.0000
809.9271,0.0000
810.9290,0.0502
811.9308,0.0015
812.9326,0.0000
813.9344,0.0061
814.9362,0.0138
815.9381,0.0000
816.9399,0.0000
817.9417,0.0000
818.9435,0.0241
819.9454,0.0020
820.9472,0.0293
821.9490,0.0226
822.9508,0.0000
823.9526,0.0000
824.9545,0.0000
825.9563,0.0105
826.9581,0.0012
827.9599,0.0127
828.9617,0.0173
829.9636,0.0106
830.9654,0.0000
831.9672,0.0104
832.9690,0.0447
833.9709,0.0000
834.9727,0.0097
835.9745,0.0366
836.9763,0.0000
837.9781,0.0200
838.9800,0.0227
839.9818,0.0000
840.9836,0.0142
841.9854,0.0000
842.9872,0.0000
843.9891,0.0000
844.9909,0.0263
845.9927,0.0000
846.9945,0.0000
847.9964,0.0000
848.9982,0.0000
850.0000,0.0000
