# material: CdSe
# radius_nm: 2.50
# wavelength_nm, intensity_au
477.3224,0.0000
478.3242,0.0228
479.3260,0.0004
480.3279,0.0000
481.3297,0.0178
482.3315,0.0195
483.3333,0.0262
484.3352,0.0175
485.3370,0.0216
486.3388,0.0147
487.3406,0.0053
488.3424,0.0018
489.3443,0.0000
490.3461,0.0000
491.3479,0.0000
492.3497,0.0000
493.3515,0.0048
494.3534,0.0288
495.3552,0.0000
496.3570,0.0201
497.3588,0.0216
498.3607,0.0000
499.3625,0.0119
500.3643,0.0000
501.3661,0.0264
502.3679,0.0127
503.3698,0.0000
504.3716,0.0032
505.3734,0.0330
506.3752,0.0000
507.3770,0.0090
508.3789,0.0109
509.3807,0.0000
510.3825,0.0102
511.3843,0.0000
512.3862,0.0000
513.3880,0.0215
514.3898,0.0071
515.3916,0.0000
516.3934,0.0089
517.3953,0.0000
518.3971,0.0003
519.3989,0.0131
520.4007,0.0000
521.4026,0.0008
522.4044,0.0000
523.4062,0.0000
524.4080,0.0000
525.4098,0.0314
526.4117,0.0077
527.4135,0.0000
528.4153,0.0000
529.4171,0.0000
530.4189,0.0312
531.4208,0.0000
532.4226,0.0261
533.4244,0.0070
534.4262,0.0094
535.4281,0.0000
536.4299,0.0188
537.4317,0.0000
538.4335,0.0173
539.4353,0.0000
540.4372,0.0035
541.4390,0.0070
542.4408,0.0000
543.4426,0.0081
544.4444,0.0000
545.4463,0.0000
546.4481,0.0321
547.4499,0.0210
548.4517,0.0000
549.4536,0.0114
550.4554,0.0000
551.4572,0.0000
552.4590,0.0207
553.4608,0.0000
554.4627,0.0185
555.4645,0.0000
556.4663,0.0000
557.4681,0.0082
558.4699,0.0116
559.4718,0.0000
560.4736,0.0144
561.4754,0.0023
562.4772,0.0000
563.4791,0.0000
564.4809,0.0276
565.4827,0.0335
566.4845,0.0144
567.4863,0.0000
568.4882,0.0099
569.4900,0.0171
570.4918,0.0146
571.4936,0.0158
572.4954,0.0075
573.4973,0.0000
574.4991,0.0000
575.5009,0.0000
576.5027,0.0075
577.5046,0.0047
578.5064,0.0125
579.5082,0.0000
580.5100,0.0152
581.5118,0.0442
582.5137,0.0056
583.5155,0.0040
584.5173,0.0129
585.5191,0.0493
586.5209,0.0000
587.5228,0.0182
588.5246,0.0018
589.5264,0.0113
590.5282,0.0267
591.5301,0.0612
592.5319,0.0781
593.5337,0.0604
594.5355,0.0548
595.5373,0.1250
596.5392,0.0814
597.5410,0.0956
598.5428,0.0910
599.5446,0.1764
600.5464,0.1926
601.5483,0.2491
602.5501,0.2034
603.5519,0.2936
604.5537,0.3020
605.5556,0.3556
606.5574,0.3479
607.5592,0.4539
608.5610,0.4860
609.5628,0.5167
610.5647,0.5786
611.5665,0.5992
612.5683,0.6516
613.5701,0.7018
614.5719,0.7204
615.5738,0.8190
616.5756,0.8669
617.5774,0.8668
618.5792,0.9213
619.5811,0.9377
620.5829,0.9728
621.5847,0.9711
622.5865,0.9772
623.5883,1.0208
624.5902,0.9969
625.5920,1.0306
626.5938,0.9768
627.5956,0.9370
628.5974,0.9542
629.5993,0.9112
630.6011,0.8774
631.6029,0.8471
632.6047,0.7674
633.6066,0.7325
634.6084,0.6844
635.6102,0.6136
636.6120,0.5854
637.6138,0.5688
638.6157,0.4990
639.6175,0.4208
640.6193,0.3718
641.6211,0.3936
642.6230,0.3183
643.6248,0.2696
644.6266,0.2423
645.6284,0.1864
646.6302,0.2154
647.6321,0.1529
648.6339,0.1647
649.6357,0.1177
650.6375,0.1270
651.6393,0.0876
652.6412,0.0857
653.6430,0.0712
654.6448,0.0592
655.6466,0.0451
656.6485,0.0263
657.6503,0.0632
658.6521,0.0018
659.6539,0.0160
660.6557,0.0129
661.6576,0.0179
662.6594,0.0000
663.6612,0.0123
664.6630,0.0012
665.6648,0.0000
666.6667,0.0029
667.6685,0.0000
668.6703,0.0000
669.6721,0.0039
670.6740,0.0106
671.6758,0.0112
672.6776,0.0118
673.6794,0.0000
674.6812,0.0000
675.6831,0.0396
676.6849,0.0000
677.6867,0.0123
678.6885,0.0000
679.6903,0.0016
680.6922,0.0000
681.6940,0.0113
682.6958,0.0027
683.6976,0.0000
684.6995,0.0000
685.7013,0.0054
686.7031,0.0000
687.7049,0.0086
688.7067,0.0525
689.7086,0.0270
690.7104,0.0144
691.7122,0.0000
692.7140,0.0000
693.7158,0.0000
694.7177,0.0257
695.7195,0.0000
696.7213,0.0000
697.7231,0.0000
698.7250,0.0000
699.7268,0.0000
700.7286,0.0000
701.7304,0.0000
702.7322,0.0000
703.7341,0.0000
704.7359,0.0104
705.7377,0.0000
706.7395,0.0000
707.7413,0.0119
708.7432,0.0000
709.7450,0.0000
710.7468,0.0094
711.7486,0.0134
712.7505,0.0000
713.7523,0.0016
714.7541,0.0000
715.7559,0.0000
716.7577,0.0154
717.7596,0.0089
718.7614,0.0091
719.7632,0.0056
720.7650,0.0009
721.7668,0.0139
722.7687,0.0187
723.7705,0.0182
724.7723,0.0000
725.7741,0.0277
726.7760,0.0046
727.7778,0.0126
728.7796,0.0056
729.7814,0.0049
730.7832,0.0000
731.7851,0.0140
732.7869,0.0569
733.7887,0.0000
734.7905,0.0014
735.7923,0.0000
736.7942,0.0000
737.7960,0.0309
738.7978,0.0000
739.7996,0.0000
740.8015,0.0000
741.8033,0.0000
742.8051,0.0000
743.8069,0.0126
744.8087,0.0560
745.8106,0.0000
746.8124,0.0000
747.8142,0.0180
748.8160,0.0000
749.8179,0.0260
750.8197,0.0000
751.8215,0.0000
752.8233,0.0000
753.8251,0.0152
754.8270,0.0000
755.8288,0.0000
756.8306,0.0000
757.8324,0.0000
758.8342,0.0079
759.8361,0.0000
760.8379,0.0000
761.8397,0.0152
762.8415,0.0061
763.8434,0.0118
764.8452,0.0000
765.8470,0.0234
766.8488,0.0185
767.8506,0.0089
768.8525,0.0186
769.8543,0.0150
770.8561,0.0000
771.8579,0.0000
772.8597,0.0084
773.8616,0.0109
774.8634,0.0218
775.8652,0.0000
776.8670,0.0000
777.8689,0.0092
778.8707,0.0000
779.8725,0.0000
780.8743,0.0075
781.8761,0.0000
782.8780,0.0000
783.8798,0.0270
784.8816,0.0365
785.8834,0.0000
786.8852,0.0000
787.8871,0.0009
788.8889,0.0356
789.8907,0.0000
790.8925,0.0000
791.8944,0.0310
792.8962,0.0000
793.8980,0.0144
794.8998,0.0000
795.9016,0.0000
796.9035,0.0000
797.9053,0.0000
798.9071,0.0168
799.9089,0.0000
800.9107,0.0000
801.9126,0.0000
802.9144,0.0000
803.9162,0.0060
804.9180,0.0197
805.9199,0.0000
806.9217,0.0000
807.9235,0.0032
808.9253,0.0000
809.9271,0.0081
810.9290,0.0054
811.9308,0.0000
812.9326,0.0000
813.9344,0.0000
814.9362,0.0230
815.9381,0.0000
816.9399,0.0000
817.9417,0.0037
818.9435,0.0312
819.9454,0.0000
820.9472,0.0192
821.9490,0.0246
822.9508,0.0000
823.9526,0.0000
824.9545,0.0000
825.9563,0.0000
826.9581,0.0171
827.9599,0.0046
828.9617,0.0047
829.9636,0.0000
830.9654,0.0000
831.9672,0.0429
832.9690,0.0000
833.9709,0.0000
834.9727,0.0286
835.9745,0.0056
836.9763,0.0116
837.9781,0.0000
838.9800,0.0000
839.9818,0.0000
840.9836,0.0000
841.9854,0.0000
842.9872,0.0059
843.9891,0.0370
844.9909,0.0017
845.9927,0.0000
846.9945,0.0000
847.9964,0.0548
848.9982,0.0173
850.0000,0.0000
