# material: CdS
# radius_nm: 1.30
# wavelength_nm, intensity_au
535.4281,0.0183
536.4299,0.0411
537.4317,0.0269
538.4335,0.0238
539.4353,0.0063
540.4372,0.0000
541.4390,0.0000
542.4408,0.0088
543.4426,0.0000
544.4444,0.0000
545.4463,0.0000
546.4481,0.0047
547.4499,0.0017
548.4517,0.0000
549.4536,0.0164
550.4554,0.0000
551.4572,0.0000
552.4590,0.0156
553.4608,0.0186
554.4627,0.0000
555.4645,0.0046
556.4663,0.0000
557.4681,0.0000
558.4699,0.0029
559.4718,0.0112
560.4736,0.0064
561.4754,0.0055
562.4772,0.0000
563.4791,0.0078
564.4809,0.0110
565.4827,0.0138
566.4845,0.0000
567.4863,0.0183
568.4882,0.0000
569.4900,0.0000
570.4918,0.0000
571.4936,0.0000
572.4954,0.0000
573.4973,0.0044
574.4991,0.0000
575.5009,0.0000
576.5027,0.0000
577.5046,0.0408
578.5064,0.0042
579.5082,0.0025
580.5100,0.0046
581.5118,0.0121
582.5137,0.0196
583.5155,0.0000
584.5173,0.0262
585.5191,0.0249
586.5209,0.0000
587.5228,0.0000
588.5246,0.0000
589.5264,0.0000
590.5282,0.0104
591.5301,0.0240
592.5319,0.0146
593.5337,0.0000
594.5355,0.0385
595.5373,0.0201
596.5392,0.0000
597.5410,0.0436
598.5428,0.0000
599.5446,0.0000
600.5464,0.0000
601.5483,0.0000
602.5501,0.0000
603.5519,0.0160
604.5537,0.0000
605.5556,0.0000
606.5574,0.0012
607.5592,0.0000
608.5610,0.0000
609.5628,0.0000
610.5647,0.0000
611.5665,0.0000
612.5683,0.0281
613.5701,0.0000
614.5719,0.0000
615.5738,0.0000
616.5756,0.0342
617.5774,0.0306
618.5792,0.0119
619.5811,0.0000
620.5829,0.0061
621.5847,0.0077
622.5865,0.0005
623.5883,0.0000
624.5902,0.0000
625.5920,0.0000
626.5938,0.0000
627.5956,0.0273
628.5974,0.0176
629.5993,0.0000
630.6011,0.0070
631.6029,0.0078
632.6047,0.0469
633.6066,0.0175
634.6084,0.0167
635.6102,0.0008
636.6120,0.0000
637.6138,0.0277
638.6157,0.0130
639.6175,0.0000
640.6193,0.0091
641.6211,0.0167
642.6230,0.0000
643.6248,0.0000
644.6266,0.0073
645.6284,0.0000
646.6302,0.0000
647.6321,0.0000
648.6339,0.0098
649.6357,0.0108
650.6375,0.0316
651.6393,0.0016
652.6412,0.0000
653.6430,0.0000
654.6448,0.0000
655.6466,0.0142
656.6485,0.0151
657.6503,0.0053
658.6521,0.0109
659.6539,0.0255
660.6557,0.0015
661.6576,0.0273
662.6594,0.0000
663.6612,0.0000
664.6630,0.0000
665.6648,0.0159
666.6667,0.0000
667.6685,0.0000
668.6703,0.0000
669.6721,0.0119
670.6740,0.0249
671.6758,0.0182
672.6776,0.0163
673.6794,0.0168
674.6812,0.0140
675.6831,0.0123
676.6849,0.0136
677.6867,0.0000
678.6885,0.0000
679.6903,0.0014
680.6922,0.0000
681.6940,0.0000
682.6958,0.0000
683.6976,0.0046
684.6995,0.0181
685.7013,0.0002
686.7031,0.0553
687.7049,0.0000
688.7067,0.0089
689.7086,0.0258
690.7104,0.0213
691.7122,0.0131
692.7140,0.0214
693.7158,0.0011
694.7177,0.0333
695.7195,0.0257
696.7213,0.0000
697.7231,0.0064
698.7250,0.0000
699.7268,0.0304
700.7286,0.0045
701.7304,0.0270
702.7322,0.0000
703.7341,0.0000
704.7359,0.0527
705.7377,0.0026
706.7395,0.0000
707.7413,0.0229
708.7432,0.0407
709.7450,0.0000
710.7468,0.0000
711.7486,0.0048
712.7505,0.0000
713.7523,0.0000
714.7541,0.0356
715.7559,0.0000
716.7577,0.0000
717.7596,0.0000
718.7614,0.0215
719.7632,0.0000
720.7650,0.0051
721.7668,0.0492
722.7687,0.0406
723.7705,0.0115
724.7723,0.0263
725.7741,0.0261
726.7760,0.0000
727.7778,0.0185
728.7796,0.0358
729.7814,0.0000
730.7832,0.0115
731.7851,0.0072
732.7869,0.0021
733.7887,0.0003
734.7905,0.0046
735.7923,0.0063
736.7942,0.0224
737.7960,0.0095
738.7978,0.0000
739.7996,0.0000
740.8015,0.0000
741.8033,0.0052
742.8051,0.0000
743.8069,0.0189
744.8087,0.0086
745.8106,0.0229
746.8124,0.0000
747.8142,0.0000
748.8160,0.0227
749.8179,0.0026
750.8197,0.0000
751.8215,0.0140
752.8233,0.0132
753.8251,0.0000
754.8270,0.0277
755.8288,0.0000
756.8306,0.0340
757.8324,0.0000
758.8342,0.0063
759.8361,0.0000
760.8379,0.0000
761.8397,0.0132
762.8415,0.0000
763.8434,0.0000
764.8452,0.0221
765.8470,0.0000
766.8488,0.0000
767.8506,0.0160
768.8525,0.0000
769.8543,0.0000
770.8561,0.0255
771.8579,0.0000
772.8597,0.0000
773.8616,0.0173
774.8634,0.0000
775.8652,0.0355
776.8670,0.0000
777.8689,0.0175
778.8707,0.0174
779.8725,0.0000
780.8743,0.0000
781.8761,0.0000
782.8780,0.0143
783.8798,0.0000
784.8816,0.0000
785.8834,0.0297
786.8852,0.0000
787.8871,0.0071
788.8889,0.0000
789.8907,0.0000
790.8925,0.0286
791.8944,0.0000
792.8962,0.0000
793.8980,0.0000
794.8998,0.0000
795.9016,0.0000
796.9035,0.0000
797.9053,0.0333
798.9071,0.0142
799.9089,0.0000
800.9107,0.0196
801.9126,0.0000
802.9144,0.0275
803.9162,0.0259
804.9180,0.0447
805.9199,0.0202
806.9217,0.0087
807.9235,0.0258
808.9253,0.0000
809.9271,0.0000
810.9290,0.0000
811.9308,0.0274
812.9326,0.0000
813.9344,0.0000
814.9362,0.0047
815.9381,0.0144
816.9399,0.0000
817.9417,0.0134
818.9435,0.0274
819.9454,0.0240
820.9472,0.0071
821.9490,0.0000
822.9508,0.0347
823.9526,0.0003
824.9545,0.0188
825.9563,0.0392
826.9581,0.0167
827.9599,0.0000
828.9617,0.0000
829.9636,0.0000
830.9654,0.0142
831.9672,0.0089
832.9690,0.0441
833.9709,0.0087
834.9727,0.0000
835.9745,0.0000
836.9763,0.0236
837.9781,0.0000
838.9800,0.0000
839.9818,0.0004
840.9836,0.0000
841.9854,0.0000
842.9872,0.0001
843.9891,0.0000
844.9909,0.0000
845.9927,0.0000
846.9945,0.0000
847.9964,0.0000
848.9982,0.0000
850.0000,0.0000
