# material: CdTe
# radius_nm: 3.50
# wavelength_nm, intensity_au
508.3789,0.0004
509.3807,0.0000
510.3825,0.0000
511.3843,0.0000
512.3862,0.0000
513.3880,0.0000
514.3898,0.0000
515.3916,0.0209
516.3934,0.0154
517.3953,0.0000
518.3971,0.0000
519.3989,0.0000
520.4007,0.0431
521.4026,0.0000
522.4044,0.0000
523.4062,0.0018
524.4080,0.0000
525.4098,0.0000
526.4117,0.0231
527.4135,0.0091
528.4153,0.0169
529.4171,0.0118
530.4189,0.0179
531.4208,0.0317
532.4226,0.0266
533.4244,0.0465
534.4262,0.0243
535.4281,0.0000
536.4299,0.0169
537.4317,0.0142
538.4335,0.0384
539.4353,0.0000
540.4372,0.0112
541.4390,0.0000
542.4408,0.0103
543.4426,0.0000
544.4444,0.0096
545.4463,0.0000
546.4481,0.0159
547.4499,0.0041
548.4517,0.0030
549.4536,0.0390
550.4554,0.0000
551.4572,0.0068
552.4590,0.0020
553.4608,0.0040
554.4627,0.0444
555.4645,0.0013
556.4663,0.0000
557.4681,0.0374
558.4699,0.0000
559.4718,0.0000
560.4736,0.0000
561.4754,0.0000
562.4772,0.0000
563.4791,0.0000
564.4809,0.0000
565.4827,0.0236
566.4845,0.0126
567.4863,0.0117
568.4882,0.0000
569.4900,0.0177
570.4918,0.0278
571.4936,0.0079
572.4954,0.0085
573.4973,0.0000
574.4991,0.0211
575.5009,0.0356
576.5027,0.0065
577.5046,0.0000
578.5064,0.0000
579.5082,0.0000
580.5100,0.0000
581.5118,0.0130
582.5137,0.0056
583.5155,0.0201
584.5173,0.0074
585.5191,0.0000
586.5209,0.0000
587.5228,0.0000
588.5246,0.0000
589.5264,0.0359
590.5282,0.0391
591.5301,0.0167
592.5319,0.0024
593.5337,0.0000
594.5355,0.0044
595.5373,0.0000
596.5392,0.0326
597.5410,0.0000
598.5428,0.0077
599.5446,0.0000
600.5464,0.0000
601.5483,0.0133
602.5501,0.0204
603.5519,0.0000
604.5537,0.0152
605.5556,0.0000
606.5574,0.0049
607.5592,0.0200
608.5610,0.0066
609.5628,0.0000
610.5647,0.0000
611.5665,0.0203
612.5683,0.0000
613.5701,0.0000
614.5719,0.0120
615.5738,0.0000
616.5756,0.0000
617.5774,0.0270
618.5792,0.0000
619.5811,0.0000
620.5829,0.0000
621.5847,0.0000
622.5865,0.0000
623.5883,0.0143
624.5902,0.0022
625.5920,0.0197
626.5938,0.0000
627.5956,0.0427
628.5974,0.0000
629.5993,0.0000
630.6011,0.0351
631.6029,0.0095
632.6047,0.0068
633.6066,0.0086
634.6084,0.0114
635.6102,0.0060
636.6120,0.0000
637.6138,0.0164
638.6157,0.0132
639.6175,0.0286
640.6193,0.0353
641.6211,0.0066
642.6230,0.0000
643.6248,0.0355
644.6266,0.0000
645.6284,0.0068
646.6302,0.0000
647.6321,0.0000
648.6339,0.0153
649.6357,0.0049
650.6375,0.0103
651.6393,0.0000
652.6412,0.0000
653.6430,0.0000
654.6448,0.0000
655.6466,0.0000
656.6485,0.0369
657.6503,0.0000
658.6521,0.0000
659.6539,0.0279
660.6557,0.0090
661.6576,0.0000
662.6594,0.0000
663.6612,0.0000
664.6630,0.0388
665.6648,0.0010
666.6667,0.0000
667.6685,0.0066
668.6703,0.0241
669.6721,0.0031
670.6740,0.0000
671.6758,0.0000
672.6776,0.0000
673.6794,0.0304
674.6812,0.0000
675.6831,0.0000
676.6849,0.0077
677.6867,0.0028
678.6885,0.0000
679.6903,0.0000
680.6922,0.0000
681.6940,0.0218
682.6958,0.0051
683.6976,0.0097
684.6995,0.0051
685.7013,0.0068
686.7031,0.0000
687.7049,0.0000
688.7067,0.0241
689.7086,0.0294
690.7104,0.0000
691.7122,0.0000
692.7140,0.0195
693.7158,0.0413
694.7177,0.0405
695.7195,0.0000
696.7213,0.0338
697.7231,0.0120
698.7250,0.0348
699.7268,0.0336
700.7286,0.0000
701.7304,0.0395
702.7322,0.0558
703.7341,0.0439
704.7359,0.0497
705.7377,0.0354
706.7395,0.0949
707.7413,0.1022
708.7432,0.0990
709.7450,0.1331
710.7468,0.1680
711.7486,0.1820
712.7505,0.2248
713.7523,0.2246
714.7541,0.3246
715.7559,0.3390
716.7577,0.3607
717.7596,0.3800
718.7614,0.4985
719.7632,0.5395
720.7650,0.5840
721.7668,0.6488
722.7687,0.7002
723.7705,0.7371
724.7723,0.7763
725.7741,0.8184
726.7760,0.8767
727.7778,0.9333
728.7796,0.9350
729.7814,0.9924
730.7832,0.9896
731.7851,1.0022
732.7869,1.0479
733.7887,1.0308
734.7905,1.0221
735.7923,0.9562
736.7942,0.9930
737.7960,0.9183
738.7978,0.8806
739.7996,0.8023
740.8015,0.8082
741.8033,0.7330
742.8051,0.7134
743.8069,0.6310
744.8087,0.6384
745.8106,0.5618
746.8124,0.5455
747.8142,0.4299
748.8160,0.4338
749.8179,0.3216
750.8197,0.3194
751.8215,0.2632
752.8233,0.2307
753.8251,0.1963
754.8270,0.1586
755.8288,0.1251
756.8306,0.1180
757.8324,0.1086
758.8342,0.1116
759.8361,0.0788
760.8379,0.0831
761.8397,0.0190
762.8415,0.0306
763.8434,0.0457
764.8452,0.0319
765.8470,0.0025
766.8488,0.0342
767.8506,0.0014
768.8525,0.0000
769.8543,0.0169
770.8561,0.0056
771.8579,0.0000
772.8597,0.0000
773.8616,0.0000
774.8634,0.0000
775.8652,0.0233
776.8670,0.0058
777.8689,0.0198
778.8707,0.0108
779.8725,0.0000
780.8743,0.0000
781.8761,0.0000
782.8780,0.0000
783.8798,0.0000
784.8816,0.0197
785.8834,0.0195
786.8852,0.0443
787.8871,0.0000
788.8889,0.0320
789.8907,0.0318
790.8925,0.0000
791.8944,0.0095
792.8962,0.0248
793.8980,0.0000
794.8998,0.0000
795.9016,0.0000
796.9035,0.0000
797.9053,0.0014
798.9071,0.0000
799.9089,0.0000
800.9107,0.0084
801.9126,0.0000
802.9144,0.0161
803.9162,0.0097
804.9180,0.0000
805.9199,0.0000
806.9217,0.0000
807.9235,0.0150
808.9253,0.0037
809.9271,0.0052
810.9290,0.0100
811.9308,0.0000
812.9326,0.0000
813.9344,0.0191
814.9362,0.0138
815.9381,0.0000
816.9399,0.0082
817.9417,0.0252
818.9435,0.0228
819.9454,0.0000
820.9472,0.0000
821.9490,0.0000
822.9508,0.0000
823.9526,0.0292
824.9545,0.0000
825.9563,0.0000
826.9581,0.0000
827.9599,0.0000
828.9617,0.0000
829.9636,0.0000
830.9654,0.0217
831.9672,0.0000
832.9690,0.0496
833.9709,0.0000
834.9727,0.0318
835.9745,0.0278
836.9763,0.0000
837.9781,0.0000
838.9800,0.0000
839.9818,0.0000
840.9836,0.0000
841.9854,0.0004
842.9872,0.0000
843.9891,0.0459
844.9909,0.0000
845.9927,0.0013
846.9945,0.0000
847.9964,0.0000
848.9982,0.0000
850.0000,0.0000
