# material: CdTe
# radius_nm: 2.50
# wavelength_nm, intensity_au
497.3588,0.0181
498.3607,0.0012
499.3625,0.0073
500.3643,0.0027
501.3661,0.0438
502.3679,0.0000
503.3698,0.0321
504.3716,0.0027
505.3734,0.0339
506.3752,0.0000
507.3770,0.0037
508.3789,0.0000
509.3807,0.0028
510.3825,0.0244
511.3843,0.0076
512.3862,0.0244
513.3880,0.0000
514.3898,0.0000
515.3916,0.0003
516.3934,0.0000
517.3953,0.0000
518.3971,0.0000
519.3989,0.0240
520.4007,0.0000
521.4026,0.0285
522.4044,0.0003
523.4062,0.0130
524.4080,0.0112
525.4098,0.0000
526.4117,0.0073
527.4135,0.0386
528.4153,0.0050
529.4171,0.0180
530.4189,0.0139
531.4208,0.0061
532.4226,0.0037
533.4244,0.0109
534.4262,0.0153
535.4281,0.0000
536.4299,0.0049
537.4317,0.0000
538.4335,0.0000
539.4353,0.0259
540.4372,0.0000
541.4390,0.0000
542.4408,0.0159
543.4426,0.0000
544.4444,0.0000
545.4463,0.0182
546.4481,0.0032
547.4499,0.0095
548.4517,0.0000
549.4536,0.0000
550.4554,0.0000
551.4572,0.0000
552.4590,0.0000
553.4608,0.0061
554.4627,0.0000
555.4645,0.0037
556.4663,0.0031
557.4681,0.0077
558.4699,0.0100
559.4718,0.0000
560.4736,0.0037
561.4754,0.0047
562.4772,0.0000
563.4791,0.0129
564.4809,0.0030
565.4827,0.0113
566.4845,0.0000
567.4863,0.0000
568.4882,0.0000
569.4900,0.0149
570.4918,0.0000
571.4936,0.0000
572.4954,0.0107
573.4973,0.0000
574.4991,0.0000
575.5009,0.0181
576.5027,0.0190
577.5046,0.0144
578.5064,0.0170
579.5082,0.0000
580.5100,0.0000
581.5118,0.0000
582.5137,0.0034
583.5155,0.0000
584.5173,0.0000
585.5191,0.0120
586.5209,0.0237
587.5228,0.0080
588.5246,0.0359
589.5264,0.0000
590.5282,0.0000
591.5301,0.0143
592.5319,0.0000
593.5337,0.0000
594.5355,0.0000
595.5373,0.0000
596.5392,0.0000
597.5410,0.0000
598.5428,0.0000
599.5446,0.0018
600.5464,0.0248
601.5483,0.0135
602.5501,0.0000
603.5519,0.0122
604.5537,0.0022
605.5556,0.0000
606.5574,0.0000
607.5592,0.0041
608.5610,0.0000
609.5628,0.0000
610.5647,0.0237
611.5665,0.0000
612.5683,0.0000
613.5701,0.0000
614.5719,0.0000
615.5738,0.0000
616.5756,0.0000
617.5774,0.0290
618.5792,0.0000
619.5811,0.0036
620.5829,0.0000
621.5847,0.0088
622.5865,0.0019
623.5883,0.0000
624.5902,0.0036
625.5920,0.0034
626.5938,0.0000
627.5956,0.0066
628.5974,0.0239
629.5993,0.0000
630.6011,0.0000
631.6029,0.0000
632.6047,0.0171
633.6066,0.0000
634.6084,0.0116
635.6102,0.0000
636.6120,0.0049
637.6138,0.0000
638.6157,0.0000
639.6175,0.0308
640.6193,0.0000
641.6211,0.0103
642.6230,0.0354
643.6248,0.0147
644.6266,0.0000
645.6284,0.0000
646.6302,0.0000
647.6321,0.0064
648.6339,0.0087
649.6357,0.0000
650.6375,0.0000
651.6393,0.0000
652.6412,0.0079
653.6430,0.0543
654.6448,0.0000
655.6466,0.0035
656.6485,0.0060
657.6503,0.0481
658.6521,0.0427
659.6539,0.0351
660.6557,0.0570
661.6576,0.0615
662.6594,0.0984
663.6612,0.1636
664.6630,0.1408
665.6648,0.1503
666.6667,0.1641
667.6685,0.1785
668.6703,0.2509
669.6721,0.2835
670.6740,0.2972
671.6758,0.3701
672.6776,0.3880
673.6794,0.4471
674.6812,0.4835
675.6831,0.5215
676.6849,0.5543
677.6867,0.6193
678.6885,0.6876
679.6903,0.7083
680.6922,0.7734
681.6940,0.7868
682.6958,0.8649
683.6976,0.8927
684.6995,0.8952
685.7013,0.9425
686.7031,0.9880
687.7049,0.9607
688.7067,0.9747
689.7086,0.9986
690.7104,1.0400
691.7122,0.9749
692.7140,0.9830
693.7158,0.9570
694.7177,0.9133
695.7195,0.8964
696.7213,0.8479
697.7231,0.8096
698.7250,0.7402
699.7268,0.7272
700.7286,0.6982
701.7304,0.6329
702.7322,0.6048
703.7341,0.5460
704.7359,0.4856
705.7377,0.4280
706.7395,0.3864
707.7413,0.3244
708.7432,0.3087
709.7450,0.2798
710.7468,0.2769
711.7486,0.2217
712.7505,0.1653
713.7523,0.1281
714.7541,0.1298
715.7559,0.1298
716.7577,0.0913
717.7596,0.0910
718.7614,0.0630
719.7632,0.0694
720.7650,0.0133
721.7668,0.0690
722.7687,0.0077
723.7705,0.0400
724.7723,0.0138
725.7741,0.0130
726.7760,0.0073
727.7778,0.0146
728.7796,0.0166
729.7814,0.0269
730.7832,0.0326
731.7851,0.0100
732.7869,0.0368
733.7887,0.0038
734.7905,0.0230
735.7923,0.0097
736.7942,0.0000
737.7960,0.0042
738.7978,0.0105
739.7996,0.0000
740.8015,0.0085
741.8033,0.0175
742.8051,0.0000
743.8069,0.0000
744.8087,0.0336
745.8106,0.0000
746.8124,0.0000
747.8142,0.0000
748.8160,0.0000
749.8179,0.0000
750.8197,0.0000
751.8215,0.0000
752.8233,0.0106
753.8251,0.0406
754.8270,0.0164
755.8288,0.0225
756.8306,0.0000
757.8324,0.0021
758.8342,0.0085
759.8361,0.0000
760.8379,0.0000
761.8397,0.0171
762.8415,0.0218
763.8434,0.0013
764.8452,0.0000
765.8470,0.0000
766.8488,0.0000
767.8506,0.0015
768.8525,0.0051
769.8543,0.0000
770.8561,0.0048
771.8579,0.0083
772.8597,0.0051
773.8616,0.0000
774.8634,0.0000
775.8652,0.0082
776.8670,0.0316
777.8689,0.0000
778.8707,0.0110
779.8725,0.0176
780.8743,0.0000
781.8761,0.0230
782.8780,0.0240
783.8798,0.0276
784.8816,0.0092
785.8834,0.0472
786.8852,0.0000
787.8871,0.0425
788.8889,0.0154
789.8907,0.0268
790.8925,0.0000
791.8944,0.0169
792.8962,0.0285
793.8980,0.0000
794.8998,0.0000
795.9016,0.0000
796.9035,0.0000
797.9053,0.0000
798.9071,0.0000
799.9089,0.0585
800.9107,0.0344
801.9126,0.0000
802.9144,0.0111
803.9162,0.0160
804.9180,0.0000
805.9199,0.0036
806.9217,0.0055
807.9235,0.0000
808.9253,0.0000
809.9271,0.0034
810.9290,0.0020
811.9308,0.0000
812.9326,0.0000
813.9344,0.0000
814.9362,0.0177
815.9381,0.0000
816.9399,0.0325
817.9417,0.0000
818.9435,0.0039
819.9454,0.0000
820.9472,0.0118
821.9490,0.0000
822.9508,0.0385
823.9526,0.0000
824.9545,0.0343
825.9563,0.0018
826.9581,0.0110
827.9599,0.0267
828.9617,0.0172
829.9636,0.0000
830.9654,0.0120
831.9672,0.0373
832.9690,0.0000
833.9709,0.0424
834.9727,0.0077
835.9745,0.0000
836.9763,0.0000
837.9781,0.0000
838.9800,0.0000
839.9818,0.0000
840.9836,0.0000
841.9854,0.0000
842.9872,0.0150
843.9891,0.0000
844.9909,0.0000
845.9927,0.0000
846.9945,0.0071
847.9964,0.0015
848.9982,0.0000
850.0000,0.0025
