# material: CdS
# radius_nm: 3.10
# wavelength_nm, intensity_au
398.1785,0.0000
399.1803,0.0000
400.1821,0.0237
401.1840,0.0000
402.1858,0.0471
403.1876,0.0007
404.1894,0.0070
405.1913,0.0008
406.1931,0.0068
407.1949,0.0219
408.1967,0.0221
409.1985,0.0000
410.2004,0.0171
411.2022,0.0099
412.2040,0.0007
413.2058,0.0343
414.2077,0.0351
415.2095,0.0181
416.2113,0.0000
417.2131,0.0000
418.2149,0.0151
419.2168,0.0272
420.2186,0.0000
421.2204,0.0217
422.2222,0.0000
423.2240,0.0000
424.2259,0.0094
425.2277,0.0182
426.2295,0.0000
427.2313,0.0000
428.2332,0.0343
429.2350,0.0000
430.2368,0.0232
431.2386,0.0000
432.2404,0.0084
433.2423,0.0078
434.2441,0.0176
435.2459,0.0300
436.2477,0.0000
437.2495,0.0107
438.2514,0.0000
439.2532,0.0000
440.2550,0.0000
441.2568,0.0093
442.2587,0.0350
443.2605,0.0392
444.2623,0.0000
445.2641,0.0097
446.2659,0.0236
447.2678,0.0215
448.2696,0.0047
449.2714,0.0119
450.2732,0.0112
451.2750,0.0129
452.2769,0.0147
453.2787,0.0247
454.2805,0.0257
455.2823,0.0192
456.2842,0.0688
457.2860,0.0733
458.2878,0.1139
459.2896,0.0995
460.2914,0.1018
461.2933,0.1183
462.2951,0.1553
463.2969,0.1919
464.2987,0.2055
465.3005,0.2137
466.3024,0.2640
467.3042,0.3180
468.3060,0.3741
469.3078,0.3739
470.3097,0.4555
471.3115,0.5031
472.3133,0.5394
473.3151,0.5873
474.3169,0.6350
475.3188,0.7026
476.3206,0.7710
477.3224,0.8189
478.3242,0.8159
479.3260,0.8743
480.3279,0.8692
481.3297,0.9452
482.3315,0.9790
483.3333,1.0162
484.3352,0.9601
485.3370,0.9782
486.3388,1.0000
487.3406,0.9550
488.3424,0.9743
489.3443,0.9604
490.3461,0.8935
491.3479,0.8876
492.3497,0.8219
493.3515,0.8308
494.3534,0.7615
495.3552,0.6963
496.3570,0.6345
497.3588,0.6164
498.3607,0.5851
499.3625,0.4925
500.3643,0.4503
501.3661,0.3971
502.3679,0.3985
503.3698,0.2870
504.3716,0.3116
505.3734,0.2420
506.3752,0.2148
507.3770,0.1793
508.3789,0.1639
509.3807,0.1204
510.3825,0.1350
511.3843,0.1172
512.3862,0.0595
513.3880,0.0787
514.3898,0.0464
515.3916,0.0446
516.3934,0.0657
517.3953,0.0148
518.3971,0.0410
519.3989,0.0270
520.4007,0.0101
521.4026,0.0183
522.4044,0.0134
523.4062,0.0000
524.4080,0.0000
525.4098,0.0000
526.4117,0.0000
527.4135,0.0290
528.4153,0.0132
529.4171,0.0000
530.4189,0.0000
531.4208,0.0053
532.4226,0.0153
533.4244,0.0000
534.4262,0.0000
535.4281,0.0000
536.4299,0.0115
537.4317,0.0048
538.4335,0.0000
539.4353,0.0351
540.4372,0.0000
541.4390,0.0039
542.4408,0.0000
543.4426,0.0221
544.4444,0.0114
545.4463,0.0063
546.4481,0.0000
547.4499,0.0219
548.4517,0.0151
549.4536,0.0203
550.4554,0.0007
551.4572,0.0000
552.4590,0.0000
553.4608,0.0456
554.4627,0.0000
555.4645,0.0000
556.4663,0.0000
557.4681,0.0000
558.4699,0.0252
559.4718,0.0000
560.4736,0.0000
561.4754,0.0038
562.4772,0.0254
563.4791,0.0143
564.4809,0.0324
565.4827,0.0069
566.4845,0.0000
567.4863,0.0171
568.4882,0.0000
569.4900,0.0000
570.4918,0.0195
571.4936,0.0042
572.4954,0.0193
573.4973,0.0000
574.4991,0.0257
575.5009,0.0134
576.5027,0.0000
577.5046,0.0041
578.5064,0.0069
579.5082,0.0000
580.5100,0.0000
581.5118,0.0066
582.5137,0.0000
583.5155,0.0000
584.5173,0.0059
585.5191,0.0167
586.5209,0.0214
587.5228,0.0106
588.5246,0.0164
589.5264,0.0198
590.5282,0.0016
591.5301,0.0000
592.5319,0.0232
593.5337,0.0000
594.5355,0.0000
595.5373,0.0000
596.5392,0.0497
597.5410,0.0088
598.5428,0.0000
599.5446,0.0000
600.5464,0.0000
601.5483,0.0108
602.5501,0.0056
603.5519,0.0000
604.5537,0.0063
605.5556,0.0000
606.5574,0.0209
607.5592,0.0011
608.5610,0.0000
609.5628,0.0138
610.5647,0.0077
611.5665,0.0000
612.5683,0.0146
613.5701,0.0126
614.5719,0.0240
615.5738,0.0142
616.5756,0.0000
617.5774,0.0000
618.5792,0.0037
619.5811,0.0068
620.5829,0.0010
621.5847,0.0000
622.5865,0.0136
623.5883,0.0000
624.5902,0.0137
625.5920,0.0340
626.5938,0.0000
627.5956,0.0088
628.5974,0.0007
629.5993,0.0105
630.6011,0.0021
631.6029,0.0000
632.6047,0.0000
633.6066,0.0318
634.6084,0.0088
635.6102,0.0166
636.6120,0.0080
637.6138,0.0195
638.6157,0.0000
639.6175,0.0017
640.6193,0.0101
641.6211,0.0259
642.6230,0.0535
643.6248,0.0082
644.6266,0.0000
645.6284,0.0000
646.6302,0.0000
647.6321,0.0000
648.6339,0.0000
649.6357,0.0000
650.6375,0.0143
651.6393,0.0015
652.6412,0.0000
653.6430,0.0000
654.6448,0.0210
655.6466,0.0102
656.6485,0.0000
657.6503,0.0000
658.6521,0.0000
659.6539,0.0087
660.6557,0.0000
661.6576,0.0038
662.6594,0.0137
663.6612,0.0031
664.6630,0.0130
665.6648,0.0000
666.6667,0.0000
667.6685,0.0095
668.6703,0.0136
669.6721,0.0104
670.6740,0.0026
671.6758,0.0000
672.6776,0.0042
673.6794,0.0076
674.6812,0.0088
675.6831,0.0521
676.6849,0.0000
677.6867,0.0645
678.6885,0.0000
679.6903,0.0077
680.6922,0.0000
681.6940,0.0061
682.6958,0.0196
683.6976,0.0007
684.6995,0.0195
685.7013,0.0000
686.7031,0.0000
687.7049,0.0125
688.7067,0.0006
689.7086,0.0000
690.7104,0.0000
691.7122,0.0081
692.7140,0.0000
693.7158,0.0075
694.7177,0.0238
695.7195,0.0412
696.7213,0.0281
697.7231,0.0032
698.7250,0.0052
699.7268,0.0000
700.7286,0.0000
701.7304,0.0174
702.7322,0.0000
703.7341,0.0073
704.7359,0.0000
705.7377,0.0274
706.7395,0.0000
707.7413,0.0218
708.7432,0.0000
709.7450,0.0000
710.7468,0.0266
711.7486,0.0000
712.7505,0.0000
713.7523,0.0000
714.7541,0.0171
715.7559,0.0152
716.7577,0.0000
717.7596,0.0000
718.7614,0.0135
719.7632,0.0263
720.7650,0.0000
721.7668,0.0111
722.7687,0.0175
723.7705,0.0431
724.7723,0.0000
725.7741,0.0000
726.7760,0.0000
727.7778,0.0166
728.7796,0.0000
729.7814,0.0062
730.7832,0.0024
731.7851,0.0000
732.7869,0.0021
733.7887,0.0206
734.7905,0.0000
735.7923,0.0000
736.7942,0.0000
737.7960,0.0045
738.7978,0.0000
739.7996,0.0214
740.8015,0.0000
741.8033,0.0000
742.8051,0.0000
743.8069,0.0345
744.8087,0.0000
745.8106,0.0000
746.8124,0.0007
747.8142,0.0000
748.8160,0.0098
749.8179,0.0000
750.8197,0.0051
751.8215,0.0024
752.8233,0.0000
753.8251,0.0000
754.8270,0.0035
755.8288,0.0000
756.8306,0.0000
757.8324,0.0098
758.8342,0.0238
759.8361,0.0470
760.8379,0.0000
761.8397,0.0000
762.8415,0.0104
763.8434,0.0374
764.8452,0.0307
765.8470,0.0000
766.8488,0.0000
767.8506,0.0170
768.8525,0.0184
769.8543,0.0118
770.8561,0.0000
771.8579,0.0117
772.8597,0.0186
773.8616,0.0000
774.8634,0.0266
775.8652,0.0198
776.8670,0.0000
777.8689,0.0185
778.8707,0.0163
779.8725,0.0170
780.8743,0.0315
781.8761,0.0000
782.8780,0.0066
783.8798,0.0000
784.8816,0.0223
785.8834,0.0204
786.8852,0.0271
787.8871,0.0000
788.8889,0.0192
789.8907,0.0204
790.8925,0.0000
791.8944,0.0211
792.8962,0.0093
793.8980,0.0000
794.8998,0.0117
795.9016,0.0000
796.9035,0.0000
797.9053,0.0073
798.9071,0.0000
799.9089,0.0281
800.9107,0.0036
801.9126,0.0156
802.9144,0.0102
803.9162,0.0204
804.9180,0.0000
805.9199,0.0040
806.9217,0.0000
807.9235,0.0131
808.9253,0.0051
809.9271,0.0000
810.9290,0.0000
811.9308,0.0330
812.9326,0.0000
813.9344,0.0142
814.9362,0.0248
815.9381,0.0116
816.9399,0.0394
817.9417,0.0188
818.9435,0.0077
819.9454,0.0000
820.9472,0.0081
821.9490,0.0136
822.9508,0.0001
823.9526,0.0000
824.9545,0.0000
825.9563,0.0037
826.9581,0.0000
827.9599,0.0000
828.9617,0.0000
829.9636,0.0167
830.9654,0.0231
831.9672,0.0016
832.9690,0.0366
833.9709,0.0269
834.9727,0.0096
835.9745,0.0000
836.9763,0.0000
837.9781,0.0112
838.9800,0.0000
839.9818,0.0110
840.9836,0.0124
841.9854,0.0000
842.9872,0.0219
843.9891,0.0000
844.9909,0.0004
845.9927,0.0000
846.9945,0.0000
847.9964,0.0432
848.9982,0.0000
850.0000,0.0088
