# material: CdTe
# radius_nm: 3.25
# wavelength_nm, intensity_au
588.5246,0.0000
589.5264,0.0000
590.5282,0.0000
591.5301,0.0000
592.5319,0.0097
593.5337,0.0000
594.5355,0.0000
595.5373,0.0069
596.5392,0.0000
597.5410,0.0000
598.5428,0.0000
599.5446,0.0073
600.5464,0.0016
601.5483,0.0000
602.5501,0.0000
603.5519,0.0003
604.5537,0.0096
605.5556,0.0020
606.5574,0.0328
607.5592,0.0141
608.5610,0.0000
609.5628,0.0148
610.5647,0.0010
611.5665,0.0009
612.5683,0.0259
613.5701,0.0000
614.5719,0.0005
615.5738,0.0238
616.5756,0.0062
617.5774,0.0000
618.5792,0.0000
619.5811,0.0000
620.5829,0.0415
621.5847,0.0062
622.5865,0.0000
623.5883,0.0070
624.5902,0.0000
625.5920,0.0000
626.5938,0.0000
627.5956,0.0000
628.5974,0.0000
629.5993,0.0000
630.6011,0.0204
631.6029,0.0000
632.6047,0.0107
633.6066,0.0191
634.6084,0.0003
635.6102,0.0000
636.6120,0.0027
637.6138,0.0000
638.6157,0.0241
639.6175,0.0375
640.6193,0.0290
641.6211,0.0000
642.6230,0.0000
643.6248,0.0001
644.6266,0.0093
645.6284,0.0000
646.6302,0.0000
647.6321,0.0261
648.6339,0.0000
649.6357,0.0000
650.6375,0.0000
651.6393,0.0078
652.6412,0.0000
653.6430,0.0048
654.6448,0.0000
655.6466,0.0000
656.6485,0.0285
657.6503,0.0080
658.6521,0.0000
659.6539,0.0000
660.6557,0.0293
661.6576,0.0118
662.6594,0.0229
663.6612,0.0000
664.6630,0.0010
665.6648,0.0080
666.6667,0.0000
667.6685,0.0000
668.6703,0.0000
669.6721,0.0080
670.6740,0.0000
671.6758,0.0115
672.6776,0.0063
673.6794,0.0000
674.6812,0.0091
675.6831,0.0000
676.6849,0.0000
677.6867,0.0113
678.6885,0.0123
679.6903,0.0000
680.6922,0.0000
681.6940,0.0000
682.6958,0.0000
683.6976,0.0333
684.6995,0.0100
685.7013,0.0052
686.7031,0.0000
687.7049,0.0231
688.7067,0.0000
689.7086,0.0008
690.7104,0.0331
691.7122,0.0301
692.7140,0.0000
693.7158,0.0320
694.7177,0.0460
695.7195,0.0468
696.7213,0.0687
697.7231,0.0433
698.7250,0.0391
699.7268,0.0950
700.7286,0.1417
701.7304,0.0960
702.7322,0.1710
703.7341,0.1800
704.7359,0.2474
705.7377,0.3283
706.7395,0.3247
707.7413,0.3697
708.7432,0.4340
709.7450,0.4653
710.7468,0.5099
711.7486,0.5833
712.7505,0.6253
713.7523,0.6726
714.7541,0.7142
715.7559,0.7584
716.7577,0.8295
717.7596,0.8469
718.7614,0.9166
719.7632,0.9044
720.7650,0.9819
721.7668,0.9844
722.7687,0.9708
723.7705,1.0086
724.7723,0.9866
725.7741,0.9944
726.7760,0.9711
727.7778,0.9585
728.7796,0.9541
729.7814,0.9140
730.7832,0.8444
731.7851,0.8043
732.7869,0.7863
733.7887,0.7401
734.7905,0.6702
735.7923,0.6647
736.7942,0.5980
737.7960,0.5184
738.7978,0.4667
739.7996,0.4283
740.8015,0.3801
741.8033,0.3682
742.8051,0.3218
743.8069,0.2649
744.8087,0.2429
745.8106,0.2142
746.8124,0.1704
747.8142,0.1519
748.8160,0.1333
749.8179,0.1115
750.8197,0.0691
751.8215,0.0564
752.8233,0.0516
753.8251,0.0326
754.8270,0.0083
755.8288,0.0438
756.8306,0.0311
757.8324,0.0000
758.8342,0.0102
759.8361,0.0080
760.8379,0.0127
761.8397,0.0000
762.8415,0.0000
763.8434,0.0144
764.8452,0.0000
765.8470,0.0000
766.8488,0.0000
767.8506,0.0000
768.8525,0.0060
769.8543,0.0326
770.8561,0.0000
771.8579,0.0179
772.8597,0.0000
773.8616,0.0280
774.8634,0.0000
775.8652,0.0488
776.8670,0.0000
777.8689,0.0258
778.8707,0.0217
779.8725,0.0000
780.8743,0.0000
781.8761,0.0000
782.8780,0.0158
783.8798,0.0000
784.8816,0.0000
785.8834,0.0107
786.8852,0.0000
787.8871,0.0000
788.8889,0.0021
789.8907,0.0000
790.8925,0.0000
791.8944,0.0307
792.8962,0.0000
793.8980,0.0000
794.8998,0.0000
795.9016,0.0091
796.9035,0.0000
797.9053,0.0085
798.9071,0.0051
799.9089,0.0000
800.9107,0.0359
801.9126,0.0292
802.9144,0.0000
803.9162,0.0000
804.9180,0.0046
805.9199,0.0000
806.9217,0.0273
807.9235,0.0000
808.9253,0.0324
809.9271,0.0000
810.9290,0.0000
811.9308,0.0253
812.9326,0.0000
813.9344,0.0054
814.9362,0.0219
815.9381,0.0000
816.9399,0.0000
817.9417,0.0000
818.9435,0.0117
819.9454,0.0078
820.9472,0.0212
821.9490,0.0000
822.9508,0.0000
823.9526,0.0000
824.9545,0.0574
825.9563,0.0105
826.9581,0.0027
827.9599,0.0056
828.9617,0.0000
829.9636,0.0000
830.9654,0.0349
831.9672,0.0132
832.9690,0.0000
833.9709,0.0000
834.9727,0.0000
835.9745,0.0000
836.9763,0.0410
837.9781,0.0000
838.9800,0.0000
839.9818,0.0000
840.9836,0.0053
841.9854,0.0000
842.9872,0.0080
843.9891,0.0242
844.9909,0.0028
845.9927,0.0000
846.9945,0.0000
847.9964,0.0000
848.9982,0.0000
850.0000,0.0062
