# material: CdTe
# radius_nm: 1.75
# wavelength_nm, intensity_au
497.3588,0.0000
498.3607,0.0013
499.3625,0.0000
500.3643,0.0000
501.3661,0.0166
502.3679,0.0000
503.3698,0.0000
504.3716,0.0166
505.3734,0.0279
506.3752,0.0107
507.3770,0.0386
508.3789,0.0101
509.3807,0.0060
510.3825,0.0048
511.3843,0.0000
512.3862,0.0191
513.3880,0.0000
514.3898,0.0000
515.3916,0.0005
516.3934,0.0000
517.3953,0.0000
518.3971,0.0368
519.3989,0.0221
520.4007,0.0000
521.4026,0.0000
522.4044,0.0000
523.4062,0.0141
524.4080,0.0000
525.4098,0.0000
526.4117,0.0020
527.4135,0.0088
528.4153,0.0193
529.4171,0.0000
530.4189,0.0000
531.4208,0.0397
532.4226,0.0002
533.4244,0.0144
534.4262,0.0000
535.4281,0.0138
536.4299,0.0000
537.4317,0.0000
538.4335,0.0000
539.4353,0.0000
540.4372,0.0253
541.4390,0.0000
542.4408,0.0148
543.4426,0.0310
544.4444,0.0003
545.4463,0.0210
546.4481,0.0121
547.4499,0.0042
548.4517,0.0175
549.4536,0.0400
550.4554,0.0000
551.4572,0.0000
552.4590,0.0000
553.4608,0.0284
554.4627,0.0334
555.4645,0.0027
556.4663,0.0000
557.4681,0.0073
558.4699,0.0365
559.4718,0.0299
560.4736,0.0416
561.4754,0.0355
562.4772,0.0756
563.4791,0.0730
564.4809,0.0903
565.4827,0.0961
566.4845,0.1197
567.4863,0.1368
568.4882,0.1298
569.4900,0.1789
570.4918,0.2128
571.4936,0.2482
572.4954,0.2640
573.4973,0.2695
574.4991,0.3081
575.5009,0.3535
576.5027,0.4060
577.5046,0.4416
578.5064,0.4650
579.5082,0.5096
580.5100,0.5356
581.5118,0.5610
582.5137,0.6663
583.5155,0.7601
584.5173,0.7932
585.5191,0.7792
586.5209,0.8409
587.5228,0.8445
588.5246,0.8799
589.5264,0.9105
590.5282,0.9535
591.5301,0.9730
592.5319,0.9950
593.5337,1.0111
594.5355,0.9932
595.5373,0.9972
596.5392,0.9654
597.5410,0.9458
598.5428,0.9228
599.5446,0.9410
600.5464,0.8920
601.5483,0.8281
602.5501,0.8275
603.5519,0.7641
604.5537,0.7802
605.5556,0.6915
606.5574,0.6717
607.5592,0.6342
608.5610,0.5476
609.5628,0.5229
610.5647,0.4880
611.5665,0.4362
612.5683,0.3997
613.5701,0.3263
614.5719,0.3267
615.5738,0.2709
616.5756,0.2551
617.5774,0.2365
618.5792,0.2040
619.5811,0.1727
620.5829,0.1560
621.5847,0.1368
622.5865,0.1350
623.5883,0.0886
624.5902,0.0787
625.5920,0.0820
626.5938,0.0431
627.5956,0.0172
628.5974,0.0461
629.5993,0.0257
630.6011,0.0002
631.6029,0.0297
632.6047,0.0445
633.6066,0.0000
634.6084,0.0306
635.6102,0.0000
636.6120,0.0000
637.6138,0.0418
638.6157,0.0000
639.6175,0.0048
640.6193,0.0176
641.6211,0.0000
642.6230,0.0028
643.6248,0.0023
644.6266,0.0380
645.6284,0.0000
646.6302,0.0000
647.6321,0.0000
648.6339,0.0000
649.6357,0.0227
650.6375,0.0007
651.6393,0.0000
652.6412,0.0000
653.6430,0.0000
654.6448,0.0000
655.6466,0.0000
656.6485,0.0000
657.6503,0.0000
658.6521,0.0000
659.6539,0.0031
660.6557,0.0048
661.6576,0.0000
662.6594,0.0000
663.6612,0.0432
664.6630,0.0424
665.6648,0.0000
666.6667,0.0000
667.6685,0.0000
668.6703,0.0211
669.6721,0.0000
670.6740,0.0048
671.6758,0.0399
672.6776,0.0000
673.6794,0.0141
674.6812,0.0104
675.6831,0.0000
676.6849,0.0212
677.6867,0.0000
678.6885,0.0268
679.6903,0.0000
680.6922,0.0000
681.6940,0.0000
682.6958,0.0000
683.6976,0.0000
684.6995,0.0000
685.7013,0.0000
686.7031,0.0000
687.7049,0.0158
688.7067,0.0085
689.7086,0.0000
690.7104,0.0000
691.7122,0.0000
692.7140,0.0297
693.7158,0.0000
694.7177,0.0000
695.7195,0.0000
696.7213,0.0000
697.7231,0.0061
698.7250,0.0041
699.7268,0.0257
700.7286,0.0208
701.7304,0.0479
702.7322,0.0000
703.7341,0.0000
704.7359,0.0000
705.7377,0.0139
706.7395,0.0024
707.7413,0.0130
708.7432,0.0000
709.7450,0.0070
710.7468,0.0041
711.7486,0.0028
712.7505,0.0000
713.7523,0.0238
714.7541,0.0410
715.7559,0.0000
716.7577,0.0144
717.7596,0.0000
718.7614,0.0134
719.7632,0.0000
720.7650,0.0000
721.7668,0.0000
722.7687,0.0000
723.7705,0.0168
724.7723,0.0000
725.7741,0.0000
726.7760,0.0000
727.7778,0.0316
728.7796,0.0086
729.7814,0.0000
730.7832,0.0000
731.7851,0.0311
732.7869,0.0143
733.7887,0.0000
734.7905,0.0000
735.7923,0.0000
736.7942,0.0000
737.7960,0.0000
738.7978,0.0000
739.7996,0.0278
740.8015,0.0000
741.8033,0.0000
742.8051,0.0028
743.8069,0.0444
744.8087,0.0002
745.8106,0.0219
746.8124,0.0000
747.8142,0.0000
748.8160,0.0003
749.8179,0.0000
750.8197,0.0000
751.8215,0.0178
752.8233,0.0000
753.8251,0.0000
754.8270,0.0142
755.8288,0.0000
756.8306,0.0219
757.8324,0.0015
758.8342,0.0000
759.8361,0.0000
760.8379,0.0000
761.8397,0.0074
762.8415,0.0349
763.8434,0.0114
764.8452,0.0225
765.8470,0.0000
766.8488,0.0000
767.8506,0.0244
768.8525,0.0000
769.8543,0.0193
770.8561,0.0147
771.8579,0.0055
772.8597,0.0000
773.8616,0.0000
774.8634,0.0355
775.8652,0.0126
776.8670,0.0068
777.8689,0.0000
778.8707,0.0008
779.8725,0.0033
780.8743,0.0080
781.8761,0.0147
782.8780,0.0000
783.8798,0.0000
784.8816,0.0017
785.8834,0.0000
786.8852,0.0000
787.8871,0.0000
788.8889,0.0098
789.8907,0.0397
790.8925,0.0000
791.8944,0.0455
792.8962,0.0000
793.8980,0.0070
794.8998,0.0000
795.9016,0.0199
796.9035,0.0008
797.9053,0.0000
798.9071,0.0000
799.9089,0.0015
800.9107,0.0169
801.9126,0.0000
802.9144,0.0235
803.9162,0.0227
804.9180,0.0000
805.9199,0.0319
806.9217,0.0009
807.9235,0.0010
808.9253,0.0020
809.9271,0.0014
810.9290,0.0000
811.9308,0.0000
812.9326,0.0000
813.9344,0.0325
814.9362,0.0317
815.9381,0.0170
816.9399,0.0000
817.9417,0.0000
818.9435,0.0000
819.9454,0.0389
820.9472,0.0000
821.9490,0.0000
822.9508,0.0206
823.9526,0.0300
824.9545,0.0332
825.9563,0.0208
826.9581,0.0240
827.9599,0.0011
828.9617,0.0000
829.9636,0.0006
830.9654,0.0124
831.9672,0.0000
832.9690,0.0000
833.9709,0.0000
834.9727,0.0000
835.9745,0.0368
836.9763,0.0375
837.9781,0.0000
838.9800,0.0056
839.9818,0.0000
840.9836,0.0129
841.9854,0.0352
842.9872,0.0000
843.9891,0.0093
844.9909,0.0108
845.9927,0.0106
846.9945,0.0329
847.9964,0.0407
848.9982,0.0000
850.0000,0.0135
