# material: CdSe
# radius_nm: 1.50
# wavelength_nm, intensity_au
410.2004,0.0177
411.2022,0.0000
412.2040,0.0000
413.2058,0.0000
414.2077,0.0000
415.2095,0.0000
416.2113,0.0000
417.2131,0.0000
418.2149,0.0000
419.2168,0.0265
420.2186,0.0000
421.2204,0.0258
422.2222,0.0082
423.2240,0.0157
424.2259,0.0000
425.2277,0.0105
426.2295,0.0146
427.2313,0.0000
428.2332,0.0112
429.2350,0.0113
430.2368,0.0000
431.2386,0.0000
432.2404,0.0000
433.2423,0.0017
434.2441,0.0065
435.2459,0.0000
436.2477,0.0005
437.2495,0.0114
438.2514,0.0124
439.2532,0.0310
440.2550,0.0255
441.2568,0.0000
442.2587,0.0337
443.2605,0.0000
444.2623,0.0209
445.2641,0.0014
446.2659,0.0000
447.2678,0.0000
448.2696,0.0000
449.2714,0.0000
450.2732,0.0193
451.2750,0.0303
452.2769,0.0000
453.2787,0.0060
454.2805,0.0000
455.2823,0.0000
456.2842,0.0155
457.2860,0.0000
458.2878,0.0348
459.2896,0.0000
460.2914,0.0200
461.2933,0.0019
462.2951,0.0159
463.2969,0.0000
464.2987,0.0000
465.3005,0.0000
466.3024,0.0000
467.3042,0.0132
468.3060,0.0130
469.3078,0.0119
470.3097,0.0307
471.3115,0.0290
472.3133,0.0000
473.3151,0.0075
474.3169,0.0000
475.3188,0.0005
476.3206,0.0000
477.3224,0.0324
478.3242,0.0073
479.3260,0.0000
480.3279,0.0239
481.3297,0.0000
482.3315,0.0000
483.3333,0.0159
484.3352,0.0012
485.3370,0.0050
486.3388,0.0000
487.3406,0.0000
488.3424,0.0401
489.3443,0.0165
490.3461,0.0034
491.3479,0.0000
492.3497,0.0000
493.3515,0.0000
494.3534,0.0052
495.3552,0.0169
496.3570,0.0000
497.3588,0.0000
498.3607,0.0000
499.3625,0.0000
500.3643,0.0011
501.3661,0.0000
502.3679,0.0123
503.3698,0.0151
504.3716,0.0000
505.3734,0.0000
506.3752,0.0000
507.3770,0.0249
508.3789,0.0000
509.3807,0.0000
510.3825,0.0000
511.3843,0.0169
512.3862,0.0000
513.3880,0.0094
514.3898,0.0130
515.3916,0.0390
516.3934,0.0000
517.3953,0.0112
518.3971,0.0000
519.3989,0.0298
520.4007,0.0000
521.4026,0.0000
522.4044,0.0115
523.4062,0.0000
524.4080,0.0228
525.4098,0.0417
526.4117,0.0332
527.4135,0.0015
528.4153,0.0377
529.4171,0.0631
530.4189,0.0201
531.4208,0.0471
532.4226,0.0986
533.4244,0.1007
534.4262,0.1197
535.4281,0.1669
536.4299,0.1595
537.4317,0.1859
538.4335,0.2519
539.4353,0.2208
540.4372,0.2389
541.4390,0.2956
542.4408,0.3303
543.4426,0.3477
544.4444,0.3763
545.4463,0.4837
546.4481,0.4861
547.4499,0.5082
548.4517,0.5853
549.4536,0.6094
550.4554,0.6510
551.4572,0.7112
552.4590,0.7169
553.4608,0.7910
554.4627,0.8613
555.4645,0.8687
556.4663,0.8849
557.4681,0.9117
558.4699,0.9388
559.4718,0.9626
560.4736,0.9758
561.4754,1.0124
562.4772,0.9647
563.4791,1.0165
564.4809,0.9862
565.4827,0.9906
566.4845,0.9447
567.4863,0.9730
568.4882,0.9461
569.4900,0.9109
570.4918,0.8283
571.4936,0.8387
572.4954,0.7912
573.4973,0.7097
574.4991,0.6985
575.5009,0.6623
576.5027,0.6216
577.5046,0.5695
578.5064,0.5277
579.5082,0.5081
580.5100,0.4611
581.5118,0.3387
582.5137,0.3510
583.5155,0.3174
584.5173,0.2512
585.5191,0.2560
586.5209,0.2494
587.5228,0.1754
588.5246,0.1789
589.5264,0.1313
590.5282,0.1158
591.5301,0.1406
592.5319,0.0841
593.5337,0.0900
594.5355,0.0309
595.5373,0.0947
596.5392,0.0601
597.5410,0.0363
598.5428,0.0446
599.5446,0.0000
600.5464,0.0459
601.5483,0.0117
602.5501,0.0106
603.5519,0.0020
604.5537,0.0000
605.5556,0.0215
606.5574,0.0111
607.5592,0.0178
608.5610,0.0035
609.5628,0.0132
610.5647,0.0000
611.5665,0.0463
612.5683,0.0000
613.5701,0.0262
614.5719,0.0281
615.5738,0.0000
616.5756,0.0450
617.5774,0.0202
618.5792,0.0197
619.5811,0.0007
620.5829,0.0000
621.5847,0.0000
622.5865,0.0079
623.5883,0.0281
624.5902,0.0037
625.5920,0.0000
626.5938,0.0165
627.5956,0.0184
628.5974,0.0131
629.5993,0.0149
630.6011,0.0000
631.6029,0.0000
632.6047,0.0000
633.6066,0.0000
634.6084,0.0047
635.6102,0.0000
636.6120,0.0000
637.6138,0.0000
638.6157,0.0000
639.6175,0.0224
640.6193,0.0000
641.6211,0.0072
642.6230,0.0000
643.6248,0.0288
644.6266,0.0000
645.6284,0.0058
646.6302,0.0465
647.6321,0.0303
648.6339,0.0000
649.6357,0.0000
650.6375,0.0000
651.6393,0.0102
652.6412,0.0000
653.6430,0.0000
654.6448,0.0293
655.6466,0.0000
656.6485,0.0460
657.6503,0.0018
658.6521,0.0357
659.6539,0.0071
660.6557,0.0193
661.6576,0.0000
662.6594,0.0000
663.6612,0.0092
664.6630,0.0198
665.6648,0.0008
666.6667,0.0000
667.6685,0.0000
668.6703,0.0000
669.6721,0.0000
670.6740,0.0022
671.6758,0.0225
672.6776,0.0000
673.6794,0.0000
674.6812,0.0000
675.6831,0.0000
676.6849,0.0419
677.6867,0.0000
678.6885,0.0000
679.6903,0.0341
680.6922,0.0090
681.6940,0.0113
682.6958,0.0023
683.6976,0.0066
684.6995,0.0156
685.7013,0.0000
686.7031,0.0176
687.7049,0.0000
688.7067,0.0066
689.7086,0.0036
690.7104,0.0000
691.7122,0.0000
692.7140,0.0000
693.7158,0.0000
694.7177,0.0000
695.7195,0.0000
696.7213,0.0065
697.7231,0.0000
698.7250,0.0142
699.7268,0.0000
700.7286,0.0000
701.7304,0.0000
702.7322,0.0265
703.7341,0.0066
704.7359,0.0000
705.7377,0.0100
706.7395,0.0000
707.7413,0.0000
708.7432,0.0400
709.7450,0.0026
710.7468,0.0014
711.7486,0.0110
712.7505,0.0179
713.7523,0.0000
714.7541,0.0000
715.7559,0.0042
716.7577,0.0000
717.7596,0.0262
718.7614,0.0000
719.7632,0.0000
720.7650,0.0000
721.7668,0.0000
722.7687,0.0000
723.7705,0.0000
724.7723,0.0000
725.7741,0.0216
726.7760,0.0240
727.7778,0.0000
728.7796,0.0000
729.7814,0.0123
730.7832,0.0111
731.7851,0.0062
732.7869,0.0196
733.7887,0.0000
734.7905,0.0402
735.7923,0.0000
736.7942,0.0150
737.7960,0.0000
738.7978,0.0000
739.7996,0.0303
740.8015,0.0000
741.8033,0.0168
742.8051,0.0047
743.8069,0.0000
744.8087,0.0273
745.8106,0.0000
746.8124,0.0000
747.8142,0.0000
748.8160,0.0110
749.8179,0.0079
750.8197,0.0000
751.8215,0.0000
752.8233,0.0000
753.8251,0.0000
754.8270,0.0000
755.8288,0.0000
756.8306,0.0000
757.8324,0.0154
758.8342,0.0162
759.8361,0.0000
760.8379,0.0000
761.8397,0.0028
762.8415,0.0000
763.8434,0.0000
764.8452,0.0000
765.8470,0.0000
766.8488,0.0000
767.8506,0.0032
768.8525,0.0146
769.8543,0.0000
770.8561,0.0005
771.8579,0.0000
772.8597,0.0068
773.8616,0.0000
774.8634,0.0000
775.8652,0.0000
776.8670,0.0006
777.8689,0.0206
778.8707,0.0000
779.8725,0.0069
780.8743,0.0238
781.8761,0.0000
782.8780,0.0110
783.8798,0.0000
784.8816,0.0000
785.8834,0.0000
786.8852,0.0000
787.8871,0.0189
788.8889,0.0000
789.8907,0.0000
790.8925,0.0000
791.8944,0.0000
792.8962,0.0000
793.8980,0.0000
794.8998,0.0076
795.9016,0.0091
796.9035,0.0064
797.9053,0.0048
798.9071,0.0316
799.9089,0.0000
800.9107,0.0000
801.9126,0.0227
802.9144,0.0253
803.9162,0.0000
804.9180,0.0000
805.9199,0.0272
806.9217,0.0102
807.9235,0.0039
808.9253,0.0000
809.9271,0.0000
810.9290,0.0058
811.9308,0.0000
812.9326,0.0000
813.9344,0.0016
814.9362,0.0000
815.9381,0.0106
816.9399,0.0583
817.9417,0.0000
818.9435,0.0065
819.9454,0.0000
820.9472,0.0115
821.9490,0.0009
822.9508,0.0152
823.9526,0.0235
824.9545,0.0038
825.9563,0.0226
826.9581,0.0000
827.9599,0.0318
828.9617,0.0075
829.9636,0.0216
830.9654,0.0000
831.9672,0.0000
832.9690,0.0029
833.9709,0.0000
834.9727,0.0057
835.9745,0.0217
836.9763,0.0000
837.9781,0.0195
838.9800,0.0002
839.9818,0.0000
840.9836,0.0000
841.9854,0.0101
842.9872,0.0000
843.9891,0.0130
844.9909,0.0000
845.9927,0.0011
846.9945,0.0000
847.9964,0.0234
848.9982,0.0000
850.0000,0.0000
